기준_년_코드,기준_분기_코드,상권_구분_코드,상권_구분_코드_명,상권_코드,상권_코드_명,,,,,,,총_생활인구_수
2020,4,A,골목상권,1000746,만양로8길,서울특별시 동작구 노량진동 215-128,,,,,,5741923
2020,4,A,골목상권,1000745,만양로14길,서울특별시 동작구 노량진동 123-20,,,,,,3813778
2020,4,A,골목상권,1000744,등용로14길,서울특별시 동작구 대방동 40-8,,,,,,3049866
2020,4,A,골목상권,1000743,동작대로7길,서울특별시 동작구 사당동 1030-13,,,,,,7327314
2020,4,A,골목상권,1000742,동작대로35길,서울특별시 동작구 사당동 70-1,,,,,,4798436
2020,4,A,골목상권,1000741,동작대로33길,서울특별시 동작구 사당동 85-3,,,,,,6119143
2020,4,A,골목상권,1000740,동작대로29길,서울특별시 동작구 사당동 133-15,,,,,,4371625
2020,4,A,골목상권,1000739,동작대로17길,서울특별시 동작구 사당동 1008-15,,,,,,4613528
2020,4,A,골목상권,1000738,대방동2길,서울특별시 동작구 대방동 393-26 대방동다운페라아파트,,,,,,3228251
2020,4,A,골목상권,1000737,대방동27길,서울특별시 동작구 대방동 391-82 대방동 다가구주택,,,,,,2892109
2020,4,A,골목상권,1000736,노량진로6길,서울특별시 동작구 노량진동 28-8,,,,,,4551758
2020,4,A,골목상권,1000735,국사봉길,서울특별시 동작구 대방동 408-6 구두수선대,,,,,,6445641
2020,4,A,골목상권,1000734,국사봉2길,서울특별시 동작구 신대방동 346-1 나이스빌,,,,,,4547394
2020,4,A,골목상권,1000733,국사봉1길,서울특별시 동작구 대방동 333-3 남지빌딩,,,,,,5862269
2020,4,A,골목상권,1000732,영신로9길,서울특별시 영등포구 영등포동 620-175,,,,,,5258067
2020,4,A,골목상권,1000731,영등포로84길,서울특별시 영등포구 신길동 469-10,,,,,,5133579
2020,4,A,골목상권,1000730,영등포로80길,서울특별시 영등포구 신길동 95-148,,,,,,4973179
2020,4,A,골목상권,1000729,영등포로62길,서울특별시 영등포구 신길동 171-9 삼성빌딩,,,,,,3642229
2020,4,A,골목상권,1000728,영등포로35길,서울특별시 영등포구 영등포동6가 5-8,,,,,,3472260
2020,4,A,골목상권,1000727,영등포로27길,서울특별시 영등포구 당산동1가 54,,,,,,4098929
2020,4,A,골목상권,1000726,영등포로25길,서울특별시 영등포구 당산동1가 21,,,,,,3374882
2020,4,A,골목상권,1000725,여의대방로61길,서울특별시 영등포구 신길동 1-8 여의아파트,,,,,,2451405
2020,4,A,골목상권,1000724,여의대방로43나길,서울특별시 영등포구 신길동 970,,,,,,4862617
2020,4,A,골목상권,1000723,여의대방로39길,서울특별시 영등포구 신길동 697,,,,,,2506338
2020,4,A,골목상권,1000722,여의대방로35길,서울특별시 영등포구 신길동 628,,,,,,4149634
2020,4,A,골목상권,1000721,양평로28길,서울특별시 영등포구 양평동6가 1 한신자동차,,,,,,1329506
2020,4,A,골목상권,1000720,양평로22라길,서울특별시 영등포구 양평동5가 92 대우미래사랑2차,,,,,,1762650
2020,4,A,골목상권,1000719,양평로19길,서울특별시 영등포구 양평동4가 73-5,,,,,,2977363
2020,4,A,골목상권,1000718,신길로60길,서울특별시 영등포구 영등포동 580-48,,,,,,5344366
2020,4,A,골목상권,1000717,신길로42길,서울특별시 영등포구 신길동 209-102 신길4동 공공복합청사,,,,,,4844712
2020,4,A,골목상권,1000716,신길로42가길,서울특별시 영등포구 신길동 209-154,,,,,,7015524
2020,4,A,골목상권,1000715,신길로39길,서울특별시 영등포구 신길동 233-4,,,,,,5184226
2020,4,A,골목상권,1000714,신길로17길,서울특별시 영등포구 신길동 447-4,,,,,,5610155
2020,4,A,골목상권,1000713,선유서로28길,서울특별시 영등포구 양평동1가 255,,,,,,2860034
2020,4,A,골목상권,1000712,선유서로25길,서울특별시 영등포구 양평동2가 30-1,,,,,,2242148
2020,4,A,골목상권,1000711,선유서로24길,서울특별시 영등포구 양평동1가 251,,,,,,3065540
2020,4,A,골목상권,1000710,선유로55길,서울특별시 영등포구 양평동4가 265,,,,,,2226680
2020,4,A,골목상권,1000709,디지털로74길,,,,,,,6897585
2020,4,A,골목상권,1000708,디지털로57길,,,,,,,5982683
2020,4,A,골목상권,1000707,디지털로37길,,,,,,,5775207
2020,4,A,골목상권,1000706,도신로62길,,,,,,,5329958
2020,4,A,골목상권,1000705,도신로60길,,,,,,,4908323
2020,4,A,골목상권,1000704,도신로29길,,,,,,,4859495
2020,4,A,골목상권,1000703,도신로15길,,,,,,,4676391
2020,4,A,골목상권,1000702,도림천로21길,,,,,,,5160363
2020,4,A,골목상권,1000701,도림로63길,,,,,,,4092549
2020,4,A,골목상권,1000700,도림로147길,,,,,,,2301194
2020,4,A,골목상권,1000699,도림로112길,,,,,,,4986782
2020,4,A,골목상권,1000698,대림로8길,,,,,,,5963583
2020,4,A,골목상권,1000697,대림로7길,,,,,,,3023099
2020,4,A,골목상권,1000696,대림로44길,,,,,,,2976584
2020,4,A,골목상권,1000695,대림로34길,,,,,,,3527298
2020,4,A,골목상권,1000694,대림로31길,,,,,,,4034327
2020,4,A,골목상권,1000693,대림로29길,,,,,,,5578410
2020,4,A,골목상권,1000692,대림로22길,,,,,,,7304677
2020,4,A,골목상권,1000691,당산로46길,,,,,,,2566570
2020,4,A,골목상권,1000690,당산로38길,,,,,,,4091637
2020,4,A,골목상권,1000689,당산로37길,,,,,,,4392185
2020,4,A,골목상권,1000688,당산로31길,,,,,,,3475237
2020,4,A,골목상권,1000687,국회대로56길,,,,,,,2781333
2020,4,A,골목상권,1000686,경인로90길,,,,,,,2044114
2020,4,A,골목상권,1000685,경인로80길,,,,,,,2495993
2020,4,A,골목상권,1000684,경인로77길,,,,,,,2420238
2020,4,A,골목상권,1000683,가마산로61길,,,,,,,4714354
2020,4,A,골목상권,1000682,시흥대로94길,,,,,,,4129383
2020,4,A,골목상권,1000681,시흥대로84길,,,,,,,4620595
2020,4,A,골목상권,1000680,시흥대로68길,,,,,,,4615559
2020,4,A,골목상권,1000679,시흥대로63길,,,,,,,1839629
2020,4,A,골목상권,1000678,시흥대로62가길,,,,,,,3787548
2020,4,A,골목상권,1000677,시흥대로36길,,,,,,,1235965
2020,4,A,골목상권,1000676,시흥대로22길,,,,,,,1488975
2020,4,A,골목상권,1000675,시흥대로153길,,,,,,,3157731
2020,4,A,골목상권,1000674,시흥대로150길,,,,,,,4523464
2020,4,A,골목상권,1000673,시흥대로141길,,,,,,,3419073
2020,4,A,골목상권,1000672,시흥대로138길,,,,,,,2498274
2020,4,A,골목상권,1000671,시흥대로120길,,,,,,,4004607
2020,4,A,골목상권,1000670,벚꽃로56길,,,,,,,2306101
2020,4,A,골목상권,1000669,범안로17길,,,,,,,1632869
2020,4,A,골목상권,1000668,범안로11길,,,,,,,2036061
2020,4,A,골목상권,1000667,문성로5길,,,,,,,4659320
2020,4,A,골목상권,1000666,독산로85길,,,,,,,3127048
2020,4,A,골목상권,1000665,독산로78다길,,,,,,,4627655
2020,4,A,골목상권,1000664,독산로70길,,,,,,,4510805
2020,4,A,골목상권,1000663,독산로64길,,,,,,,3843950
2020,4,A,골목상권,1000662,독산로50길,,,,,,,2166906
2020,4,A,골목상권,1000661,독산로40길,,,,,,,3632519
2020,4,A,골목상권,1000660,독산로108길,,,,,,,4538863
2020,4,A,골목상권,1000659,남부순환로112길,,,,,,,3571493
2020,4,A,골목상권,1000658,금하로24길,,,,,,,2658939
2020,4,A,골목상권,1000657,금하로1길,,,,,,,597999
2020,4,A,골목상권,1000656,금하로14길,,,,,,,2999443
2020,4,A,골목상권,1000655,가산로5길,,,,,,,3189302
2020,4,A,골목상권,1000654,가산로3길,,,,,,,2175078
2020,4,A,골목상권,1000653,중앙로1길,,,,,,,2172853
2020,4,A,골목상권,1000652,중앙로15길,,,,,,,3174230
2020,4,A,골목상권,1000651,우마길,,,,,,,4065656
2020,4,A,골목상권,1000650,오류로8길,,,,,,,3514969
2020,4,A,골목상권,1000649,신도림로13길,,,,,,,2188102
2020,4,A,골목상권,1000648,새말로18길,,,,,,,2824995
2020,4,A,골목상권,1000647,부일로1길,,,,,,,901340
2020,4,A,골목상권,1000646,부일로15길,,,,,,,1870190
2020,4,A,골목상권,1000645,부일로11길,,,,,,,2007854
2020,4,A,골목상권,1000644,디지털로32길,,,,,,,4094355
2020,4,A,골목상권,1000643,디지털로32가길,,,,,,,3997946
2020,4,A,골목상권,1000642,디지털로27길,,,,,,,4308502
2020,4,A,골목상권,1000641,도림로6길,,,,,,,5326682
2020,4,A,골목상권,1000640,도림로12길,,,,,,,5350308
2020,4,A,골목상권,1000639,남부순환로97길,,,,,,,2221990
2020,4,A,골목상권,1000638,구로중앙로8길,,,,,,,5178051
2020,4,A,골목상권,1000637,구로중앙로7길,,,,,,,4859317
2020,4,A,골목상권,1000636,구로중앙로42길,,,,,,,2157240
2020,4,A,골목상권,1000635,구로중앙로34길,,,,,,,3494557
2020,4,A,골목상권,1000634,구로중앙로28길,,,,,,,5067679
2020,4,A,골목상권,1000633,구로중앙로19길,,,,,,,3468897
2020,4,A,골목상권,1000632,구로동로8길,,,,,,,8192134
2020,4,A,골목상권,1000631,구로동로7길,,,,,,,5509445
2020,4,A,골목상권,1000630,구로동로42길,,,,,,,4137286
2020,4,A,골목상권,1000629,구로동로41길,,,,,,,3716909
2020,4,A,골목상권,1000628,구로동로38길,,,,,,,4206282
2020,4,A,골목상권,1000627,구로동로28길,,,,,,,4527790
2020,4,A,골목상권,1000626,구로동로15길,,,,,,,3603496
2020,4,A,골목상권,1000625,공원로6가길,,,,,,,3641064
2020,4,A,골목상권,1000624,고척로52길,,,,,,,3126776
2020,4,A,골목상권,1000623,고척로27다길,,,,,,,4098886
2020,4,A,골목상권,1000622,고척로27길,,,,,,,4565141
2020,4,A,골목상권,1000621,고척로21나길,,,,,,,3958305
2020,4,A,골목상권,1000620,경인로47길,,,,,,,3183784
2020,4,A,골목상권,1000619,경인로35길,,,,,,,3358471
2020,4,A,골목상권,1000618,경인로31길,,,,,,,2920739
2020,4,A,골목상권,1000617,경인로15길,,,,,,,3106228
2020,4,A,골목상권,1000616,개봉로3길,,,,,,,2569057
2020,4,A,골목상권,1000615,개봉로2길,,,,,,,2905161
2020,4,A,골목상권,1000614,개봉로23가길,,,,,,,2603802
2020,4,A,골목상권,1000613,개봉로20길,,,,,,,2682223
2020,4,A,골목상권,1000612,개봉로1길,,,,,,,1646437
2020,4,A,골목상권,1000611,개봉로17다길,,,,,,,3921366
2020,4,A,골목상권,1000610,개봉로17길,,,,,,,3363555
2020,4,A,골목상권,1000609,개봉로11길,,,,,,,3781437
2020,4,A,골목상권,1000608,화곡로64길,,,,,,,3906948
2020,4,A,골목상권,1000607,화곡로59길,,,,,,,2476923
2020,4,A,골목상권,1000606,화곡로44나길,,,,,,,4653661
2020,4,A,골목상권,1000605,화곡로31길,,,,,,,5930292
2020,4,A,골목상권,1000604,화곡로20길,,,,,,,5716610
2020,4,A,골목상권,1000603,화곡로13길,,,,,,,4279831
2020,4,A,골목상권,1000602,초원로16길,,,,,,,4090596
2020,4,A,골목상권,1000601,초록마을로8길,,,,,,,6411247
2020,4,A,골목상권,1000600,초록마을로3길,,,,,,,5252999
2020,4,A,골목상권,1000599,월정로20길,,,,,,,8722162
2020,4,A,골목상권,1000598,우장산로6길,,,,,,,4769469
2020,4,A,골목상권,1000597,양천로73가길,,,,,,,4839576
2020,4,A,골목상권,1000596,양천로71길,,,,,,,4541819
2020,4,A,골목상권,1000595,양천로49길,,,,,,,1036378
2020,4,A,골목상권,1000594,양천로26길,,,,,,,1770963
2020,4,A,골목상권,1000593,양천로24길,,,,,,,4400354
2020,4,A,골목상권,1000592,양천로24가길,,,,,,,4239239
2020,4,A,골목상권,1000591,양천로14길,,,,,,,4314471
2020,4,A,골목상권,1000590,방화대로6라길,,,,,,,1505933
2020,4,A,골목상권,1000589,방화대로21길,,,,,,,2877757
2020,4,A,골목상권,1000588,등촌로5길,,,,,,,4794172
2020,4,A,골목상권,1000587,등촌로55길,,,,,,,3276478
2020,4,A,골목상권,1000586,등촌로51길,,,,,,,3682754
2020,4,A,골목상권,1000585,등촌로39길,,,,,,,3406068
2020,4,A,골목상권,1000584,등촌로13길,,,,,,,4933258
2020,4,A,골목상권,1000583,남부순환로11길,,,,,,,2829493
2020,4,A,골목상권,1000582,까치산로4길,,,,,,,7660411
2020,4,A,골목상권,1000581,국회대로7길,,,,,,,4848501
2020,4,A,골목상권,1000580,공항대로8길,,,,,,,3019120
2020,4,A,골목상권,1000579,공항대로61길,,,,,,,4698401
2020,4,A,골목상권,1000578,공항대로59다길,,,,,,,5855448
2020,4,A,골목상권,1000577,공항대로59길,,,,,,,4885868
2020,4,A,골목상권,1000576,공항대로55길,,,,,,,3502725
2020,4,A,골목상권,1000575,공항대로42길,,,,,,,2425810
2020,4,A,골목상권,1000574,공항대로38길,,,,,,,1879076
2020,4,A,골목상권,1000573,곰달래로60길,,,,,,,4181349
2020,4,A,골목상권,1000572,곰달래로53길,,,,,,,4453600
2020,4,A,골목상권,1000571,곰달래로47길,,,,,,,5045065
2020,4,A,골목상권,1000570,곰달래로31길,,,,,,,6102253
2020,4,A,골목상권,1000569,곰달래로25길,,,,,,,8186392
2020,4,A,골목상권,1000568,개화동로25길,,,,,,,3192625
2020,4,A,골목상권,1000567,개화동로23길,,,,,,,4119125
2020,4,A,골목상권,1000566,강서로8길,,,,,,,9073960
2020,4,A,골목상권,1000565,강서로5라길,,,,,,,4973894
2020,4,A,골목상권,1000564,강서로5나길,,,,,,,9977873
2020,4,A,골목상권,1000563,강서로5가길,,,,,,,11500673
2020,4,A,골목상권,1000562,강서로47라길,,,,,,,4522118
2020,4,A,골목상권,1000561,강서로47길,,,,,,,5191210
2020,4,A,골목상권,1000560,강서로45다길,,,,,,,4769472
2020,4,A,골목상권,1000559,강서로45길,,,,,,,3370394
2020,4,A,골목상권,1000558,강서로35길,,,,,,,5117395
2020,4,A,골목상권,1000557,강서로29길,,,,,,,7356549
2020,4,A,골목상권,1000556,강서로18길,,,,,,,9156827
2020,4,A,골목상권,1000555,강서로17가길,,,,,,,6947681
2020,4,A,골목상권,1000554,강서로15길,,,,,,,14333663
2020,4,A,골목상권,1000553,가로공원로80길,,,,,,,5956405
2020,4,A,골목상권,1000552,가로공원로76가길,,,,,,,6928381
2020,4,A,골목상권,1000551,화곡로4길,,,,,,,2144889
2020,4,A,골목상권,1000550,화곡로3길,,,,,,,1456143
2020,4,A,골목상권,1000549,지양로7길,,,,,,,1874821
2020,4,A,골목상권,1000548,중앙로55길,,,,,,,5126556
2020,4,A,골목상권,1000547,중앙로51길,,,,,,,5554445
2020,4,A,골목상권,1000546,중앙로47길,,,,,,,4492555
2020,4,A,골목상권,1000545,중앙로45길,,,,,,,5136710
2020,4,A,골목상권,1000544,중앙로36길,,,,,,,2855807
2020,4,A,골목상권,1000543,중앙로32길,,,,,,,2801554
2020,4,A,골목상권,1000542,중앙로25길,,,,,,,3253512
2020,4,A,골목상권,1000541,은행정로7길,,,,,,,5147494
2020,4,A,골목상권,1000540,은행정로5길,,,,,,,3239207
2020,4,A,골목상권,1000539,오목로5길,,,,,,,5256972
2020,4,A,골목상권,1000538,오목로3길,,,,,,,4877157
2020,4,A,골목상권,1000537,오목로30길,,,,,,,6136203
2020,4,A,골목상권,1000536,오목로23길,,,,,,,6037865
2020,4,A,골목상권,1000535,신월로20길,,,,,,,4264075
2020,4,A,골목상권,1000534,신월로15길,,,,,,,5287406
2020,4,A,골목상권,1000533,신목로6길,,,,,,,5129831
2020,4,A,골목상권,1000532,신목로5길,,,,,,,3202784
2020,4,A,골목상권,1000531,신목로2길,,,,,,,3995147
2020,4,A,골목상권,1000530,목동중앙서로8가길,,,,,,,3339989
2020,4,A,골목상권,1000529,목동중앙서로7길,,,,,,,6061973
2020,4,A,골목상권,1000528,목동중앙북로8길,,,,,,,4664450
2020,4,A,골목상권,1000527,목동중앙북로16길,,,,,,,3825423
2020,4,A,골목상권,1000526,목동중앙본로7길,,,,,,,7332927
2020,4,A,골목상권,1000525,목동중앙로3길,,,,,,,5592911
2020,4,A,골목상권,1000524,목동중앙로13나길,,,,,,,660691
2020,4,A,골목상권,1000523,목동중앙남로3가길,,,,,,,6096747
2020,4,A,골목상권,1000522,목동로9길,,,,,,,4380848
2020,4,A,골목상권,1000521,목동로19길,,,,,,,4962854
2020,4,A,골목상권,1000520,목동동로8길,,,,,,,1975137
2020,4,A,골목상권,1000519,목동동로12길,,,,,,,4628551
2020,4,A,골목상권,1000518,목동남로4길,,,,,,,1913451
2020,4,A,골목상권,1000517,남부순환로88길,,,,,,,1576771
2020,4,A,골목상권,1000516,남부순환로79길,,,,,,,2982769
2020,4,A,골목상권,1000515,남부순환로70길,,,,,,,3126961
2020,4,A,골목상권,1000514,남부순환로58길,,,,,,,2874221
2020,4,A,골목상권,1000513,남부순환로40길,,,,,,,2917387
2020,4,A,골목상권,1000512,남부순환로33길,,,,,,,3504532
2020,4,A,골목상권,1000511,곰달래로5길,,,,,,,4359702
2020,4,A,골목상권,1000510,곰달래로3길,,,,,,,4399854
2020,4,A,골목상권,1000509,곰달래로2길,,,,,,,3185480
2020,4,A,골목상권,1000508,곰달래로10길,,,,,,,5776597
