year,road_nm,pop_total,gu,emd
2020,동작대로17길,4613528,동작구,사당동
2020,대방동2길,3228251,동작구,대방동
2020,대방동27길,2892109,동작구,대방동
2020,노량진로6길,4551758,동작구,노량진동
2020,국사봉길,6445641,동작구,대방동
2020,국사봉2길,4547394,동작구,신대방동
2020,국사봉1길,5862269,동작구,대방동
2020,구,5258067,영등포,
2020,구,5133579,영등포,
2020,구,4973179,영등포,
2020,구,3642229,영등포,
2020,구,3472260,영등포,
2020,구,4098929,영등포,
2020,구,3374882,영등포,
2020,구,2451405,영등포,
2020,구,4862617,영등포,
2020,구,2506338,영등포,
2020,구,4149634,영등포,
2020,구,1329506,영등포,
2020,구,1762650,영등포,
2020,구,2977363,영등포,
2020,구,5344366,영등포,
2020,구,4844712,영등포,
2020,구,7015524,영등포,
2020,구,5184226,영등포,
2020,구,5610155,영등포,
2020,구,2860034,영등포,
2020,구,2242148,영등포,
2020,구,3065540,영등포,
2020,구,2226680,영등포,
2020,구,6897585,영등포,
2020,구,5982683,영등포,
2020,구,5775207,영등포,
2020,구,5329958,영등포,
2020,구,4908323,영등포,
2020,구,4859495,영등포,
2020,구,4676391,영등포,
2020,구,5160363,영등포,
2020,구,4092549,영등포,
2020,구,2301194,영등포,
2020,구,4986782,영등포,
2020,구,5963583,영등포,
2020,구,3023099,영등포,
2020,구,2976584,영등포,
2020,구,3527298,영등포,
2020,구,4034327,영등포,
2020,구,5578410,영등포,
2020,구,7304677,영등포,
2020,구,2566570,영등포,
2020,구,4091637,영등포,
2020,구,4392185,영등포,
2020,구,3475237,영등포,
2020,구,2781333,영등포,
2020,구,2044114,영등포,
2020,구,2495993,영등포,
2020,구,2420238,영등포,
2020,구,4714354,영등포,
2020,시흥대로94길,4129383,금천구,독산동
2020,시흥대로84길,4620595,금천구,독산동
2020,시흥대로68길,4615559,금천구,시흥동
2020,시흥대로63길,1839629,금천구,시흥동
2020,시흥대로62가길,3787548,금천구,시흥동
2020,시흥대로36길,1235965,금천구,시흥동
2020,시흥대로22길,1488975,금천구,시흥동
2020,시흥대로153길,3157731,금천구,독산동
2020,시흥대로150길,4523464,금천구,독산동
2020,시흥대로141길,3419073,금천구,독산동
2020,시흥대로138길,2498274,금천구,독산동
2020,시흥대로120길,4004607,금천구,독산동
2020,벚꽃로56길,2306101,금천구,가산동
2020,범안로17길,1632869,금천구,독산동
2020,범안로11길,2036061,금천구,독산동
2020,문성로5길,4659320,금천구,독산동
2020,독산로85길,3127048,금천구,독산동
2020,독산로78다길,4627655,금천구,독산동
2020,독산로70길,4510805,금천구,독산동
2020,독산로64길,3843950,금천구,독산동
2020,독산로50길,2166906,금천구,독산동
2020,독산로40길,3632519,금천구,시흥동
2020,독산로108길,4538863,금천구,독산동
2020,남부순환로112길,3571493,금천구,가산동
2020,금하로24길,2658939,금천구,시흥동
2020,금하로1길,597999,금천구,독산동
2020,금하로14길,2999443,금천구,시흥동
2020,가산로5길,3189302,금천구,독산동
2020,가산로3길,2175078,금천구,독산동
2020,중앙로1길,2172853,구로구,고척동
2020,중앙로15길,3174230,구로구,고척동
2020,우마길,4065656,구로구,가리봉동
2020,오류로8길,3514969,구로구,오류동
2020,신도림로13길,2188102,구로구,신도림동
2020,새말로18길,2824995,구로구,구로동
2020,부일로1길,901340,구로구,온수동
2020,부일로15길,1870190,구로구,궁동
2020,부일로11길,2007854,구로구,궁동
2020,디지털로32길,4094355,구로구,구로동
2020,디지털로32가길,3997946,구로구,구로동
2020,디지털로27길,4308502,구로구,구로동
2020,도림로6길,5326682,구로구,구로동
2020,도림로12길,5350308,구로구,구로동
2020,남부순환로97길,2221990,구로구,개봉동
2020,구로중앙로8길,5178051,구로구,구로동
2020,구로중앙로7길,4859317,구로구,구로동
2020,구로중앙로42길,2157240,구로구,신도림동
2020,구로중앙로34길,3494557,구로구,구로동
2020,구로중앙로28길,5067679,구로구,구로동
2020,구로중앙로19길,3468897,구로구,구로동
2020,구로동로8길,8192134,구로구,구로동
2020,구로동로7길,5509445,구로구,가리봉동
2020,구로동로42길,4137286,구로구,구로동
2020,구로동로41길,3716909,구로구,구로동
2020,구로동로38길,4206282,구로구,구로동
2020,구로동로28길,4527790,구로구,구로동
2020,구로동로15길,3603496,구로구,구로동
2020,공원로6가길,3641064,구로구,구로동
2020,고척로52길,3126776,구로구,고척동
2020,고척로27다길,4098886,구로구,개봉동
2020,고척로27길,4565141,구로구,개봉동
2020,고척로21나길,3958305,구로구,개봉동
2020,경인로47길,3183784,구로구,고척동
2020,경인로35길,3358471,구로구,개봉동
2020,경인로31길,2920739,구로구,개봉동
2020,경인로15길,3106228,구로구,오류동
2020,개봉로3길,2569057,구로구,개봉동
2020,개봉로2길,2905161,구로구,개봉동
2020,개봉로23가길,2603802,구로구,개봉동
2020,개봉로20길,2682223,구로구,개봉동
2020,개봉로1길,1646437,구로구,개봉동
2020,개봉로17다길,3921366,구로구,개봉동
2020,개봉로17길,3363555,구로구,개봉동
2020,개봉로11길,3781437,구로구,개봉동
2020,화곡로64길,3906948,강서구,등촌동
2020,화곡로59길,2476923,강서구,화곡동
2020,화곡로44나길,4653661,강서구,화곡동
2020,화곡로31길,5930292,강서구,화곡동
2020,화곡로20길,5716610,강서구,화곡동
2020,화곡로13길,4279831,강서구,화곡동
2020,초원로16길,4090596,강서구,방화동
2020,초록마을로8길,6411247,강서구,화곡동
2020,초록마을로3길,5252999,강서구,화곡동
2020,월정로20길,8722162,강서구,화곡동
2020,우장산로6길,4769469,강서구,내발산동
2020,양천로73가길,4839576,강서구,염창동
2020,양천로71길,4541819,강서구,염창동
2020,양천로49길,1036378,강서구,가양동
2020,양천로26길,1770963,강서구,방화동
2020,양천로24길,4400354,강서구,방화동
2020,양천로24가길,4239239,강서구,방화동
2020,양천로14길,4314471,강서구,방화동
2020,방화대로6라길,1505933,강서구,공항동
2020,방화대로21길,2877757,강서구,공항동
2020,등촌로5길,4794172,강서구,화곡동
2020,등촌로55길,3276478,강서구,등촌동
2020,등촌로51길,3682754,강서구,등촌동
2020,등촌로39길,3406068,강서구,등촌동
2020,등촌로13길,4933258,강서구,화곡동
2020,남부순환로11길,2829493,강서구,공항동
2020,까치산로4길,7660411,강서구,화곡동
2020,국회대로7길,4848501,강서구,화곡동
2020,공항대로8길,3019120,강서구,공항동
2020,공항대로61길,4698401,강서구,염창동
2020,공항대로59다길,5855448,강서구,등촌동
2020,공항대로59길,4885868,강서구,등촌동
2020,공항대로55길,3502725,강서구,등촌동
2020,공항대로42길,2425810,강서구,내발산동
2020,공항대로38길,1879076,강서구,내발산동
2020,곰달래로60길,4181349,강서구,화곡동
2020,곰달래로53길,4453600,강서구,화곡동
2020,곰달래로47길,5045065,강서구,화곡동
2020,곰달래로31길,6102253,강서구,화곡동
2020,곰달래로25길,8186392,강서구,화곡동
2020,개화동로25길,3192625,강서구,방화동
2020,개화동로23길,4119125,강서구,방화동
2020,강서로8길,9073960,강서구,화곡동
2020,강서로5라길,4973894,강서구,화곡동
2020,강서로5나길,9977873,강서구,화곡동
2020,강서로5가길,11500673,강서구,화곡동
2020,강서로47라길,4522118,강서구,내발산동
2020,강서로47길,5191210,강서구,내발산동
2020,강서로45다길,4769472,강서구,화곡동
2020,강서로45길,3370394,강서구,화곡동
2020,강서로35길,5117395,강서구,화곡동
2020,강서로29길,7356549,강서구,화곡동
2020,강서로18길,9156827,강서구,화곡동
2020,강서로17가길,6947681,강서구,화곡동
2020,강서로15길,14333663,강서구,화곡동
2020,가로공원로80길,5956405,강서구,화곡동
2020,가로공원로76가길,6928381,강서구,화곡동
2020,화곡로4길,2144889,양천구,신월동
2020,화곡로3길,1456143,양천구,신월동
2020,지양로7길,1874821,양천구,신월동
2020,중앙로55길,5126556,양천구,신월동
2020,중앙로51길,5554445,양천구,신월동
2020,중앙로47길,4492555,양천구,신정동
2020,중앙로45길,5136710,양천구,신정동
2020,중앙로36길,2855807,양천구,신정동
2020,중앙로32길,2801554,양천구,신정동
2020,중앙로25길,3253512,양천구,신정동
2020,은행정로7길,5147494,양천구,신정동
2020,은행정로5길,3239207,양천구,신정동
2020,오목로5길,5256972,양천구,신월동
2020,오목로3길,4877157,양천구,신월동
2020,오목로30길,6136203,양천구,신정동
2020,오목로23길,6037865,양천구,신정동
2020,신월로20길,4264075,양천구,신월동
2020,신월로15길,5287406,양천구,신월동
2020,신목로6길,5129831,양천구,신정동
2020,신목로5길,3202784,양천구,신정동
2020,신목로2길,3995147,양천구,신정동
2020,목동중앙서로8가길,3339989,양천구,목동
2020,목동중앙서로7길,6061973,양천구,목동
2020,목동중앙북로8길,4664450,양천구,목동
2020,목동중앙북로16길,3825423,양천구,목동
2020,목동중앙본로7길,7332927,양천구,목동
2020,목동중앙로3길,5592911,양천구,목동
2020,목동중앙로13나길,660691,양천구,목동
2020,목동중앙남로3가길,6096747,양천구,목동
2020,목동로9길,4380848,양천구,신정동
2020,목동로19길,4962854,양천구,신정동
2020,목동동로8길,1975137,양천구,신정동
2020,목동동로12길,4628551,양천구,목동
2020,목동남로4길,1913451,양천구,신정동
2020,남부순환로88길,1576771,양천구,신정동
2020,남부순환로79길,2982769,양천구,신월동
2020,남부순환로70길,3126961,양천구,신월동
2020,남부순환로58길,2874221,양천구,신월동
2020,남부순환로40길,2917387,양천구,신월동
2020,남부순환로33길,3504532,양천구,신월동
2020,곰달래로5길,4359702,양천구,신월동
2020,곰달래로3길,4399854,양천구,신월동
2020,곰달래로2길,3185480,양천구,신월동
2020,곰달래로10길,5776597,양천구,신월동
2020,가로공원로58길,2222117,양천구,신월동
2020,효창원로93길,6283263,마포구,공덕동
2020,토정로37길,5968546,마포구,용강동
2020,월드컵로8길,4830583,마포구,서교동
2020,월드컵로7길,4796486,마포구,합정동
2020,월드컵로36길,4935076,마포구,성산동
2020,월드컵로25길,6985640,마포구,망원동
2020,월드컵로19길,5573824,마포구,망원동
2020,월드컵로16길,5734551,마포구,서교동
2020,월드컵로11길,5808902,마포구,망원동
2020,월드컵로10길,5489179,마포구,서교동
2020,와우산로3길,2872856,마포구,상수동
2020,와우산로29길,3540869,마포구,서교동
2020,와우산로29가길,3152041,마포구,서교동
2020,양화진길,2582272,마포구,합정동
2020,양화로1길,3818566,마포구,합정동
2020,양화로11길,4304979,마포구,서교동
2020,신촌로30길,4043306,마포구,아현동
2020,신촌로28가길,3939565,마포구,아현동
2020,신촌로12길,5037652,마포구,동교동
2020,숭문길,4096895,마포구,염리동
2020,숭문2길,3856778,마포구,염리동
2020,성지3길,2463210,마포구,합정동
2020,성산로4길,5304629,마포구,성산동
2020,성미산로32길,4463360,마포구,연남동
2020,성미산로1길,6195832,마포구,성산동
2020,성미산로11길,4233332,마포구,성산동
2020,백범로16길,6049523,마포구,대흥동
2020,방울내로9안길,5810942,마포구,망원동
2020,모래내로7길,3668409,마포구,성산동
2020,매봉산로2길,2180691,마포구,상암동
2020,망원로2길,6804908,마포구,망원동
2020,망원로11길,6126002,마포구,망원동
2020,만리재옛길,6679648,마포구,공덕동
2020,마포대로4길,4514886,마포구,마포동
2020,마포대로20길,4590816,마포구,아현동
2020,마포대로12길,5116591,마포구,공덕동
2020,동교로38길,5256024,마포구,연남동
2020,동교로27길,5916709,마포구,동교동
2020,동교로25길,4468605,마포구,동교동
2020,동교로19길,4399707,마포구,서교동
2020,동교로17길,5019184,마포구,서교동
2020,독막로8길,2731763,마포구,합정동
2020,독막로32길,5780110,마포구,신수동
2020,독막로22길,2736062,마포구,창전동
2020,도화길,5197919,마포구,도화동
2020,도화4길,5437129,마포구,도화동
2020,대흥로28길,4177273,마포구,대흥동
2020,대흥로21길,6203940,마포구,대흥동
2020,광성로6길,4306071,마포구,신수동
2020,구,2701385,서대문,
2020,구,3441562,서대문,
2020,구,3901192,서대문,
2020,구,4586010,서대문,
2020,구,2613182,서대문,
2020,구,3012783,서대문,
2020,구,10794810,서대문,
2020,구,5525600,서대문,
2020,구,9302855,서대문,
2020,구,7554904,서대문,
2020,구,5489697,서대문,
2020,구,6060539,서대문,
2020,구,2444948,서대문,
2020,구,17021456,서대문,
2020,구,2997477,서대문,
2020,구,5269211,서대문,
2020,구,4738119,서대문,
2020,구,4636252,서대문,
2020,구,18543225,서대문,
2020,구,4300716,서대문,
2020,구,5673946,서대문,
2020,구,6085655,서대문,
2020,구,4316099,서대문,
2020,통일로92길,6296339,은평구,불광동
2020,통일로87길,7413980,은평구,갈현동
2020,통일로78길,4709860,은평구,불광동
2020,통일로69길,6162535,은평구,대조동
2020,진흥로1길,9473561,은평구,역촌동
2020,진흥로12길,7080094,은평구,녹번동
2020,증산서길,2514000,은평구,수색동
2020,증산로9길,3506648,은평구,증산동
2020,증산로5길,2698169,은평구,증산동
2020,증산로21길,8168707,은평구,신사동
2020,증산로17길,4691567,은평구,신사동
2020,증산로15길,3901344,은평구,신사동
2020,증산로13길,5968769,은평구,증산동
2020,응암로34길,8144171,은평구,응암동
2020,응암로22길,6094843,은평구,응암동
2020,응암로14길,5686583,은평구,응암동
2020,응암로13길,5563339,은평구,응암동
2020,응암로12길,5464391,은평구,응암동
2020,은평로8길,9856299,은평구,응암동
2020,은평로3길,7884576,은평구,신사동
2020,은평로20길,2941190,은평구,응암동
2020,은평로13길,5948480,은평구,응암동
2020,은평로10길,5534603,은평구,응암동
2020,연서로5길,7271864,은평구,역촌동
2020,연서로41길,4600967,은평구,불광동
2020,연서로3길,6103675,은평구,역촌동
2020,연서로34길,4915128,은평구,불광동
2020,연서로33길,4488088,은평구,불광동
2020,연서로29길,6427412,은평구,갈현동
2020,연서로28길,6307263,은평구,대조동
2020,연서로27길,8454333,은평구,갈현동
2020,연서로21길,6174042,은평구,갈현동
2020,연서로17길,5917467,은평구,갈현동
2020,연서로16길,7399215,은평구,역촌동
2020,연서로13길,6325233,은평구,구산동
2020,연서로11길,6249313,은평구,구산동
2020,역말로9길,6849250,은평구,대조동
2020,수색로18길,1532897,은평구,수색동
2020,서오릉로8길,6288562,은평구,대조동
2020,서오릉로21길,4209899,은평구,구산동
2020,구,8058698,서대문,
2020,갈현로7길,6151598,은평구,역촌동
2020,갈현로41길,6015238,은평구,갈현동
2020,갈현로33길,6298167,은평구,갈현동
2020,갈현로1길,6103641,은평구,신사동
2020,가좌로7길,8973431,은평구,응암동
2020,한글비석로44길,5823311,노원구,상계동
2020,한글비석로24길,6520297,노원구,상계동
2020,한글비석로22길,4097425,노원구,상계동
2020,석계로1길,3435950,노원구,월계동
2020,상계로9가길,8437020,노원구,상계동
2020,상계로1길,5645493,노원구,상계동
2020,상계로12길,10063718,노원구,상계동
2020,동일로242길,2640965,노원구,상계동
2020,동일로192길,9194783,노원구,공릉동
2020,동일로173가길,6477250,노원구,공릉동
2020,공릉로58길,1632519,노원구,하계동
2020,해등로16길,4334437,도봉구,창동
2020,우이천로4다길,4909590,도봉구,창동
2020,우이천로32길,3647234,도봉구,쌍문동
2020,시루봉로23길,2148755,도봉구,방학동
2020,삼양로144길,2171355,도봉구,쌍문동
2020,방학로6가길,4718062,도봉구,방학동
2020,방학로5길,5697181,도봉구,방학동
2020,방학로15길,2014401,도봉구,방학동
2020,방학로10길,3464084,도봉구,방학동
2020,도봉산길,1324682,도봉구,도봉동
2020,도봉산4길,355592,도봉구,도봉동
2020,도봉로181길,2005652,도봉구,도봉동
2020,도봉로169나길,1604102,도봉구,도봉동
2020,도봉로156길,1808053,도봉구,도봉동
2020,도봉로152가길,1945319,도봉구,도봉동
2020,도봉로147길,4746324,도봉구,방학동
2020,도봉로143길,3371597,도봉구,방학동
2020,도봉로114길,9162726,도봉구,창동
2020,도봉로109길,7256883,도봉구,쌍문동
2020,도당로29길,4501977,도봉구,방학동
2020,도당로19길,4404061,도봉구,방학동
2020,도당로13바길,4000669,도봉구,방학동
2020,도당로13가길,4124219,도봉구,방학동
2020,덕릉로60길,4914896,노원구,월계동
2020,노해로63다길,2502718,도봉구,창동
2020,노해로60길,7927747,도봉구,쌍문동
2020,한천로140길,5918761,강북구,수유동
2020,한천로139가길,5403466,강북구,수유동
2020,한천로132길,7484470,강북구,번동
2020,한천로130길,6500531,강북구,번동
2020,한천로124나길,5830763,강북구,번동
2020,한천로109길,3834693,강북구,번동
2020,인수봉로79길,2326316,강북구,수유동
2020,인수봉로72길,5256790,강북구,수유동
2020,인수봉로56길,5167303,강북구,수유동
2020,오패산로67길,6058694,강북구,번동
2020,오패산로52길,5388790,강북구,미아동
2020,오패산로30길,4762664,강북구,미아동
2020,수유로12길,6646079,강북구,수유동
2020,솔샘로65길,6341303,강북구,미아동
2020,솔매로50길,6856791,강북구,미아동
2020,솔매로45길,3925736,강북구,미아동
2020,솔매로41길,6327764,강북구,미아동
2020,삼양로93길,5692833,강북구,수유동
2020,삼양로77길,5434582,강북구,수유동
2020,삼양로54길,5315173,강북구,미아동
2020,삼양로41길,6645187,강북구,미아동
2020,삼양로27길,5035273,강북구,미아동
2020,삼양로24길,7181099,강북구,미아동
2020,삼양로20길,6360039,강북구,미아동
2020,삼각산로28길,6672582,강북구,수유동
2020,도봉로99길,4486466,강북구,수유동
2020,도봉로8길,2951328,강북구,미아동
2020,도봉로76길,5732589,강북구,미아동
2020,도봉로67길,5069614,강북구,미아동
2020,도봉로45길,4795615,강북구,미아동
2020,도봉로18길,5445490,강북구,미아동
2020,도봉로13길,5236279,강북구,미아동
2020,덕릉로41길,6562927,강북구,번동
2020,덕릉로40길,2624733,강북구,번동
2020,노해로33길,4348808,강북구,수유동
2020,노해로23길,4763873,강북구,수유동
2020,노해로17길,6106691,강북구,수유동
2020,화랑로40길,3082859,성북구,석관동
2020,구,4832799,동대문,
2020,화랑로1길,6977685,성북구,하월곡동
2020,화랑로19길,4930737,성북구,상월곡동
2020,화랑로14길,3524016,성북구,하월곡동
2020,화랑로13길,3843885,성북구,하월곡동
2020,한천로76길,3562140,성북구,석관동
2020,한천로101가길,2950889,성북구,장위동
2020,창경궁로43길,2962426,성북구,성북동1가
2020,지봉로20길,4484571,성북구,보문동3가
2020,종암로5길,2620135,성북구,종암동
2020,종암로24가길,4285043,성북구,종암동
2020,종암로21길,3995321,성북구,종암동
2020,종암로19길,4663892,성북구,종암동
2020,종암로16길,6081509,성북구,종암동
2020,정릉로8길,419652,성북구,정릉동
2020,정릉로27길,6202277,성북구,정릉동
2020,정릉로26길,3114463,성북구,정릉동
2020,장위로10길,2662310,성북구,장위동
2020,장월로1길,3690379,성북구,상월곡동
2020,보문동,4242320,성북구,
2020,보문동,4270118,성북구,
2020,보문동,3499645,성북구,
2020,개운사길,1705426,성북구,안암동5가
2020,보문동,5516948,성북구,
2020,보문동,2941588,성북구,
2020,오패산로4길,5951743,성북구,하월곡동
2020,오패산로3길,5734344,성북구,하월곡동
2020,오패산로19길,4509551,성북구,하월곡동
2020,안암로5길,4892156,성북구,안암동4가
2020,아리랑로4길,6392980,성북구,동선동5가
2020,솔샘로6길,2520040,성북구,정릉동
2020,성북로8길,2591668,성북구,성북동
2020,삼양로8길,5138059,성북구,길음동
2020,삼선교로16가길,3139371,성북구,삼선동2가
2020,삼선교로10다길,3127612,성북구,삼선동1가
2020,삼선교로10길,3919587,성북구,삼선동2가
2020,보문로32길,4977514,성북구,삼선동5가
2020,보문로31길,5295908,성북구,삼선동5가
2020,보문로26길,4057281,성북구,보문동1가
2020,보문로13길,5304532,성북구,보문동7가
2020,보국문로16길,3423833,성북구,정릉동
2020,동소문로6길,3113924,성북구,동소문동2가
2020,동소문로2길,3323387,성북구,동소문동2가
2020,동소문로26가길,5350276,성북구,동선동3가
2020,동소문로15길,4980803,성북구,동소문동6가
2020,동소문로13길,5640522,성북구,동소문동6가
2020,돌곶이로8길,4840492,성북구,석관동
2020,돌곶이로41길,3175650,성북구,장위동
2020,돌곶이로28길,3605044,성북구,장위동
2020,돌곶이로27길,4722872,성북구,장위동
2020,돌곶이로22길,4234181,성북구,석관동
2020,돌곶이로14길,4924777,성북구,석관동
2020,길음로7길,3128286,성북구,길음동
2020,중랑천로10길,4947120,중랑구,상봉동
2020,용마산로94길,3409847,중랑구,면목동
2020,용마산로118길,5330564,중랑구,망우동
2020,용마산로112길,4168001,중랑구,망우동
2020,용마산로100길,3951712,중랑구,망우동
2020,신내로7가길,5227494,중랑구,신내동
2020,사가정로54길,6526264,중랑구,면목동
2020,사가정로42길,6272619,중랑구,면목동
2020,봉화산로56길,6422545,중랑구,신내동
2020,봉화산로4길,5619682,중랑구,중화동
2020,봉화산로30길,7246224,중랑구,중화동
2020,봉우재로33길,5537831,중랑구,상봉동
2020,면목로78길,8168835,중랑구,면목동
2020,면목로56길,5237285,중랑구,면목동
2020,면목로55길,4364881,중랑구,면목동
2020,면목로49길,5443018,중랑구,면목동
2020,면목로48길,5287689,중랑구,면목동
2020,면목로45길,5313204,중랑구,면목동
2020,면목로33길,5852777,중랑구,면목동
2020,면목로21길,4587716,중랑구,면목동
2020,망우로73길,3123448,중랑구,망우동
2020,망우로68길,5796330,중랑구,망우동
2020,동일로163길,4953540,중랑구,묵동
2020,동일로157길,7996242,중랑구,묵동
2020,동일로149길,3420332,중랑구,묵동
2020,동일로140길,4905210,중랑구,중화동
2020,동일로139길,3445149,중랑구,중화동
2020,동일로139가길,4817587,중랑구,중화동
2020,동일로130길,6951561,중랑구,중화동
2020,동일로123길,6046851,중랑구,중화동
2020,동일로112길,6096677,중랑구,상봉동
2020,동일로101길,5471883,중랑구,면목동
2020,동일로100길,5843862,중랑구,면목동
2020,답십리로75길,4766349,중랑구,면목동
2020,공릉로2길,5306972,중랑구,묵동
2020,공릉로12가길,2504029,중랑구,묵동
2020,겸재로54길,8143855,중랑구,면목동
2020,겸재로36길,5388951,중랑구,면목동
2020,겸재로29길,5601771,중랑구,면목동
2020,구,5868801,동대문,
2020,구,4607650,동대문,
2020,구,5197988,동대문,
2020,구,5534275,동대문,
2020,구,2751206,동대문,
2020,구,4096574,동대문,
2020,구,3324297,동대문,
2020,구,5195969,동대문,
2020,구,2710984,동대문,
2020,구,3171686,동대문,
2020,구,3658452,동대문,
2020,구,5554762,동대문,
2020,구,2793839,동대문,
2020,구,1953866,동대문,
2020,구,2950439,동대문,
2020,구,3768790,동대문,
2020,구,5494374,동대문,
2020,구,6096348,동대문,
2020,구,6017012,동대문,
2020,구,3700258,동대문,
2020,구,4719598,동대문,
2020,구,4281094,동대문,
2020,구,4192712,동대문,
2020,구,3273106,동대문,
2020,구,4292317,동대문,
2020,구,4105836,동대문,
2020,구,3106728,동대문,
2020,구,5106795,동대문,
2020,구,5222659,동대문,
2020,구,3185112,동대문,
2020,구,3333340,동대문,
2020,구,4512301,동대문,
2020,구,5598223,동대문,
2020,구,7217978,동대문,
2020,구,6054151,동대문,
2020,구,4133979,동대문,
2020,구,4071203,동대문,
2020,구,3077926,동대문,
2020,구,3967205,동대문,
2020,구,2828748,동대문,
2020,구,4933328,동대문,
2020,구,3444710,동대문,
2020,구,2702151,동대문,
2020,구,3998626,동대문,
2020,구,3097012,동대문,
2020,구,4535935,동대문,
2020,구,4139250,동대문,
2020,구,3975438,동대문,
2020,구,3974008,동대문,
2020,구,5322678,동대문,
2020,구,4749668,동대문,
2020,구,3276850,동대문,
2020,구,5277896,동대문,
2020,구,3833592,동대문,
2020,천호대로129길,6631397,광진구,중곡동
2020,천호대로123길,5589642,광진구,중곡동
2020,천호대로109길,4949254,광진구,중곡동
2020,자양번영로3길,5380657,광진구,자양동
2020,자양로53길,5932038,광진구,구의동
2020,자양로50길,4785778,광진구,구의동
2020,자양로45길,5182600,광진구,구의동
2020,자양로26길,8256913,광진구,구의동
2020,자양로15길,6364143,광진구,자양동
2020,자양로11길,7563569,광진구,자양동
2020,용마산로3길,4560270,광진구,중곡동
2020,용마산로21길,6325298,광진구,중곡동
2020,아차산로78길,2056290,광진구,광장동
2020,아차산로65길,6701233,광진구,구의동
2020,아차산로55길,6779335,광진구,구의동
2020,아차산로51길,4692771,광진구,구의동
2020,아차산로40길,7827015,광진구,자양동
2020,면목로17길,5167491,광진구,중곡동
2020,뚝섬로64길,2534687,광진구,자양동
2020,뚝섬로58길,4136619,광진구,자양동
2020,뚝섬로54길,3644117,광진구,자양동
2020,뚝섬로48길,5691044,광진구,자양동
2020,뚝섬로24길,5321488,광진구,자양동
2020,뚝섬로23길,6385243,광진구,자양동
2020,동일로24길,6020525,광진구,화양동
2020,동일로18길,5942251,광진구,자양동
2020,능동로4길,6658410,광진구,자양동
2020,능동로3길,6389392,광진구,자양동
2020,능동로34길,3959313,광진구,능동
2020,능동로19길,4850435,광진구,화양동
2020,능동로13길,7343187,광진구,화양동
2020,긴고랑로9길,5202729,광진구,중곡동
2020,긴고랑로8길,3977125,광진구,중곡동
2020,긴고랑로7길,5462880,광진구,중곡동
2020,긴고랑로20길,7124343,광진구,중곡동
2020,광나루로52길,7201416,광진구,구의동
2020,광나루로40길,6316595,광진구,구의동
2020,광나루로37길,3193370,광진구,구의동
2020,광나루로36길,5383641,광진구,구의동
2020,광나루로24길,1558628,광진구,화양동
2020,광나루로12길,5898781,광진구,화양동
2020,한림말길,2163098,성동구,옥수동
2020,한림말3길,2533175,성동구,옥수동
2020,청계천로10나길,2718975,성동구,마장동
2020,장터길,4829309,성동구,금호동4가
2020,용답중앙길,3093377,성동구,용답동
2020,용답29길,4593513,성동구,용답동
2020,왕십리로6길,4840686,성동구,성수동1가
2020,왕십리로31길,4937191,성동구,하왕십리동
2020,왕십리로26길,4618390,성동구,도선동
2020,왕십리로21길,4561311,성동구,행당동
2020,왕십리로14길,4575074,성동구,성수동1가
2020,아차산로5길,3763818,성동구,성수동2가
2020,아차산로15길,4026086,성동구,성수동2가
2020,아차산로11길,2379103,성동구,성수동2가
2020,송정4가길,4151948,성동구,송정동
2020,송정12라길,3360685,성동구,송정동
2020,성수일로6길,3618119,성동구,성수동2가
2020,성수이로7길,2852266,성동구,성수동2가
2020,성수이로18길,3573024,성동구,성수동2가
2020,성덕정길,2460319,성동구,성수동1가
2020,성덕정17길,4876403,성동구,성수동2가
2020,서울숲2길,3198632,성동구,성수동1가
2020,상원길,3885676,성동구,성수동1가
2020,상원12길,2522535,성동구,성수동1가
2020,사근동길,2351983,성동구,행당동
2020,무학봉길,5400680,성동구,하왕십리동
2020,무학봉28길,3446893,성동구,하왕십리동
2020,무학로6길,4111357,성동구,도선동
2020,무수막길,5246743,성동구,금호동3가
2020,매봉길,4014131,성동구,옥수동
2020,마조로1길,2650057,성동구,행당동
2020,마조로16길,2847373,성동구,마장동
2020,마장로39길,2515671,성동구,마장동
2020,마장로27길,3374472,성동구,마장동
2020,뚝섬로5길,2752624,성동구,성수동1가
2020,둘레9길,3046781,성동구,성수동2가
2020,금호산길,5707193,성동구,금호동3가
2020,금호산2길,4983466,성동구,금호동3가
2020,고산자로6길,4891353,성동구,행당동
2020,후암로28길,3364227,용산구,후암동
2020,효창원로39길,4505911,용산구,용문동
2020,회나무로13길,3306180,용산구,이태원동
2020,한남대로20길,1291572,용산구,한남동
2020,한강대로88길,1129350,용산구,남영동
2020,한강대로7길,1786236,용산구,한강로3가
2020,한강대로62길,1803761,용산구,한강로1가
2020,한강대로52길,1530387,용산구,한강로2가
2020,한강대로43길,1900775,용산구,한강로2가
2020,한강대로15길,1322658,용산구,한강로3가
2020,한강대로104길,3407063,용산구,동자동
2020,청파로73길,3559745,용산구,서계동
2020,청파로71길,6084177,용산구,청파동1가
2020,청파로47나길,4555912,용산구,청파동2가
2020,청파로47길,3343610,용산구,청파동3가
2020,장문로45길,4290144,용산구,보광동
2020,이태원로54길,2035425,용산구,한남동
2020,이태원로27길,2795087,용산구,이태원동
2020,이촌로22길,1370676,용산구,이촌동
2020,원효로89길,4264496,용산구,원효로1가
2020,원효로53길,4567838,용산구,원효로2가
