,year,id,gu,pop,index,,평균,최소,최대,,id_popul,id_구,구,평균_유동인구_수,연도
445,2020,4,강서구,4973894,445,,,,,,,,,,
446,2020,4,강서구,9977873,446,,,,,,,,,,
447,2020,4,강서구,11500673,447,,,,,,,,,,
448,2020,4,강서구,4522118,448,,,,,,,,,,
449,2020,4,강서구,5191210,449,,,,,,,,,,
450,2020,4,강서구,4769472,450,,,,,,,,,,
451,2020,4,강서구,3370394,451,,,,,,,,,,
452,2020,4,강서구,5117395,452,,,,,,,,,,
453,2020,4,강서구,7356549,453,,,,,,,,,,
454,2020,4,강서구,9156827,454,,,,,,,,,,
455,2020,4,강서구,6947681,455,,,,,,,,,,
457,2020,4,강서구,5956405,457,,,,,,,,,,
458,2020,4,강서구,6928381,458,,,,,,,,,,
459,2020,19,양천구,2144889,459,,,,,,,,,,
460,2020,19,양천구,1456143,460,,,,,,,,,,
461,2020,19,양천구,1874821,461,,,,,,,,,,
462,2020,19,양천구,5126556,462,,,,,,,,,,
463,2020,19,양천구,5554445,463,,,,,,,,,,
464,2020,19,양천구,4492555,464,,,,,,,,,,
465,2020,19,양천구,5136710,465,,,,,,,,,,
466,2020,19,양천구,2855807,466,,,,,,,,,,
467,2020,19,양천구,2801554,467,,,,,,,,,,
468,2020,19,양천구,3253512,468,,,,,,,,,,
469,2020,19,양천구,5147494,469,,,,,,,,,,
470,2020,19,양천구,3239207,470,,,,,,,,,,
471,2020,19,양천구,5256972,471,,,,,,,,,,
472,2020,19,양천구,4877157,472,,,,,,,,,,
473,2020,19,양천구,6136203,473,,,,,,,,,,
474,2020,19,양천구,6037865,474,,,,,,,,,,
475,2020,19,양천구,4264075,475,,,,,,,,,,
476,2020,19,양천구,5287406,476,,,,,,,,,,
477,2020,19,양천구,5129831,477,,,,,,,,,,
478,2020,19,양천구,3202784,478,,,,,,,,,,
479,2020,19,양천구,3995147,479,,,,,,,,,,
480,2020,19,양천구,3339989,480,,,,,,,,,,
481,2020,19,양천구,6061973,481,,,,,,,,,,
482,2020,19,양천구,4664450,482,,,,,,,,,,
483,2020,19,양천구,3825423,483,,,,,,,,,,
484,2020,19,양천구,7332927,484,,,,,,,,,,
485,2020,19,양천구,5592911,485,,,,,,,,,,
486,2020,19,양천구,660691,486,,,,,,,,,,
487,2020,19,양천구,6096747,487,,,,,,,,,,
488,2020,19,양천구,4380848,488,,,,,,,,,,
489,2020,19,양천구,4962854,489,,,,,,,,,,
490,2020,19,양천구,1975137,490,,,,,,,,,,
491,2020,19,양천구,4628551,491,,,,,,,,,,
492,2020,19,양천구,1913451,492,,,,,,,,,,
493,2020,19,양천구,1576771,493,,,,,,,,,,
494,2020,19,양천구,2982769,494,,,,,,,,,,
495,2020,19,양천구,3126961,495,,,,,,,,,,
496,2020,19,양천구,2874221,496,,,,,,,,,,
497,2020,19,양천구,2917387,497,,,,,,,,,,
498,2020,19,양천구,3504532,498,,,,,,,,,,
499,2020,19,양천구,4359702,499,,,,,,,,,,
500,2020,19,양천구,4399854,500,,,,,,,,,,
501,2020,19,양천구,3185480,501,,,,,,,,,,
502,2020,19,양천구,5776597,502,,,,,,,,,,
503,2020,19,양천구,2222117,503,,,,,,,,,,
504,2020,21,용산구,6283263,504,,,,,,,,,,
505,2020,13,마포구,5968546,505,,,,,,,,,,
506,2020,13,마포구,4830583,506,,,,,,,,,,
507,2020,13,마포구,4796486,507,,,,,,,,,,
508,2020,13,마포구,4935076,508,,,,,,,,,,
509,2020,13,마포구,6985640,509,,,,,,,,,,
510,2020,13,마포구,5573824,510,,,,,,,,,,
511,2020,13,마포구,5734551,511,,,,,,,,,,
512,2020,13,마포구,5808902,512,,,,,,,,,,
513,2020,13,마포구,5489179,513,,,,,,,,,,
514,2020,13,마포구,2872856,514,,,,,,,,,,
515,2020,13,마포구,3540869,515,,,,,,,,,,
516,2020,13,마포구,3152041,516,,,,,,,,,,
517,2020,13,마포구,2582272,517,,,,,,,,,,
518,2020,13,마포구,3818566,518,,,,,,,,,,
519,2020,13,마포구,4304979,519,,,,,,,,,,
520,2020,13,마포구,4043306,520,,,,,,,,,,
521,2020,13,마포구,3939565,521,,,,,,,,,,
522,2020,13,마포구,5037652,522,,,,,,,,,,
523,2020,13,마포구,4096895,523,,,,,,,,,,
524,2020,13,마포구,3856778,524,,,,,,,,,,
525,2020,13,마포구,2463210,525,,,,,,,,,,
526,2020,13,마포구,5304629,526,,,,,,,,,,
527,2020,13,마포구,4463360,527,,,,,,,,,,
528,2020,13,마포구,6195832,528,,,,,,,,,,
529,2020,13,마포구,4233332,529,,,,,,,,,,
530,2020,13,마포구,6049523,530,,,,,,,,,,
531,2020,13,마포구,5810942,531,,,,,,,,,,
532,2020,13,마포구,3668409,532,,,,,,,,,,
533,2020,13,마포구,2180691,533,,,,,,,,,,
534,2020,13,마포구,6804908,534,,,,,,,,,,
535,2020,13,마포구,6126002,535,,,,,,,,,,
536,2020,13,마포구,6679648,536,,,,,,,,,,
537,2020,13,마포구,4514886,537,,,,,,,,,,
538,2020,13,마포구,4590816,538,,,,,,,,,,
539,2020,13,마포구,5116591,539,,,,,,,,,,
540,2020,13,마포구,5256024,540,,,,,,,,,,
541,2020,13,마포구,5916709,541,,,,,,,,,,
542,2020,13,마포구,4468605,542,,,,,,,,,,
543,2020,13,마포구,4399707,543,,,,,,,,,,
544,2020,13,마포구,5019184,544,,,,,,,,,,
545,2020,13,마포구,2731763,545,,,,,,,,,,
546,2020,13,마포구,5780110,546,,,,,,,,,,
547,2020,13,마포구,2736062,547,,,,,,,,,,
548,2020,13,마포구,5197919,548,,,,,,,,,,
549,2020,13,마포구,5437129,549,,,,,,,,,,
550,2020,13,마포구,4177273,550,,,,,,,,,,
551,2020,13,마포구,6203940,551,,,,,,,,,,
552,2020,13,마포구,4306071,552,,,,,,,,,,
553,2020,14,서대문구,2701385,553,,,,,,,,,,
554,2020,14,서대문구,3441562,554,,,,,,,,,,
555,2020,14,서대문구,3901192,555,,,,,,,,,,
556,2020,14,서대문구,4586010,556,,,,,,,,,,
557,2020,14,서대문구,2613182,557,,,,,,,,,,
558,2020,14,서대문구,3012783,558,,,,,,,,,,
559,2020,14,서대문구,10794810,559,,,,,,,,,,
560,2020,14,서대문구,5525600,560,,,,,,,,,,
561,2020,14,서대문구,9302855,561,,,,,,,,,,
562,2020,14,서대문구,7554904,562,,,,,,,,,,
563,2020,14,서대문구,5489697,563,,,,,,,,,,
564,2020,14,서대문구,6060539,564,,,,,,,,,,
565,2020,14,서대문구,2444948,565,,,,,,,,,,
567,2020,14,서대문구,2997477,567,,,,,,,,,,
568,2020,14,서대문구,5269211,568,,,,,,,,,,
569,2020,14,서대문구,4738119,569,,,,,,,,,,
570,2020,14,서대문구,4636252,570,,,,,,,,,,
572,2020,14,서대문구,4300716,572,,,,,,,,,,
573,2020,14,서대문구,5673946,573,,,,,,,,,,
574,2020,14,서대문구,6085655,574,,,,,,,,,,
575,2020,14,서대문구,4316099,575,,,,,,,,,,
576,2020,14,서대문구,6296339,576,,,,,,,,,,
577,2020,14,서대문구,7413980,577,,,,,,,,,,
578,2020,14,서대문구,4709860,578,,,,,,,,,,
579,2020,14,서대문구,6162535,579,,,,,,,,,,
580,2020,14,서대문구,9473561,580,,,,,,,,,,
581,2020,14,서대문구,7080094,581,,,,,,,,,,
582,2020,14,서대문구,2514000,582,,,,,,,,,,
583,2020,14,서대문구,3506648,583,,,,,,,,,,
584,2020,14,서대문구,2698169,584,,,,,,,,,,
585,2020,14,서대문구,8168707,585,,,,,,,,,,
586,2020,14,서대문구,4691567,586,,,,,,,,,,
587,2020,14,서대문구,3901344,587,,,,,,,,,,
588,2020,14,서대문구,5968769,588,,,,,,,,,,
589,2020,14,서대문구,8144171,589,,,,,,,,,,
590,2020,14,서대문구,6094843,590,,,,,,,,,,
591,2020,14,서대문구,5686583,591,,,,,,,,,,
592,2020,14,서대문구,5563339,592,,,,,,,,,,
593,2020,14,서대문구,5464391,593,,,,,,,,,,
594,2020,14,서대문구,9856299,594,,,,,,,,,,
595,2020,14,서대문구,7884576,595,,,,,,,,,,
596,2020,14,서대문구,2941190,596,,,,,,,,,,
597,2020,14,서대문구,5948480,597,,,,,,,,,,
598,2020,14,서대문구,5534603,598,,,,,,,,,,
599,2020,14,서대문구,7271864,599,,,,,,,,,,
600,2020,14,서대문구,4600967,600,,,,,,,,,,
601,2020,14,서대문구,6103675,601,,,,,,,,,,
602,2020,14,서대문구,4915128,602,,,,,,,,,,
603,2020,14,서대문구,4488088,603,,,,,,,,,,
604,2020,14,서대문구,6427412,604,,,,,,,,,,
605,2020,14,서대문구,6307263,605,,,,,,,,,,
606,2020,14,서대문구,8454333,606,,,,,,,,,,
607,2020,14,서대문구,6174042,607,,,,,,,,,,
608,2020,14,서대문구,5917467,608,,,,,,,,,,
609,2020,14,서대문구,7399215,609,,,,,,,,,,
610,2020,14,서대문구,6325233,610,,,,,,,,,,
611,2020,14,서대문구,6249313,611,,,,,,,,,,
612,2020,14,서대문구,6849250,612,,,,,,,,,,
613,2020,14,서대문구,1532897,613,,,,,,,,,,
614,2020,14,서대문구,6288562,614,,,,,,,,,,
615,2020,14,서대문구,4209899,615,,,,,,,,,,
616,2020,14,서대문구,8058698,616,,,,,,,,,,
617,2020,22,은평구,6151598,617,,,,,,,,,,
618,2020,22,은평구,6015238,618,,,,,,,,,,
619,2020,22,은평구,6298167,619,,,,,,,,,,
620,2020,22,은평구,6103641,620,,,,,,,,,,
622,2020,25,중랑구,5823311,622,,,,,,,,,,
623,2020,25,중랑구,6520297,623,,,,,,,,,,
624,2020,25,중랑구,4097425,624,,,,,,,,,,
625,2020,25,중랑구,3435950,625,,,,,,,,,,
626,2020,25,중랑구,8437020,626,,,,,,,,,,
627,2020,25,중랑구,5645493,627,,,,,,,,,,
628,2020,25,중랑구,10063718,628,,,,,,,,,,
629,2020,25,중랑구,2640965,629,,,,,,,,,,
630,2020,25,중랑구,9194783,630,,,,,,,,,,
631,2020,3,강북구,6477250,631,,,,,,,,,,
632,2020,3,강북구,1632519,632,,,,,,,,,,
633,2020,3,강북구,4334437,633,,,,,,,,,,
634,2020,3,강북구,4909590,634,,,,,,,,,,
635,2020,3,강북구,3647234,635,,,,,,,,,,
636,2020,3,강북구,2148755,636,,,,,,,,,,
637,2020,3,강북구,2171355,637,,,,,,,,,,
638,2020,3,강북구,4718062,638,,,,,,,,,,
639,2020,3,강북구,5697181,639,,,,,,,,,,
640,2020,3,강북구,2014401,640,,,,,,,,,,
641,2020,3,강북구,3464084,641,,,,,,,,,,
642,2020,3,강북구,1324682,642,,,,,,,,,,
643,2020,3,강북구,355592,643,,,,,,,,,,
644,2020,3,강북구,2005652,644,,,,,,,,,,
645,2020,3,강북구,1604102,645,,,,,,,,,,
646,2020,3,강북구,1808053,646,,,,,,,,,,
647,2020,3,강북구,1945319,647,,,,,,,,,,
648,2020,3,강북구,4746324,648,,,,,,,,,,
649,2020,3,강북구,3371597,649,,,,,,,,,,
650,2020,3,강북구,9162726,650,,,,,,,,,,
651,2020,3,강북구,7256883,651,,,,,,,,,,
652,2020,3,강북구,4501977,652,,,,,,,,,,
653,2020,3,강북구,4404061,653,,,,,,,,,,
654,2020,3,강북구,4000669,654,,,,,,,,,,
655,2020,3,강북구,4124219,655,,,,,,,,,,
656,2020,3,강북구,4914896,656,,,,,,,,,,
657,2020,3,강북구,2502718,657,,,,,,,,,,
658,2020,3,강북구,7927747,658,,,,,,,,,,
659,2020,3,강북구,5918761,659,,,,,,,,,,
660,2020,3,강북구,5403466,660,,,,,,,,,,
661,2020,3,강북구,7484470,661,,,,,,,,,,
662,2020,3,강북구,6500531,662,,,,,,,,,,
663,2020,3,강북구,5830763,663,,,,,,,,,,
664,2020,3,강북구,3834693,664,,,,,,,,,,
665,2020,3,강북구,2326316,665,,,,,,,,,,
666,2020,3,강북구,5256790,666,,,,,,,,,,
667,2020,3,강북구,5167303,667,,,,,,,,,,
668,2020,9,노원구,6058694,668,,,,,,,,,,
669,2020,9,노원구,5388790,669,,,,,,,,,,
670,2020,9,노원구,4762664,670,,,,,,,,,,
671,2020,9,노원구,6646079,671,,,,,,,,,,
672,2020,9,노원구,6341303,672,,,,,,,,,,
673,2020,9,노원구,6856791,673,,,,,,,,,,
674,2020,9,노원구,3925736,674,,,,,,,,,,
675,2020,9,노원구,6327764,675,,,,,,,,,,
676,2020,9,노원구,5692833,676,,,,,,,,,,
677,2020,9,노원구,5434582,677,,,,,,,,,,
678,2020,9,노원구,5315173,678,,,,,,,,,,
679,2020,9,노원구,6645187,679,,,,,,,,,,
680,2020,9,노원구,5035273,680,,,,,,,,,,
681,2020,9,노원구,7181099,681,,,,,,,,,,
682,2020,9,노원구,6360039,682,,,,,,,,,,
683,2020,17,성북구,6672582,683,,,,,,,,,,
684,2020,10,도봉구,4486466,684,,,,,,,,,,
685,2020,10,도봉구,2951328,685,,,,,,,,,,
686,2020,10,도봉구,5732589,686,,,,,,,,,,
687,2020,10,도봉구,5069614,687,,,,,,,,,,
688,2020,10,도봉구,4795615,688,,,,,,,,,,
689,2020,10,도봉구,5445490,689,,,,,,,,,,
690,2020,10,도봉구,5236279,690,,,,,,,,,,
691,2020,10,도봉구,6562927,691,,,,,,,,,,
692,2020,10,도봉구,2624733,692,,,,,,,,,,
693,2020,10,도봉구,4348808,693,,,,,,,,,,
694,2020,10,도봉구,4763873,694,,,,,,,,,,
695,2020,10,도봉구,6106691,695,,,,,,,,,,
696,2020,10,도봉구,3082859,696,,,,,,,,,,
697,2020,10,도봉구,4832799,697,,,,,,,,,,
698,2020,10,도봉구,6977685,698,,,,,,,,,,
699,2020,10,도봉구,4930737,699,,,,,,,,,,
700,2020,10,도봉구,3524016,700,,,,,,,,,,
701,2020,10,도봉구,3843885,701,,,,,,,,,,
702,2020,9,노원구,3562140,702,,,,,,,,,,
703,2020,10,도봉구,2950889,703,,,,,,,,,,
704,2020,10,도봉구,2962426,704,,,,,,,,,,
705,2020,17,성북구,4484571,705,,,,,,,,,,
706,2020,17,성북구,2620135,706,,,,,,,,,,
707,2020,17,성북구,4285043,707,,,,,,,,,,
708,2020,17,성북구,3995321,708,,,,,,,,,,
709,2020,17,성북구,4663892,709,,,,,,,,,,
710,2020,17,성북구,6081509,710,,,,,,,,,,
711,2020,3,강북구,419652,711,,,,,,,,,,
712,2020,3,강북구,6202277,712,,,,,,,,,,
713,2020,23,종로구,3114463,713,,,,,,,,,,
714,2020,23,종로구,2662310,714,,,,,,,,,,
715,2020,17,성북구,3690379,715,,,,,,,,,,
716,2020,17,성북구,4242320,716,,,,,,,,,,
717,2020,17,성북구,4270118,717,,,,,,,,,,
718,2020,17,성북구,3499645,718,,,,,,,,,,
719,2020,17,성북구,1705426,719,,,,,,,,,,
720,2020,17,성북구,5516948,720,,,,,,,,,,
721,2020,17,성북구,2941588,721,,,,,,,,,,
722,2020,17,성북구,5951743,722,,,,,,,,,,
723,2020,17,성북구,5734344,723,,,,,,,,,,
724,2020,17,성북구,4509551,724,,,,,,,,,,
725,2020,17,성북구,4892156,725,,,,,,,,,,
726,2020,17,성북구,6392980,726,,,,,,,,,,
727,2020,17,성북구,2520040,727,,,,,,,,,,
728,2020,17,성북구,2591668,728,,,,,,,,,,
729,2020,17,성북구,5138059,729,,,,,,,,,,
730,2020,17,성북구,3139371,730,,,,,,,,,,
731,2020,17,성북구,3127612,731,,,,,,,,,,
732,2020,17,성북구,3919587,732,,,,,,,,,,
733,2020,17,성북구,4977514,733,,,,,,,,,,
734,2020,17,성북구,5295908,734,,,,,,,,,,
735,2020,17,성북구,4057281,735,,,,,,,,,,
736,2020,17,성북구,5304532,736,,,,,,,,,,
737,2020,17,성북구,3423833,737,,,,,,,,,,
738,2020,3,강북구,3113924,738,,,,,,,,,,
739,2020,17,성북구,3323387,739,,,,,,,,,,
740,2020,17,성북구,5350276,740,,,,,,,,,,
741,2020,17,성북구,4980803,741,,,,,,,,,,
742,2020,17,성북구,5640522,742,,,,,,,,,,
743,2020,17,성북구,4840492,743,,,,,,,,,,
744,2020,17,성북구,3175650,744,,,,,,,,,,
745,2020,17,성북구,3605044,745,,,,,,,,,,
746,2020,17,성북구,4722872,746,,,,,,,,,,
747,2020,17,성북구,4234181,747,,,,,,,,,,
748,2020,17,성북구,4924777,748,,,,,,,,,,
749,2020,17,성북구,3128286,749,,,,,,,,,,
750,2020,17,성북구,4947120,750,,,,,,,,,,
751,2020,17,성북구,3409847,751,,,,,,,,,,
752,2020,17,성북구,5330564,752,,,,,,,,,,
753,2020,17,성북구,4168001,753,,,,,,,,,,
754,2020,17,성북구,3951712,754,,,,,,,,,,
755,2020,17,성북구,5227494,755,,,,,,,,,,
756,2020,17,성북구,6526264,756,,,,,,,,,,
757,2020,17,성북구,6272619,757,,,,,,,,,,
758,2020,25,중랑구,6422545,758,,,,,,,,,,
759,2020,25,중랑구,5619682,759,,,,,,,,,,
760,2020,25,중랑구,7246224,760,,,,,,,,,,
761,2020,25,중랑구,5537831,761,,,,,,,,,,
762,2020,25,중랑구,8168835,762,,,,,,,,,,
763,2020,25,중랑구,5237285,763,,,,,,,,,,
764,2020,25,중랑구,4364881,764,,,,,,,,,,
765,2020,25,중랑구,5443018,765,,,,,,,,,,
766,2020,25,중랑구,5287689,766,,,,,,,,,,
767,2020,25,중랑구,5313204,767,,,,,,,,,,
768,2020,25,중랑구,5852777,768,,,,,,,,,,
769,2020,25,중랑구,4587716,769,,,,,,,,,,
770,2020,25,중랑구,3123448,770,,,,,,,,,,
771,2020,25,중랑구,5796330,771,,,,,,,,,,
772,2020,25,중랑구,4953540,772,,,,,,,,,,
773,2020,25,중랑구,7996242,773,,,,,,,,,,
774,2020,25,중랑구,3420332,774,,,,,,,,,,
775,2020,25,중랑구,4905210,775,,,,,,,,,,
776,2020,25,중랑구,3445149,776,,,,,,,,,,
777,2020,25,중랑구,4817587,777,,,,,,,,,,
778,2020,25,중랑구,6951561,778,,,,,,,,,,
779,2020,25,중랑구,6046851,779,,,,,,,,,,
780,2020,25,중랑구,6096677,780,,,,,,,,,,
781,2020,25,중랑구,5471883,781,,,,,,,,,,
782,2020,25,중랑구,5843862,782,,,,,,,,,,
783,2020,11,동대문구,4766349,783,,,,,,,,,,
784,2020,9,노원구,5306972,784,,,,,,,,,,
785,2020,9,노원구,2504029,785,,,,,,,,,,
786,2020,25,중랑구,8143855,786,,,,,,,,,,
787,2020,25,중랑구,5388951,787,,,,,,,,,,
788,2020,25,중랑구,5601771,788,,,,,,,,,,
789,2020,11,동대문구,5868801,789,,,,,,,,,,
790,2020,11,동대문구,4607650,790,,,,,,,,,,
791,2020,11,동대문구,5197988,791,,,,,,,,,,
792,2020,11,동대문구,5534275,792,,,,,,,,,,
793,2020,11,동대문구,2751206,793,,,,,,,,,,
794,2020,11,동대문구,4096574,794,,,,,,,,,,
795,2020,11,동대문구,3324297,795,,,,,,,,,,
796,2020,11,동대문구,5195969,796,,,,,,,,,,
797,2020,11,동대문구,2710984,797,,,,,,,,,,
798,2020,11,동대문구,3171686,798,,,,,,,,,,
799,2020,11,동대문구,3658452,799,,,,,,,,,,
800,2020,11,동대문구,5554762,800,,,,,,,,,,
801,2020,11,동대문구,2793839,801,,,,,,,,,,
802,2020,11,동대문구,1953866,802,,,,,,,,,,
803,2020,11,동대문구,2950439,803,,,,,,,,,,
804,2020,11,동대문구,3768790,804,,,,,,,,,,
805,2020,11,동대문구,5494374,805,,,,,,,,,,
806,2020,11,동대문구,6096348,806,,,,,,,,,,
807,2020,11,동대문구,6017012,807,,,,,,,,,,
808,2020,11,동대문구,3700258,808,,,,,,,,,,
809,2020,11,동대문구,4719598,809,,,,,,,,,,
810,2020,11,동대문구,4281094,810,,,,,,,,,,
811,2020,11,동대문구,4192712,811,,,,,,,,,,
812,2020,11,동대문구,3273106,812,,,,,,,,,,
813,2020,11,동대문구,4292317,813,,,,,,,,,,
814,2020,11,동대문구,4105836,814,,,,,,,,,,
815,2020,11,동대문구,3106728,815,,,,,,,,,,
816,2020,11,동대문구,5106795,816,,,,,,,,,,
817,2020,11,동대문구,5222659,817,,,,,,,,,,
818,2020,11,동대문구,3185112,818,,,,,,,,,,
819,2020,11,동대문구,3333340,819,,,,,,,,,,
820,2020,11,동대문구,4512301,820,,,,,,,,,,
821,2020,11,동대문구,5598223,821,,,,,,,,,,
822,2020,11,동대문구,7217978,822,,,,,,,,,,
823,2020,11,동대문구,6054151,823,,,,,,,,,,
824,2020,25,중랑구,4133979,824,,,,,,,,,,
825,2020,25,중랑구,4071203,825,,,,,,,,,,
826,2020,25,중랑구,3077926,826,,,,,,,,,,
827,2020,11,동대문구,3967205,827,,,,,,,,,,
828,2020,11,동대문구,2828748,828,,,,,,,,,,
829,2020,11,동대문구,4933328,829,,,,,,,,,,
830,2020,11,동대문구,3444710,830,,,,,,,,,,
831,2020,11,동대문구,2702151,831,,,,,,,,,,
832,2020,11,동대문구,3998626,832,,,,,,,,,,
833,2020,11,동대문구,3097012,833,,,,,,,,,,
834,2020,11,동대문구,4535935,834,,,,,,,,,,
835,2020,11,동대문구,4139250,835,,,,,,,,,,
836,2020,11,동대문구,3975438,836,,,,,,,,,,
837,2020,11,동대문구,3974008,837,,,,,,,,,,
838,2020,11,동대문구,5322678,838,,,,,,,,,,
839,2020,11,동대문구,4749668,839,,,,,,,,,,
840,2020,24,중구,3276850,840,,,,,,,,,,
841,2020,11,동대문구,5277896,841,,,,,,,,,,
842,2020,11,동대문구,3833592,842,,,,,,,,,,
843,2020,6,광진구,6631397,843,,,,,,,,,,
844,2020,6,광진구,5589642,844,,,,,,,,,,
845,2020,6,광진구,4949254,845,,,,,,,,,,
846,2020,6,광진구,5380657,846,,,,,,,,,,
847,2020,6,광진구,5932038,847,,,,,,,,,,
848,2020,6,광진구,4785778,848,,,,,,,,,,
849,2020,6,광진구,5182600,849,,,,,,,,,,
850,2020,6,광진구,8256913,850,,,,,,,,,,
851,2020,6,광진구,6364143,851,,,,,,,,,,
852,2020,6,광진구,7563569,852,,,,,,,,,,
853,2020,6,광진구,4560270,853,,,,,,,,,,
854,2020,6,광진구,6325298,854,,,,,,,,,,
855,2020,6,광진구,2056290,855,,,,,,,,,,
856,2020,6,광진구,6701233,856,,,,,,,,,,
857,2020,6,광진구,6779335,857,,,,,,,,,,
858,2020,6,광진구,4692771,858,,,,,,,,,,
859,2020,6,광진구,7827015,859,,,,,,,,,,
860,2020,6,광진구,5167491,860,,,,,,,,,,
861,2020,16,성동구,2534687,861,,,,,,,,,,
862,2020,16,성동구,4136619,862,,,,,,,,,,
863,2020,16,성동구,3644117,863,,,,,,,,,,
864,2020,16,성동구,5691044,864,,,,,,,,,,
865,2020,16,성동구,5321488,865,,,,,,,,,,
866,2020,16,성동구,6385243,866,,,,,,,,,,
867,2020,16,성동구,6020525,867,,,,,,,,,,
868,2020,16,성동구,5942251,868,,,,,,,,,,
869,2020,6,광진구,6658410,869,,,,,,,,,,
870,2020,6,광진구,6389392,870,,,,,,,,,,
871,2020,6,광진구,3959313,871,,,,,,,,,,
872,2020,6,광진구,4850435,872,,,,,,,,,,
873,2020,6,광진구,7343187,873,,,,,,,,,,
874,2020,6,광진구,5202729,874,,,,,,,,,,
875,2020,6,광진구,3977125,875,,,,,,,,,,
876,2020,6,광진구,5462880,876,,,,,,,,,,
877,2020,6,광진구,7124343,877,,,,,,,,,,
878,2020,6,광진구,7201416,878,,,,,,,,,,
879,2020,6,광진구,6316595,879,,,,,,,,,,
880,2020,6,광진구,3193370,880,,,,,,,,,,
881,2020,6,광진구,5383641,881,,,,,,,,,,
882,2020,6,광진구,1558628,882,,,,,,,,,,
883,2020,6,광진구,5898781,883,,,,,,,,,,
884,2020,16,성동구,2163098,884,,,,,,,,,,
885,2020,16,성동구,2533175,885,,,,,,,,,,
886,2020,16,성동구,2718975,886,,,,,,,,,,
887,2020,16,성동구,4829309,887,,,,,,,,,,
888,2020,16,성동구,3093377,888,,,,,,,,,,
889,2020,16,성동구,4593513,889,,,,,,,,,,
890,2020,16,성동구,4840686,890,,,,,,,,,,
891,2020,16,성동구,4937191,891,,,,,,,,,,
892,2020,16,성동구,4618390,892,,,,,,,,,,
893,2020,16,성동구,4561311,893,,,,,,,,,,
894,2020,16,성동구,4575074,894,,,,,,,,,,
895,2020,6,광진구,3763818,895,,,,,,,,,,
896,2020,6,광진구,4026086,896,,,,,,,,,,
897,2020,6,광진구,2379103,897,,,,,,,,,,
898,2020,16,성동구,4151948,898,,,,,,,,,,
899,2020,16,성동구,3360685,899,,,,,,,,,,
900,2020,16,성동구,3618119,900,,,,,,,,,,
901,2020,16,성동구,2852266,901,,,,,,,,,,
902,2020,16,성동구,3573024,902,,,,,,,,,,
903,2020,16,성동구,2460319,903,,,,,,,,,,
904,2020,16,성동구,4876403,904,,,,,,,,,,
905,2020,16,성동구,3198632,905,,,,,,,,,,
906,2020,16,성동구,3885676,906,,,,,,,,,,
907,2020,16,성동구,2522535,907,,,,,,,,,,
908,2020,16,성동구,2351983,908,,,,,,,,,,
909,2020,24,중구,5400680,909,,,,,,,,,,
910,2020,24,중구,3446893,910,,,,,,,,,,
911,2020,11,동대문구,4111357,911,,,,,,,,,,
912,2020,16,성동구,5246743,912,,,,,,,,,,
913,2020,16,성동구,4014131,913,,,,,,,,,,
914,2020,16,성동구,2650057,914,,,,,,,,,,
915,2020,16,성동구,2847373,915,,,,,,,,,,
916,2020,16,성동구,2515671,916,,,,,,,,,,
917,2020,16,성동구,3374472,917,,,,,,,,,,
918,2020,16,성동구,2752624,918,,,,,,,,,,
919,2020,16,성동구,3046781,919,,,,,,,,,,
920,2020,16,성동구,5707193,920,,,,,,,,,,
921,2020,16,성동구,4983466,921,,,,,,,,,,
922,2020,16,성동구,4891353,922,,,,,,,,,,
923,2020,21,용산구,3364227,923,,,,,,,,,,
924,2020,21,용산구,4505911,924,,,,,,,,,,
