표준ID,ARS-ID,정류소명,X좌표,Y좌표,NUMPOINTS
"121900017","22417",동덕여중고,126.9924508256,37.4741187053,"0"
"121900018","22418",유경약국,126.9862179523,37.4936680326,"4"
"121900226","22419",남부터미널,127.0155177404,37.4847786792,"10"
"121900019","22420",동부센트레빌2,126.9880596891,37.4980973518,"0"
"121900020","22421",헌인마을.서울농업기술센터,127.0891354954,37.463139346,"0"
"121900021","22422",잔디마을,127.0351133314,37.463444981,"0"
"121900022","22423",방일초등학교,126.995076038,37.4852514776,"4"
"121000956","22424",네이처힐5단지,127.0238782087,37.4633362857,"0"
"121900273","22427",교육개발원입구사거리,127.038348617,37.4795039066,"0"
"121900266","22429",방배래미안타워,126.9907798117,37.4745730066,"0"
"121900024","22430",이수역5번출구,126.9841606753,37.4856043193,"8"
"121900025","22431",이수중앙시장,126.9888912996,37.4922154732,"4"
"121900026","22432",국제전자센터,127.0175898424,37.4851784979,"3"
"121900027","22433",방배신삼호아파트,126.9916891406,37.4978558494,"0"
"121900288","22434",헌인릉.꽃시장,127.0825990706,37.4610275169,"0"
"121900028","22435",더케이호텔후문,127.0341231953,37.4653441226,"0"
"121900259","22436",방배1동주민센터.방배아크로타워,126.9962492361,37.4834366405,"5"
"121900029","22437",삼성레포츠,127.0207951435,37.4922125674,"0"
"121900030","22439",원불교,127.0422641981,37.4832810518,"9"
"121900031","22440",양재역7번출구.프라자약국,127.0350604405,37.4836571782,"0"
"121900267","22442",연세사랑병원,126.9862455099,37.4763082716,"0"
"121900032","22443",방배초등학교,126.9864442915,37.4858519456,"0"
"121900033","22445",함지박사거리,126.9912013497,37.4931335861,"4"
"121900223","22446",KEB하나은행,127.0209613388,37.4861647313,"4"
"121900034","22447",이수화학,126.993378961,37.4979482085,"0"
"121900286","22448",예비군훈련장,127.0807462829,37.4555345573,"0"
"121900284","22449",더케이호텔정문,127.0340073965,37.4682369985,"0"
"121900035","22450",방배역1번출구,126.9984429828,37.4815347346,"7"
"121900036","22451",대림약국,127.020838161,37.4904269576,"0"
"121900037","22452",반포래미안아이파크아파트,127.0120145611,37.5009405075,"7"
"121900038","22455",방배고개,126.9893576935,37.4863327664,"0"
"121900039","22456",함지박사거리,126.9905979239,37.4922705843,"4"
"121900040","22457",서래초교,126.9889053247,37.4952597078,"0"
"121900041","22458",방배성당앞,126.9936044571,37.4937244651,"0"
"121900224","22459",현대아파트.한국상담대학원대학교,127.0234695223,37.4869606645,"0"
"121900042","22460",한국회관.ROTC중앙회,126.995502854,37.4985638285,"0"
"121900287","22461",신흥마을입구,127.0816833694,37.4586099017,"0"
"121900043","22462",예술공원,127.0324118586,37.469914867,"0"
"121900227","22463",신동아아파트정문,127.0017572033,37.4821121445,"0"
"121900044","22464",사당역13번출구,126.982671,37.477089,"4"
"121900046","22466",서초구립반포도서관.반포리체,127.012454257,37.5027370819,"6"
"121900047","22468",서초문화예술정보학교후문,127.0290974633,37.4866835246,"0"
"121900048","22471",장자터빌딩,126.9903725576,37.4851138341,"0"
"121900050","22473",동부센트레빌1,126.9873767741,37.4976025464,"8"
"121900051","22474",필리핀대사관,126.9958472773,37.4940361985,"0"
"121900052","22475",무지개아파트,127.0262996881,37.4878396765,"0"
"121900053","22476",삼성래미안,126.9953792657,37.5026392921,"0"
"121000984","22478",kt연구소,127.030787491,37.471629072,"0"
"121900054","22479",상문고등학교,127.0046457973,37.4821566067,"0"
"121900055","22480",반포리체,127.014020575,37.5024054304,"0"
"121900058","22486",백산빌딩,126.9909636617,37.47927524,"0"
"121900260","22487",방배브라운가아파트,126.9910100482,37.4841182488,"0"
"121900059","22488",방배열린문화센터.가야치과병원,126.9924231505,37.4893756271,"7"
"121900060","22489",방배중학교,126.9980919086,37.4953896924,"0"
"121900062","22491",반포래미안,127.0003806484,37.5046192158,"0"
"121900063","22493",우성아파트,127.0327908158,37.474778579,"0"
"121900064","22494",삼환아파트,127.0056557921,37.48003819,"0"
"121900066","22496",반포래미안아이파크아파트후문,127.0145893434,37.5021335818,"0"
"121900067","22497",반포고교,127.0158197695,37.501625208,"0"
"121900069","22499",서초문화예술정보학교.강남연세샘치과,127.0321697401,37.4880201349,"10"
"121900070","22500",교총회관,127.0280572457,37.4674857781,"0"
"121900071","22501",대우효령아파트,126.993429663,37.4800875824,"0"
"121900072","22502",동문빌라,126.9917828615,37.4829105669,"0"
"121900073","22503",효성빌라,126.9982385938,37.496227895,"0"
"121900310","22504",서초포레스타3단지정문,127.0591758604,37.4553884876,"0"
"121900074","22505",호남고속터미널,127.0032182287,37.5054475749,"13"
"121900311","22506",서초포레스타3단지정문,127.0597064356,37.4553828029,"0"
"121900075","22507",현대빌라,127.0359930505,37.4763688766,"0"
"121900076","22508",방배빌딩.방배아트힐아파트정문,127.0064915737,37.4782857825,"0"
"121900078","22510",반포고교,127.0161919475,37.5013561602,"0"
"121900079","22511",반포리체,127.0141431327,37.5024408613,"0"
"121900308","22512",언남초등학교,127.0614187623,37.4542802655,"0"
"121900080","22513",서초2동주민센터,127.0253890195,37.4916206811,"0"
"121900274","22515",삽준네마을,127.0268443828,37.4693127098,"0"
"121900269","22516",방배역.백석대,126.996647681,37.4811283015,"7"
"121900082","22517",이수중학교,126.9924556861,37.4818597729,"0"
"121900250","22518",서래마을.서래글로벌빌리지센터,126.9983650515,37.4979003904,"4"
"121900312","22519",언남초등학교,127.0616062876,37.4544632036,"0"
"121900251","22520",경부고속터미널,127.0068288823,37.5065699182,"5"
"121900309","22521",서초더샵포레,127.0634204232,37.4543637631,"0"
"121900084","22523",정자,126.9896418282,37.4770830685,"0"
"121900086","22525",반포센트럴푸르지오써밋아파트,127.0170378334,37.500994342,"0"
"121900313","22526",서초더샵포레,127.0642847903,37.4546298767,"0"
"121900324","22528",양재시민의숲매헌역입구,127.0377531809,37.469319381,"0"
"121900270","22530",대우효령아파트,126.9941518368,37.4803190057,"0"
"121900087","22531",서래마을입구,126.998409052,37.4991730255,"4"
"121900088","22532",강남역.9번출구,127.0265568443,37.4977090289,"28"
"121000979","22533",반포자이아파트,127.0094795483,37.506226293,"0"
"121900089","22535",임광아파트후문,127.0030234214,37.4758232812,"0"
"121900090","22536",방현초교,126.9892633262,37.4763265678,"0"
"121900091","22537",세탁소,126.9874672888,37.4825417809,"0"
"121900092","22538",현대4차아파트,127.0180343723,37.5006434466,"0"
"121000976","22539",반포자이아파트,127.0100307318,37.5055937495,"0"
"121900093","22540",서초1동주민센터,127.0184906803,37.4895451993,"0"
"121900094","22541",양재시민의숲,127.0383584305,37.4729103619,"0"
"121900252","22543",서래마을입구,126.9984241072,37.4999783515,"4"
"121900095","22544",팔래스호텔,127.0000256959,37.5006105157,"0"
"121900096","22546",반포미도아파트앞,127.0116748419,37.5018535903,"7"
"121900321","22547",여의3교,127.05593395,37.4525661313,"0"
"121900097","22548",임광아파트정문,127.0009305493,37.4765313298,"0"
"121900098","22549",대성유니드아파트,126.9868911618,37.483476608,"0"
"121900099","22550",서초래미안아파트정문,127.0187846092,37.5003793393,"0"
"121900100","22551",뉴코아백화점,127.0080150374,37.5092886378,"11"
"121900101","22552",서울교대정문,127.0163947036,37.4889091699,"0"
"121900298","22553",일동제약,127.0374963694,37.4774564558,"0"
"121900102","22554",롯데캐슬클래식.사랑의교회,127.022916334,37.4997252977,"0"
"121900103","22555",반포래미안아이파크아파트,127.012089558,37.5001566369,"5"
"121900104","22556",언남중고교,127.0457357164,37.4719945888,"0"
"121900105","22557",방배3동주민센터,126.9997079764,37.4783505245,"1"
"121900106","22558",우리수퍼,126.9861644271,37.484657746,"0"
"121900107","22559",서초래미안아파트남문,127.0203557244,37.4974235943,"0"
"121900108","22560",경원중학교,127.0095099782,37.5119298335,"0"
"121900109","22561",청호나이스,127.0130775879,37.4879230719,"0"
"121900110","22562",구름다리,126.9922050913,37.4798278985,"0"
"121900111","22563",서울지방조달청.서울성모병원,127.0040073721,37.4994942023,"0"
"121900112","22565",아크로비스타.미도아파트,127.0126025277,37.498062061,"0"
"121900113","22566",방배(백석예술대)역,126.998023822,37.4809479822,"7"
"121900114","22567",잠원역,127.0117164404,37.5129695971,"0"
"121900265","22570",주택단지,126.9891713321,37.4786789452,"0"
"121900117","22571",국립중앙도서관,127.0045250991,37.4979562272,"0"
"121900245","22572",반포1동성당,127.020458,37.504381,"0"
"121900322","22573",여의3교,127.0555488578,37.4523077324,"0"
"121900118","22574",방배(백석예술대)역.서초프라자약국,126.9972005292,37.4821931646,"8"
"121900119","22575",동덕여고,126.9929112588,37.4745421637,"0"
"121900120","22576",이수역4번출구,126.9828872574,37.4855448766,"8"
"121900121","22577",신사역,127.0196357149,37.5153062651,"15"
"121900122","22578",유원아파트,127.0178315299,37.4954375428,"3"
"121900123","22579",서초역2번출구,127.0080558712,37.4912723126,"3"
"121900296","22581",국립국악원,127.0085899442,37.4783197449,"0"
"121900295","22582",종로교회,126.9880961149,37.4781286748,"0"
"121900294","22583",서초푸르지오써밋,127.0217384267,37.5019827597,"0"
"121900292","22584",원불교,127.0419441469,37.4809808634,"9"
"121900290","22585",일동제약,127.0370105392,37.4772259338,"0"
"121900261","22586",방일초등학교,126.9948578557,37.4857971955,"0"
"121900246","22587",논현역,127.02152703,37.5102519994,"4"
"121900242","22589",매일상가,127.0130492971,37.5136013238,"0"
"121900319","22591",청계산입구역,127.0552805754,37.4490672789,"0"
"121900281","22592",예술의전당,127.0134960084,37.4806956014,"11"
"121900263","22593",서울교통공사,126.9868682334,37.4774316112,"0"
"121900241","22594",경원중학교,127.0068325086,37.5114744892,"7"
"121900221","22595",대법원,127.0065170038,37.491553052,"2"
"121900220","22596",롯데캐슬클래식,127.0224257375,37.5005191605,"0"
"121900320","22598",청계산입구역,127.0554112432,37.4487413223,"4"
"121900262","22599",내방역,126.9942164754,37.4868031897,"0"
"121000937","22600",강남역도시에빛,127.028942093,37.4947752205,"29"
"121000957","22601",KT삼거리,127.0297380406,37.4726239536,"0"
"121000958","22602",KT연구개발센터정문,127.0300614035,37.4705515421,"0"
"121000959","22604",형촌마을입구,127.0226231391,37.4624800536,"0"
"121000983","22605",서초호반써밋,127.0146460737,37.4575697041,"0"
"121000982","22607",LH서초아파트,127.0253698854,37.4601382,"0"
"121900318","22609",서초포레스타5단지정문,127.0582967486,37.4512467688,"0"
"121900327","22613",서초호반써밋,127.0151999372,37.456358868,"0"
"121900316","22614",서초포레스타3단지후문,127.059466442,37.453580461,"0"
"121900328","22615",서초힐스아파트,127.019194,37.456285,"0"
"121900329","22616",LH3.4단지,127.0228714075,37.4579627292,"0"
"121900218","22631",교보사거리,127.0235964933,37.5060248856,"17"
"121000541","22652",강남역서초현대타워앞,127.0281051367,37.496539242,"29"
"121000974","22653",강남역우리은행,127.028520462,37.4956638915,"29"
"121000973","22654",강남역티월드,127.0289856171,37.4946855227,"29"
"121900307","22655",LH5단지,127.0240826152,37.4594589736,"0"
"121900306","22656",LH3.4단지,127.0227582964,37.4579823246,"0"
"121900305","22657",서초힐스아파트,127.0173745935,37.4560846264,"0"
"121000960","22667",성촌마을입구,127.0252094722,37.464767977,"0"
"121900217","22694",2호선교대역7번출구,127.0145718191,37.4940683559,"16"
"121900216","22742",서초경찰서,127.0058991551,37.4956521739,"0"
"121900291","22743",원불교,127.0420829129,37.4834215426,"4"
"121900215","22759",남부터미널.기쁨병원,127.01776941,37.4819273925,"0"
"121000481","22771",일동제약사거리,127.0379505958,37.4798737384,"0"
"121001309","22774",삼성전자서울R&D,127.0226889769,37.4658923474,"0"
"121900214","22776",대교방송,126.9831137461,37.4770625399,"4"
"121001308","22777",KT연구개발센터,127.0301237938,37.4704850599,"0"
"121001313","22779",네이처힐.LH서초아파트,127.0239328482,37.4603377699,"0"
"121900304","22785",서초호반써밋,127.0153000747,37.4564103167,"0"
"121900213","22807",한신2차후문,127.0052307391,37.5120628722,"0"
"121000520","22812",서초아트자이아파트,127.0109670976,37.4850891091,"1"
"121900314","22819",방배반딧불센터,126.9895290018,37.4782532882,"0"
"122000631","22822",신사동.더리버사이드호텔,127.0189675912,37.5177519696,"0"
"121000929","22825",교대역,127.0156755717,37.4941827082,"9"
"121900212","22832",서초고후문,127.0045331042,37.4892605223,"2"
"121900277","22835",우성아파트,127.0320120448,37.4745961059,"0"
"121900211","22836",내방역1번출구,126.9949938871,37.4880700117,"0"
"121900210","22838",교보타워앞,127.0249422089,37.5032488797,"20"
"121900243","22840",잠원역,127.0115159384,37.5129361177,"0"
"121900293","22841",동원산업,127.0454282498,37.4765875305,"4"
"121900225","22842",서울시인재개발원,127.0216620306,37.4827225682,"0"
"121900209","22843",한신2차정문,127.0030087516,37.5085805496,"0"
"121900208","22844",미켈란아파트,127.0040271202,37.486203792,"0"
"121900207","22845",롯데칠성,127.0248548876,37.4954180779,"2"
"121900206","22847",kt연구소,127.0306110679,37.4716814839,"0"
"121900205","22848",오거리,126.9968192433,37.4886009585,"0"
"121900204","22849",사당역,126.9827358035,37.47650103,"4"
"121900203","22850",강남역.서초초교앞,127.0265689593,37.4998028689,"29"
"121001325","22851",사당역14번출구,126.9829132259,37.4766633346,"4"
"121900244","22852",경원중학교,127.009346265,37.5119099928,"0"
"121900202","22854",외교안보연구원.서초구청,127.0305036887,37.4839745605,"5"
"121900201","22855",호남고속.신세계,127.0033421421,37.5057468023,"4"
"121900200","22856",서울고사거리,127.0042229484,37.4830657705,"0"
"121900199","22858",문화예술공원,127.0320862499,37.4701258625,"0"
"121900198","22859",강남역.삼성전자,127.0278811796,37.497012435,"28"
"121900332","22860",반포종합운동장,126.9964610324,37.5003955914,"0"
"121900253","22861",반포종합운동장,126.9962557409,37.4993812147,"0"
"121900197","22862",언남중고교,127.0456724745,37.4720362009,"0"
"121900196","22863",서초구청,127.03236501,37.4842369223,"1"
"121900195","22864",경남상가,126.9998547985,37.5046317823,"0"
"121900228","22865",제약회관,127.0018175259,37.4822575415,"0"
"121900239","22866",진흥아파트,127.0227218209,37.4964907471,"0"
"121900194","22867",더케이호텔정문,127.0343723441,37.4677290841,"0"
"121900193","22868",황실자이아파트,126.9985478943,37.4891987613,"0"
"121900192","22869",우성아파트사거리,127.0294802718,37.4936636414,"19"
"121900191","22870",서초역4번출구,127.0067758236,37.4914936681,"0"
"121900190","22871",매헌초교,127.0422487409,37.4704958595,"0"
"121900189","22872",반포2동주민센터,126.9970088793,37.5039567762,"0"
"121900188","22873",방배(백석예술대)역2번출구,126.998026599,37.4806562265,"7"
"121900187","22874",무지개아파트후문,127.0276681292,37.4894036716,"0"
"121900240","22875",유원아파트,127.0197109551,37.4956294926,"0"
"121900186","22876",더케이호텔후문,127.0340191236,37.4653449682,"0"
"121900178","22877",오거리,126.9970312162,37.4887545073,"0"
"121900139","22878",현대렉시온오피스텔.파이낸셜뉴스,127.0307566261,37.490958226,"10"
"121900125","22879",서초역.3번출구,127.007896941,37.4911171449,"3"
"121900124","22880",양재근린공원,127.0414779823,37.4724362118,"0"
"121900127","22883",방배누리시아웨딩홀,126.9991879378,37.4788989601,"1"
"121900128","22884",무지개아파트정문,127.0265405669,37.4880533432,"0"
"121900129","22885",강남역.10번출구,127.0264184389,37.4992553704,"41"
"121900130","22887",뱅뱅사거리,127.0303123754,37.4892164127,"0"
"121900131","22889",언남고,127.0432952577,37.473649288,"3"
"121900230","22890",남부터미널.기쁨병원,127.0169997092,37.4818760399,"0"
"121900271","22891",경남아파트,127.0003402766,37.4771493982,"0"
"121900132","22892",풍림아이원,127.0238598367,37.4872039921,"0"
"121900133","22893",하이브랜드.코스트코.이마트,127.0361648291,37.4623551817,"0"
"121900134","22894",서초유스센터,127.0102265058,37.4861915706,"1"
"121900231","22895",예술의전당,127.0140681871,37.4810423882,"11"
"121900135","22897",교대역6번출구,127.0136534158,37.4941601236,"11"
"121900232","22899",신중초등학교,127.0107263624,37.4796088883,"0"
"121900136","22900",동덕여고,126.9929333382,37.474014966,"0"
"121900137","22901",국제전자센터,127.0179388186,37.4853794592,"3"
"121000970","22903",양재역9번출구,127.035647344,37.4827236906,"4"
"121900138","22904",국립국악원,127.0073884243,37.4779343478,"0"
"121000920","22905",래미안아파트.파이낸셜뉴스,127.0303885888,37.4917168046,"12"
"121900140","22906",삼호아파트,126.9873956645,37.4973520908,"8"
"121900141","22907",성지마을입구,126.99267,37.47387,"0"
"121900233","22908",남부터미널.한일시멘트,127.0144161089,37.4846904158,"7"
"121000969","22909",양재역엘타워빌딩,127.0357402082,37.4826294822,"4"
"121900222","22910",서초1동사무소,127.0196535904,37.4903486546,"0"
"121900323","22911",양재시민의숲매헌역입구,127.03763912,37.4693783489,"0"
"121900234","22912",방배빌딩,127.0066736761,37.4781140648,"0"
"121900142","22913",서래초등학교,126.9884201694,37.4957550614,"0"
"121900143","22915",복지관,127.016712207,37.4916267279,"1"
"121900235","22916",삼환아파트,127.0057881354,37.4799796793,"0"
"121001321","22917",세빛섬,126.9980502351,37.5105476862,"0"
"121001319","22918",세빛섬,126.9945841654,37.508707442,"0"
"121000971","22919",양재역커피빈앞,127.0354616934,37.482912028,"4"
"121900144","22920",교육개발원입구사거리,127.03941732,37.4782829062,"0"
"121001320","22921",교대역.법원검찰청,127.012784224,37.4932967685,"22"
"121900145","22922",서초고후문,127.0046592344,37.4893858914,"2"
"121900236","22923",상문고등학교.수표교교회,127.0049104813,37.4818284542,"0"
"121900146","22924",빛교회.이수중앙시장,126.9890026992,37.4923316429,"4"
"121900147","22925",현대캐피탈,127.0409960952,37.4797730609,"0"
"121900326","22926",본마을노인복지센터,127.0542431006,37.4537194804,"0"
"121900325","22927",본마을노인복지센터,127.0544917792,37.4540205465,"0"
"121900148","22928",방배열린문화센터.가야치과병원,126.992757073,37.4891126854,"7"
"121900149","22929",카페골목입구,126.9872941462,37.4916517969,"0"
"121900150","22930",원불교,127.0425654258,37.4814937084,"9"
"121900151","22931",신한은행,126.9919842289,37.4903425997,"7"
"121900152","22932",노인정,126.987202879,37.489441183,"0"
"121900153","22933",뉴코아백화점,127.0080776101,37.507238785,"5"
"121900154","22934",하나은행,126.9912294738,37.4915454974,"4"
"121900237","22935",청호나이스,127.0128808482,37.4877774135,"0"
"121900278","22936",코오롱아파트,127.0280445983,37.4723874014,"0"
"121900258","22937",이수역2번출구,126.9823181951,37.4872197461,"10"
"121900155","22938",HCN서초방송,127.0121304421,37.4823226427,"7"
"121900315","22939",서초포레스타3단지후문,127.059391725,37.453705793,"0"
"121900156","22940",서울교대,127.0162016636,37.4887641954,"3"
"122000732","22941",삼성딜라이트,127.0264511636,37.4975285407,"21"
"121900157","22942",유경약국,126.9863116136,37.4936223989,"4"
"121001322","22943",고속터미널,127.001322943,37.5044272959,"13"
"121001323","22944",서래마을,127.0038775955,37.5001857093,"0"
"121900158","22945",서초1동주민센터,127.0192309642,37.4896093567,"0"
"121900279","22946",삽준네마을,127.0267622018,37.4692199154,"0"
"121900159","22947",남부시장,126.9858364707,37.4953822108,"4"
"121900280","22949",교총회관,127.0278969826,37.4674193332,"0"
"121900160","22950",롯데캐슬헤론아파트,126.9853153693,37.4973242129,"12"
"121900161","22956",서래마을입구,126.9983273999,37.499163962,"4"
"121900254","22959",서래마을.서래글로벌빌리지센터,126.9982807949,37.49792258,"4"
"121900162","22961",서초문화예술정보학교후문,127.0289868085,37.4866827721,"0"
"121900163","22962",송동마을.서초힐스아파트,127.0178448748,37.4589692469,"0"
"121900164","22963",효성빌라,126.9981540021,37.49628532,"0"
"121900165","22966",방배중학교,126.997451337,37.494927812,"0"
"121900166","22968",필리핀대사관,126.9957631561,37.494075928,"0"
"121900334","22969",서초고후문,127.004584691,37.488930181,"0"
"121900167","22970",방배4동성당,126.9935309749,37.4937676364,"0"
"121900168","22972",함지박사거리,126.9911151517,37.4931668481,"4"
"121900169","22973",구룡사입구,127.050561003,37.4717598569,"0"
"121500090","22974",서울남부터미널,127.0159,37.4843,"10"
"121900170","22975",서문여고,126.9848836652,37.4874552262,"0"
"121900171","22976",카페골목입구,126.9872539267,37.4915610814,"0"
"121001302","22977",반포종합운동장,126.9964739782,37.5003691345,"0"
"121900172","22979",서울교통공사,126.9871008601,37.4774089317,"0"
"121900173","22980",서초구청맞은편,127.030606995,37.4841618495,"5"
"121900264","22981",방배(백석에술대)역 3번출구,126.9964838474,37.4812188665,"7"
"121900174","22982",서초롯데캐슬프레지던트아파트,127.0197030227,37.4961359946,"0"
"121900238","22983",대검찰청.서초경찰서,127.0062917917,37.4944859163,"0"
"121900175","22984",불교TV.서초어린이집,127.00020224,37.4745008532,"0"
"121900176","22985",구룡사거리,127.0481394343,37.473991153,"0"
"121900177","22986",서이초등학교,127.0268531717,37.4911679245,"0"
"121900179","22987",서울고사거리,127.004273998,37.4832020454,"0"
"121900180","22989",사당역12번출구,126.9818045178,37.4778412569,"4"
"121900248","22990",삼성래미안.이수역방향,127.0012882558,37.5044078368,"13"
"121900182","22992",더미켈란아파트,127.0040265326,37.4855720028,"0"
"121900183","22993",서울성모병원.서울지방조달청,127.0040275959,37.5003385463,"0"
"121900184","22994",아크로비스타,127.012733986,37.4980073799,"4"
"121900023","22996",서초성당,127.0213171919,37.4932912332,"0"
"121000921","22997",강남역나라빌딩앞,127.0284233399,37.4958685942,"32"
"121000972","22999",양재역신한은행앞,127.0353785414,37.4829963833,"4"
"122000001","23101",신사중학교,127.020441658,37.5229956899,"4"
"122000002","23102",신사중학교,127.0210867999,37.5234866815,"6"
"122000003","23103",광림교회.현대고등학교,127.0251671287,37.5255041404,"3"
"122000004","23104",광림교회.현대고등학교,127.0244439568,37.5252724006,"3"
"122000005","23105",압구정역4번출구,127.0283485419,37.5261513134,"8"
"122000006","23106",국민은행,127.0281989459,37.5230957071,"11"
"122000007","23107",신사동고개,127.0258888045,37.5188795309,"0"
"122000008","23108",신사사거리.가로수길,127.021868,37.517156,"11"
"122000009","23109",신사역사거리,127.0193254936,37.5174199937,"0"
"122000010","23110",신사동사거리.신사역,127.02009,37.514719,"15"
"122000011","23111",신사사거리,127.0217703234,37.5168777991,"11"
"122000012","23112",신사동고개,127.0259391118,37.5186644077,"0"
"122000013","23113",강남을지병원,127.0285621978,37.5184081995,"4"
"122000014","23114",학동역,127.0302457633,37.5148070693,"7"
"122000015","23115",논현동사거리.학동역,127.0297131921,37.5137199108,"4"
"122000016","23116",영동시장,127.0234945387,37.5117989364,"0"
"122000017","23117",영동시장,127.0224405883,37.5113404411,"0"
"122000018","23118",논현동사거리.학동역,127.0300880782,37.5136986511,"4"
"122000019","23119",논현동고개,127.0323558778,37.5102721306,"8"
"122000020","23120",삼정호텔,127.0317185058,37.5067259465,"0"
"122000021","23121",신논현역,127.0261192181,37.5050771136,"3"
"122000022","23122",교보타워,127.023986,37.505852,"13"
"122000023","23123",영동시장논현역,127.0218369312,37.5102719324,"4"
"122000024","23124",언북중학교입구,127.0307697977,37.5203986773,"0"
"122000025","23125",제일은행.호림아트센터앞,127.0348831465,37.5216854398,"3"
"122000026","23126",영동119.안전센터,127.0380422061,37.5226713362,"7"
"122000027","23127",강남구청역,127.0407231622,37.518485001,"5"
"122000028","23128",강남구청역,127.0400890298,37.5168925261,"7"
"122000029","23129",세관앞,127.0361039845,37.5156822602,"9"
"122000030","23130",서울세관,127.035466,37.517034,"5"
"122000031","23131",서울세관,127.0352147514,37.5173269714,"5"
"122000032","23132",학동역,127.0302709073,37.5151274264,"7"
"122000033","23133",강남을지병원,127.0286785637,37.5185363726,"4"
"122000034","23134",세관앞,127.0364341472,37.515655053,"9"
"122000035","23135",강남구청역,127.0401993752,37.5167871121,"7"
"122000036","23136",한국토지주택공사앞,127.0427984888,37.5130305261,"0"
"122000037","23137",선정릉역1번출구.시니어플라자,127.0427538278,37.5100126971,"2"
"122000038","23138",아크로힐스논현,127.0403789266,37.5093004128,"4"
"122000039","23139",강남YMCA앞,127.0362070058,37.5112236085,"6"
"122000040","23140",임페리얼팰리스호텔.워터게이트빌딩,127.0354299213,37.5143364758,"9"
"122000041","23141",임피리얼팰리스호텔워터게이트,127.0352146812,37.5135490972,"4"
"122000042","23142",강남YMCA앞,127.0361459441,37.5109315513,"6"
"122000043","23143",국민은행논현동지점,127.0376946557,37.5085037997,"6"
"122000044","23144",언주역4번출구.차병원사거리,127.0347230624,37.5076152188,"13"
"122000045","23145",언주역3번출구,127.033376,37.50844,"3"
"122000046","23146",논현고개,127.031988975,37.511411197,"8"
"122000047","23147",서울세관사거리,127.0348110474,37.515297212,"9"
"122000048","23148",현대아파트,127.0305769402,37.528444336,"3"
"122000049","23149",현대아파트,127.0310096536,37.5284744797,"3"
"122000718","23150",고속철도수서역,127.1047390973,37.4845767126,"0"
"122000050","23151",신사동교회,127.0306739119,37.520600723,"0"
"122000051","23152",도산공원.호림아트센터앞,127.0333763153,37.5221284232,"6"
"122000052","23153",신구중학교,127.0332070815,37.5267340945,"9"
"122000053","23154",압구정중고등학교.현대아파트,127.0338028286,37.5300781348,"0"
"122000651","23155",도산공원사거리,127.0348377891,37.5219009117,"3"
"122000054","23156",압구정파출소,127.0365188497,37.5288729309,"7"
"122000055","23157",압구정파출소,127.0360980945,37.5288509856,"7"
"122000056","23158",한양아파트.압구정로데오역,127.0395277492,37.5281374626,"2"
"122000057","23159",한양아파트.압구정로데오역,127.0393076117,37.5280590987,"2"
"122000058","23160",일지아트홀,127.0396184289,37.5249916309,"9"
"122000059","23161",씨네시티.앞,127.0378595371,37.5228581507,"7"
"122000060","23162",도산공원,127.033356125,37.5227700002,"5"
"122000061","23163",신구중학교,127.0333155747,37.52566297,"6"
"122000062","23164",성수대교남단.현대아파트,127.034011471,37.5299304655,"0"
"122000063","23165",청담초등학교,127.04506019,37.5266622486,"3"
"122000064","23166",프리마호텔,127.0494492235,37.5245831501,"0"
"122000065","23167",프리마호텔,127.0514192719,37.5246336257,"4"
"122000066","23168",영동교입구.청담자이아파트,127.0557493489,37.5226958833,"4"
"122000067","23169",영동교입구,127.056404146,37.520832794,"4"
"122000068","23170",청담역.경기고교,127.056404146,37.520832794,"4"
"122000069","23171",우리은행청담지점.청담삼익아파트,127.0566980142,37.5209790612,"4"
"122000070","23172",청담역.경기고교,127.0565165391,37.5200227853,"0"
"122000071","23173",진흥아파트,127.0521192822,37.5191973526,"4"
"122000072","23174",청담천주교회,127.0499673538,37.5194885827,"10"
"122000073","23175",청담2치안센터,127.0479688633,37.5233822204,"4"
"122000074","23176",강남구청.강남세무서,127.0473904224,37.5183142245,"7"
"122000075","23177",청담동래미안아파트,127.0428409183,37.5175033471,"3"
"122000076","23178",강남구청역,127.0409444606,37.5182846679,"9"
"122000077","23180",농협앞,127.044655,37.524013,"3"
"122000078","23181",일지아트홀.압구정동노인복지센터,127.0395189126,37.5243418694,"4"
"122000079","23182",청담초등학교앞,127.0451104214,37.5265176387,"3"
"122000080","23183",청담2치안센터,127.0479939451,37.5230052159,"4"
"122000081","23184",청담동성당앞,127.0493648447,37.5203105601,"6"
"122000082","23185",차병원차움,127.0442634568,37.5237488287,"3"
"122000083","23186",진흥아파트청담역,127.0523141802,37.5191010412,"4"
"122000084","23187",청담역.경기고교,127.0565011393,37.519896568,"0"
"122000085","23188",청담역.경기고교,127.05772523,37.5191129954,"0"
"122000086","23189",봉은사.삼성1파출소앞,127.0595929186,37.5150230687,"10"
"122000087","23190",봉은사.코엑스북문,127.059020852,37.5141212136,"10"
"122000088","23191",봉은사.코엑스북문,127.0576013974,37.5136862708,"5"
"122000089","23192",봉은사역3번출구.삼성1파출소,127.0599462785,37.5150359297,"10"
"122000090","23193",봉은사역5번출구.광동한방병원,127.0623297396,37.5145254864,"7"
"122000091","23194",노블발렌티웨딩홀,127.0647314317,37.514931232,"2"
"122000092","23195",서울의료원강남분원,127.0655977398,37.5125156594,"0"
