field_1,상가업소번호,상호명,시군구코드,시군구명,법정동코드,법정동명,지번주소,도로명,경도,위도,year,HubName,HubDist
"52","12553985",커피빈,"11305",강북구,"1130510300",수유동,서울특별시 강북구 수유동 191-70,서울특별시 강북구 한천로139길,127.025708529718,37.6391010207022,"2020",수유역,664.718111671923
"53","11921207",커피빈코리아방배카페골목,"11650",서초구,"1165010100",방배동,서울특별시 서초구 방배동 761-6,서울특별시 서초구 방배중앙로,126.985516688457,37.4957038434011,"2020",구반포역,662.508718280699
"54","12582976",커피빈,"11710",송파구,"1171010800",문정동,서울특별시 송파구 문정동 634,서울특별시 송파구 충민로,127.124940952848,37.477608217824,"2020",장지역,149.006189480193
"55","12597914",커피빈코리아논현2015번지점,"11680",강남구,"1168010800",논현동,서울특별시 강남구 논현동 201-5,서울특별시 강남구 강남대로112길,127.026033586479,37.5055059138927,"2020",신논현역,545.466681394997
"56","25226698",커피빈,"11650",서초구,"1165010800",서초동,서울특별시 서초구 서초동 1361-1,서울특별시 서초구 강남대로,127.032321434472,37.4871580335374,"2020",양재역,279.758020902757
"57","25627454",커피빈,"11680",강남구,"1168010500",삼성동,서울특별시 강남구 삼성동 108-12,서울특별시 강남구 봉은사로103길,127.061757425653,37.5150038564702,"2020",봉은사역,134.747215124692
"58","20384590",커피빈,"11650",서초구,"1165010800",서초동,서울특별시 서초구 서초동 1338-11,서울특별시 서초구 강남대로51길,127.030244120753,37.4912768507143,"2020",강남역,127.396728696546
"59","20379539",커피빈코리아신사점,"11680",강남구,"1168010800",논현동,서울특별시 강남구 논현동 4-2,서울특별시 강남구 도산대로,127.02238935035,37.5169552228844,"2020",신사역,436.445113071529
"60","20389890",커피빈,"11680",강남구,"1168010500",삼성동,서울특별시 강남구 삼성동 158-10,서울특별시 강남구 테헤란로87길,127.058329544526,37.5087322643722,"2020",봉은사역,799.667849966945
"61","11861382",커피빈코리아삼성오크우드,"11680",강남구,"1168010500",삼성동,서울특별시 강남구 삼성동 157,서울특별시 강남구 삼성로,127.056219039363,37.5083640085869,"2020",중앙역,771.685402633689
"62","11934149",커피빈대치동나무병원점대치동나무병원점,"11680",강남구,"1168010600",대치동,서울특별시 강남구 대치동 994-5,서울특별시 강남구 영동대로,127.067620573853,37.4992547639566,"2020",학여울역,465.275669456676
"63","16964697",커피빈,"11680",강남구,"1168010800",논현동,서울특별시 강남구 논현동 278-22,서울특별시 강남구 봉은사로,127.042960930858,37.5102756945322,"2020",선정릉역,149.102415531505
"64","20027162",커피빈코리아강남구청앞점,"11680",강남구,"1168010400",청담동,서울특별시 강남구 청담동 45-4,서울특별시 강남구 학동로,127.046612697097,37.5184147126149,"2020",강남구청역,59.9282873484232
"65","17029560",커피빈,"11710",송파구,"1171010200",신천동,서울특별시 송파구 신천동 7-29,서울특별시 송파구 올림픽로35길,127.101205783395,37.5165721097163,"2020",잠실역,287.988191270097
"66","20283656",커피빈,"11680",강남구,"1168010100",역삼동,서울특별시 강남구 역삼동 707-2,서울특별시 강남구 테헤란로,127.045033948395,37.5029308525436,"2020",선릉역,294.901678199805
"67","20074992",커피빈,"11680",강남구,"1168010100",역삼동,서울특별시 강남구 역삼동 827-65,서울특별시 강남구 테헤란로8길,127.032149001631,37.4961401538692,"2020",강남역,438.13300246367
"68","16999691",커피빈,"11710",송파구,"1171010800",문정동,서울특별시 송파구 문정동 651-13,서울특별시 송파구 법원로6길,127.122235891056,37.4836523144502,"2020",문정역,461.222680893734
"69","20005667",커피빈,"11650",서초구,"1165010800",서초동,서울특별시 서초구 서초동 1321-15,서울특별시 서초구 서초대로74길,127.025683828146,37.4967357683727,"2020",강남역,658.819855802245
"70","20380167",커피빈,"11680",강남구,"1168010800",논현동,서울특별시 강남구 논현동 34-21,서울특별시 강남구 논현로,127.029517689597,37.5159507677051,"2020",학동역,270.660396276148
"71","20015976",커피빈,"11680",강남구,"1168010600",대치동,서울특별시 강남구 대치동 994-14,서울특별시 강남구 영동대로,127.068806483655,37.497561118626,"2020",학여울역,282.036280388435
"72","20017217",커피빈,"11680",강남구,"1168010600",대치동,서울특별시 강남구 대치동 924-9,서울특별시 강남구 선릉로64길,127.05415180864,37.498291685952,"2020",한티역,248.105667531843
"73","20004707",커피빈,"11650",서초구,"1165010800",서초동,서울특별시 서초구 서초동 1657-5,서울특별시 서초구 서초중앙로,127.014217033954,37.4923876590647,"2020",교대역,394.314378170907
"74","20012558",커피빈,"11680",강남구,"1168010500",삼성동,서울특별시 강남구 삼성동 159-6,서울특별시 강남구 테헤란로87길,127.059426824816,37.5096240415368,"2020",봉은사역,664.395250079168
"75","25426701",커피빈,"11680",강남구,"1168010800",논현동,서울특별시 강남구 논현동 234-25,서울특별시 강남구 봉은사로,127.034644704252,37.5078382482953,"2020",언주역,179.960081794658
"76","16740197",커피빈,"11650",서초구,"1165010800",서초동,서울특별시 서초구 서초동 1699-16,서울특별시 서초구 서초중앙로,127.013518557401,37.4956256258707,"2020",교대역,351.134114679061
"77","25992731",커피빈코리아테헤란로하이,"11680",강남구,"1168010600",대치동,서울특별시 강남구 대치동 890-60,서울특별시 강남구 테헤란로70길,127.053143077013,37.504735168954,"2020",선릉역,459.114266644852
"78","25992659",커피빈코리아테헤란로비,"11680",강남구,"1168010100",역삼동,서울특별시 강남구 역삼동 707-2,서울특별시 강남구 테헤란로,127.045033948395,37.5029308525436,"2020",선릉역,294.901678199805
"79","12603643",커피빈코리아한티역디마크빌딩점,"11680",강남구,"1168010600",대치동,서울특별시 강남구 대치동 1024,서울특별시 강남구 도곡로,127.055213389641,37.496615204091,"2020",한티역,430.356719541872
"80","25991543",커피빈코리아역삼역4,"11680",강남구,"1168010100",역삼동,서울특별시 강남구 역삼동 646-18,서울특별시 강남구 테헤란로,127.034884401544,37.5006407794803,"2020",동오역,158.737697533021
"81","12593614",커피빈,"11650",서초구,"1165010700",반포동,서울특별시 서초구 반포동 748-12,서울특별시 서초구 강남대로,127.023838618381,37.5046948677776,"2020",신논현역,756.459942556454
"82","16183887",커피빈,"11710",송파구,"1171010800",문정동,서울특별시 송파구 문정동 150,서울특별시 송파구 중대로,127.118887344542,37.4905295314257,"2020",가락시장역,271.25248490237
"83","16183360",커피빈,"11680",강남구,"1168010600",대치동,서울특별시 강남구 대치동 904-19,서울특별시 강남구 역삼로77길,127.056264472694,37.5029580355234,"2020",한티역,586.838427720908
"84","12599693",커피빈,"11290",성북구,"1129011100",삼선동1가,서울특별시 성북구 삼선동1가 25,서울특별시 성북구 삼선교로,127.007120538766,37.5875689488494,"2020",한성대입구역,156.845153551501
"85","25990509",커피빈코리아압구정로데오,"11680",강남구,"1168010700",신사동,서울특별시 강남구 신사동 663-24,서울특별시 강남구 선릉로157길,127.038991260853,37.5261110066291,"2020",압구정로데오역,421.007889015641
"86","12596126",커피빈코리아위례2차아이파크점,"11710",송파구,"1171010900",장지동,서울특별시 송파구 장지동 884,서울특별시 송파구 위례광장로,127.143743892245,37.478547924507,"2020",거여역,1749.68527382596
"87","25992775",커피빈코리아뉴교보타워옆,"11650",서초구,"1165010800",서초동,서울특별시 서초구 서초동 1304,서울특별시 서초구 강남대로,127.024864400949,37.5023515888989,"2020",신논현역,794.085229485527
"88","12502385",커피빈,"11710",송파구,"1171010800",문정동,서울특별시 송파구 문정동 643-1,서울특별시 송파구 법원로,127.120997943551,37.4860489500657,"2020",문정역,196.507404724775
"89","26445960",커피빈코리아논현동팍스타워,"11680",강남구,"1168010800",논현동,서울특별시 강남구 논현동 231-9,서울특별시 강남구 언주로,127.036664991663,37.509936177251,"2020",언주역,471.587043145146
"90","25989745",커피빈,"11680",강남구,"1168010100",역삼동,서울특별시 강남구 역삼동 814-5,서울특별시 강남구 강남대로,127.026044486533,37.5020549661299,"2020",신논현역,736.129117846342
"91","25992464",커피빈코리아국기원사거,"11680",강남구,"1168010100",역삼동,서울특별시 강남구 역삼동 827-65,서울특별시 강남구 테헤란로8길,127.032149001631,37.4961401538692,"2020",강남역,438.13300246367
"92","12493022",커피빈,"11650",서초구,"1165010800",서초동,서울특별시 서초구 서초동 1316-5,서울특별시 서초구 서초대로,127.024498668666,37.4974288106161,"2020",교대역,689.570777495031
"93","25992038",커피빈코리아선릉로86,"11680",강남구,"1168010600",대치동,서울특별시 강남구 대치동 889-74,서울특별시 강남구 선릉로86길,127.050513848898,37.5033624806187,"2020",선릉역,192.244522196513
"94","25991768",커피빈코리아대치포스코,"11680",강남구,"1168010600",대치동,서울특별시 강남구 대치동 893,서울특별시 강남구 삼성로85길,127.056164781276,37.5045881509052,"2020",한티역,721.560519708934
"95","25991156",커피빈코리아서초우성아,"11650",서초구,"1165010800",서초동,서울특별시 서초구 서초동 1330-8,서울특별시 서초구 사임당로,127.028336934523,37.4927208908577,"2020",강남역,214.400480795609
"96","12119970",커피빈코리아매헌역점,"11650",서초구,"1165010200",양재동,서울특별시 서초구 양재동 326-8,서울특별시 서초구 동산로,127.040118508499,37.4690022265171,"2020",양재시민의숲역,191.491122687263
"97","23698616",커피빈,"11710",송파구,"1171010100",잠실동,서울특별시 송파구 잠실동 181-3,서울특별시 송파구 올림픽로,127.081676403989,37.5114120093593,"2020",종합운동장역,652.716729298554
"98","20656771",커피빈,"11680",강남구,"1168010700",신사동,서울특별시 강남구 신사동 627-17,서울특별시 강남구 언주로,127.032781866655,37.523348151123,"2020",압구정역,394.723657940972
"99","20831384",커피빈,"11710",송파구,"1171011100",방이동,서울특별시 송파구 방이동 88,서울특별시 송파구 올림픽로,127.115776502358,37.5203493948844,"2020",한성백제역,486.044600885447
"100","20701159",커피빈,"11680",강남구,"1168010800",논현동,서울특별시 강남구 논현동 88-9,서울특별시 강남구 학동로,127.03203413062,37.514673901446,"2020",학동역,47.8906757584171
"101","23767397",커피빈코리아현대자동차강남오토스퀘어점,"11680",강남구,"1168010100",역삼동,서울특별시 강남구 역삼동 831-21,서울특별시 강남구 강남대로,127.029959127242,37.4940767955719,"2020",강남역,201.975330011198
"102","23486140",커피빈,"11650",서초구,"1165010100",방배동,서울특별시 서초구 방배동 851-4,서울특별시 서초구 방배로,126.992825964204,37.4895310965763,"2020",내방역,159.361698958137
"103","12106397",커피빈코리아대치사거리점,"11680",강남구,"1168010600",대치동,서울특별시 강남구 대치동 961,서울특별시 강남구 삼성로,127.058989581839,37.5030068072398,"2020",한티역,778.563655103322
"104","20484104",커피빈,"11680",강남구,"1168010700",신사동,서울특별시 강남구 신사동 648-12,서울특별시 강남구 도산대로49길,127.036974187175,37.5237248097997,"2020",압구정로데오역,739.465223898383
"105","12455492",커피빈삼성역글라스타워뒷점,"11680",강남구,"1168010600",대치동,서울특별시 강남구 대치동 947,서울특별시 강남구 영동대로85길,127.062874525423,37.5070834352286,"2020",봉은사역,854.392529919177
"106","20007363",커피빈,"11650",서초구,"1165010700",반포동,서울특별시 서초구 반포동 736-17,서울특별시 서초구 강남대로,127.022803927157,37.5068488415252,"2020",신논현역,815.847069297086
"107","12552347",커피빈코리아도곡동지오빌딩점,"11680",강남구,"1168011800",도곡동,서울특별시 강남구 도곡동 543-1,서울특별시 강남구 도곡로,127.041652882473,37.4922619966497,"2020",매봉역,734.663837699131
"108","12464735",커피빈,"11710",송파구,"1171010800",문정동,서울특별시 송파구 문정동 618,서울특별시 송파구 송파대로,127.124872301331,37.4796170833121,"2020",장지역,273.23995953745
"109","12518035",커피빈코리아노원역점,"11350",노원구,"1135010500",상계동,서울특별시 노원구 상계동 724-1,서울특별시 노원구 노해로,127.062397480367,37.65440053774,"2020",노원역,169.685616849523
"110","22109135",커피빈코리아수유역점,"11305",강북구,"1130510200",번동,서울특별시 강북구 번동 418-3,서울특별시 강북구 도봉로,127.027028498779,37.6386704071897,"2020",수유역,541.479176878144
"111","20006165",커피빈,"11680",강남구,"1168010100",역삼동,서울특별시 강남구 역삼동 737,서울특별시 강남구 테헤란로,127.036487118737,37.5000141135255,"2020",동오역,113.79284965257
"112","19989254",커피빈코리아방이점,"11710",송파구,"1171011100",방이동,서울특별시 송파구 방이동 24-3,서울특별시 송파구 오금로11길,127.107949255087,37.5145507993943,"2020",몽촌토성역,368.16201502594
"113","19921902",커피빈코리아강남역먹자골목점,"11680",강남구,"1168010100",역삼동,서울특별시 강남구 역삼동 816-6,서울특별시 강남구 테헤란로1길,127.027279995112,37.5001008472006,"2020",신논현역,840.991833377793
"114","20391346",커피빈,"11650",서초구,"1165010800",서초동,서울특별시 서초구 서초동 1572-7,서울특별시 서초구 서초대로,127.012354946611,37.4929577920548,"2020",서초역,401.76739347127
"115","20507848",커피빈,"11650",서초구,"1165010800",서초동,서울특별시 서초구 서초동 1304,서울특별시 서초구 강남대로,127.024864400949,37.5023515888989,"2020",신논현역,794.085229485527
"116","20613511",커피빈,"11680",강남구,"1168010700",신사동,서울특별시 강남구 신사동 570-12,서울특별시 강남구 논현로167길,127.027405642062,37.5244122928567,"2020",압구정역,126.121173806035
"117","20006741",커피빈,"11650",서초구,"1165010100",방배동,서울특별시 서초구 방배동 761-6,서울특별시 서초구 방배중앙로,126.985516688457,37.4957038434011,"2020",구반포역,662.508718280699
"118","8921308",커피빈,"11680",강남구,"1168010500",삼성동,서울특별시 강남구 삼성동 77-11,서울특별시 강남구 영동대로,127.059466773108,37.5145531319402,"2020",봉은사역,335.766160848655
"119","20687169",커피빈,"11680",강남구,"1168010600",대치동,서울특별시 강남구 대치동 890-60,서울특별시 강남구 테헤란로70길,127.053143077013,37.504735168954,"2020",선릉역,459.114266644852
"120","20591990",커피빈,"11680",강남구,"1168010500",삼성동,서울특별시 강남구 삼성동 162-2,서울특별시 강남구 봉은사로,127.064148493946,37.5146624038385,"2020",봉은사역,80.0373061176694
"121","20599871",커피빈,"11290",성북구,"1129012500",안암동5가,서울특별시 성북구 안암동5가 101-3,서울특별시 성북구 개운사길,127.029558656269,37.5869806658445,"2020",안암역,98.5386929567109
"122","20594326",커피빈,"11650",서초구,"1165010800",서초동,서울특별시 서초구 서초동 1306-2,서울특별시 서초구 강남대로,127.02579578825,37.500304869454,"2020",신논현역,895.656427920346
"123","23779055",커피빈,"11650",서초구,"1165010800",서초동,서울특별시 서초구 서초동 1317-31,서울특별시 서초구 서초대로73길,127.025716956944,37.4985381518182,"2020",강남역,815.922555172298
"124","17168643",커피빈,"11680",강남구,"1168011500",수서동,서울특별시 강남구 수서동 717-4,서울특별시 강남구 광평로51길,127.104094603821,37.4887693364124,"2020",수서역,315.445169517414
"125","25989762",커피빈코리아강남역먹자,"11680",강남구,"1168010100",역삼동,서울특별시 강남구 역삼동 816-6,서울특별시 강남구 테헤란로1길,127.027279995112,37.5001008472006,"2020",신논현역,840.991833377793
"126","20470280",커피빈,"11680",강남구,"1168011800",도곡동,서울특별시 강남구 도곡동 467-19,서울특별시 강남구 언주로30길,127.051304462268,37.4873570461703,"2020",매봉역,409.721461869615
"127","11751889",커피빈코리아고대참살이길점,"11290",성북구,"1129012500",안암동5가,서울특별시 성북구 안암동5가 102-10,서울특별시 성북구 인촌로24길,127.029527080303,37.5850521759835,"2020",안암역,116.939041130247
"128","11774296",커피빈코리아포스코옆삼성로86길점,"11680",강남구,"1168010600",대치동,서울특별시 강남구 대치동 942-16,서울특별시 강남구 삼성로86길,127.058286255073,37.5058755720448,"2020",한티역,948.028705179014
"129","20470512",커피빈,"11650",서초구,"1165010800",서초동,서울특별시 서초구 서초동 1328-3,서울특별시 서초구 강남대로,127.028197228786,37.4956481730487,"2020",강남역,427.620997395483
"130","20005513",커피빈코리아역삼점,"11680",강남구,"1168010100",역삼동,서울특별시 강남구 역삼동 668-17,서울특별시 강남구 논현로,127.036502483304,37.502338961594,"2020",동오역,346.347754393154
"131","9218388",커피빈코리아CBTL잠실홈플러스점,"11710",송파구,"1171010200",신천동,서울특별시 송파구 신천동 7-12,서울특별시 송파구 올림픽로35가길,127.102985725638,37.5162432391894,"2020",잠실역,254.465140259521
"132","16582983",커피빈,"11650",서초구,"1165010600",잠원동,서울특별시 서초구 잠원동 37-1,서울특별시 서초구 강남대로,127.020418747895,37.5119380557017,"2020",신사역,866.166967592936
"133","8696922",커피빈코리아압구정에스점,"11680",강남구,"1168010700",신사동,서울특별시 강남구 신사동 660-1,서울특별시 강남구 압구정로46길,127.036893070846,37.5282744591627,"2020",압구정로데오역,407.81503533847
"134","17102809",커피빈,"11650",서초구,"1165010800",서초동,서울특별시 서초구 서초동 1582-12,서울특별시 서초구 반포대로,127.010515197308,37.4866890739141,"2020",서초역,448.928182786899
"135","19992231",커피빈삼성로점,"11680",강남구,"1168010500",삼성동,서울특별시 강남구 삼성동 120-13,서울특별시 강남구 삼성로,127.05413099802,37.5106990610071,"2020",중앙역,506.792109882541
"136","25991098",커피빈코리아올림픽공원,"11710",송파구,"1171011100",방이동,서울특별시 송파구 방이동 88,서울특별시 송파구 올림픽로,127.115776502358,37.5203493948844,"2020",한성백제역,486.044600885447
"137","28510156",COFFEEBEAN영동2교사거리점,"11680",강남구,"1168011800",도곡동,서울특별시 강남구 도곡동 425,서울특별시 강남구 논현로,127.043232821419,37.481876594572,"2020",매봉역,645.807618882548
"0","23793027",폴바셋서울세관사거리,"11680",강남구,"1168010800",논현동,서울특별시 강남구 논현동 115-13,서울특별시 강남구 언주로,127.035729750176,37.5158124255606,"2018",학동역,388.45380477801
"1","23450083",폴바셋강남구청역점,"11680",강남구,"1168010400",청담동,서울특별시 강남구 청담동 41-2,서울특별시 강남구 학동로,127.041623287901,37.5175814055205,"2018",강남구청역,501.51371702088
"2","20694666",폴바셋,"11680",강남구,"1168010700",신사동,서울특별시 강남구 신사동 575,서울특별시 강남구 압구정로,127.026033203671,37.5255543279368,"2018",압구정역,301.420293931899
"3","23238249",폴바셋,"11680",강남구,"1168010500",삼성동,서울특별시 강남구 삼성동 142-35,서울특별시 강남구 테헤란로,127.05084893094,37.5054826547048,"2018",선릉역,341.898827259802
"4","23323417",폴바셋현대모터스튜디오서울점서울점,"11680",강남구,"1168010800",논현동,서울특별시 강남구 논현동 91,서울특별시 강남구 언주로,127.034347226953,37.5212705196924,"2018",압구정역,589.184532226389
"5","23494874",폴바셋코엑스몰점,"11680",강남구,"1168010500",삼성동,서울특별시 강남구 삼성동 159,서울특별시 강남구 영동대로,127.059139102428,37.5118203253706,"2018",봉은사역,489.853750816121
"6","20274032",폴바셋,"11710",송파구,"1171010100",잠실동,서울특별시 송파구 잠실동 40-1,서울특별시 송파구 올림픽로,127.098124400184,37.5113044663838,"2018",잠실역,464.552755332972
"7","23788240",폴바셋양재점,"11650",서초구,"1165010800",서초동,서울특별시 서초구 서초동 1361-10,서울특별시 서초구 강남대로,127.032611763625,37.4865657134401,"2018",양재역,209.219240411393
"8","23715043",폴바셋,"11680",강남구,"1168010500",삼성동,서울특별시 강남구 삼성동 107,서울특별시 강남구 영동대로,127.060688099709,37.5145808720792,"2018",봉은사역,227.908863445265
"9","23216058",폴바셋,"11680",강남구,"1168010500",삼성동,서울특별시 강남구 삼성동 158-16,서울특별시 강남구 테헤란로,127.058194516149,37.5077760687302,"2018",봉은사역,896.457546202325
"10","25698444",폴바셋역삼점,"11680",강남구,"1168010100",역삼동,서울특별시 강남구 역삼동 736-17,서울특별시 강남구 테헤란로20길,127.034530014432,37.4991781738666,"2018",동오역,91.3334739306298
"11","25327169",폴바셋청담역점,"11680",강남구,"1168010400",청담동,서울특별시 강남구 청담동 76-2,서울특별시 강남구 삼성로,127.050139060442,37.5195514209786,"2018",강남구청역,296.241444728815
"12","23260061",폴바셋,"11650",서초구,"1165010800",서초동,서울특별시 서초구 서초동 1715-9,서울특별시 서초구 서초대로,127.013000452466,37.4937471045828,"2018",교대역,407.644846365215
"13","25733239",폴바셋압구정2호점,"11680",강남구,"1168010700",신사동,서울특별시 강남구 신사동 615-4,서울특별시 강남구 압구정로36길,127.031308348898,37.5279404466687,"2018",압구정역,554.914792212527
"14","25767946",폴바셋청담점,"11680",강남구,"1168010400",청담동,서울특별시 강남구 청담동 99-5,서울특별시 강남구 도산대로75길,127.04579584248,37.5257066441411,"2018",압구정로데오역,576.38997512099
"15","25616412",폴바셋,"11650",서초구,"1165010700",반포동,서울특별시 서초구 반포동 19-3,서울특별시 서초구 신반포로,127.00239321346,37.5039300142165,"2018",고속터미널역,243.538210415856
"16","11964995",폴바셋롯데강남점,"11680",강남구,"1168010600",대치동,서울특별시 강남구 대치동 937,서울특별시 강남구 도곡로,127.053252565617,37.496959928714,"2018",한티역,289.222742920979
"17","11964981",폴바셋뉴코아강남점,"11650",서초구,"1165010600",잠원동,서울특별시 서초구 잠원동 70-1,서울특별시 서초구 잠원로,127.006957982903,37.5102488124166,"2018",반포역,482.277663425877
"18","14235749",폴바셋롯데마트,"11650",서초구,"1165010800",서초동,서울특별시 서초구 서초동 1498-5,서울특별시 서초구 서초대로38길,127.005193298306,37.4906540762088,"2018",서초역,334.334752121553
"19","16210098",폴바셋,"11680",강남구,"1168011400",일원동,서울특별시 강남구 일원동 717,서울특별시 강남구 일원로,127.08443093613,37.4840682286733,"2018",일원역,7.6676590264311
"20","16007184",폴바셋,"11650",서초구,"1165010800",서초동,서울특별시 서초구 서초동 1317-23,서울특별시 서초구 서초대로,127.025903621913,37.4980981742341,"2018",강남역,766.044548728402
"22","25523640",PaulBassett,"11680",강남구,"1168010100",역삼동,서울특별시 강남구 역삼동 736-17,서울특별시 강남구 테헤란로20길,127.034530014432,37.4991781738666,"2018",동오역,91.3334739306298
"0","23793027",폴바셋서울세관사거리,"11680",강남구,"1168010800",논현동,서울특별시 강남구 논현동 115-13,서울특별시 강남구 언주로,127.035729750176,37.5158124255606,"2019",학동역,388.45380477801
"1","23450083",폴바셋강남구청역점,"11680",강남구,"1168010400",청담동,서울특별시 강남구 청담동 41-2,서울특별시 강남구 학동로,127.041623287901,37.5175814055205,"2019",강남구청역,501.51371702088
"2","20694666",폴바셋,"11680",강남구,"1168010700",신사동,서울특별시 강남구 신사동 575,서울특별시 강남구 압구정로,127.026033203671,37.5255543279368,"2019",압구정역,301.420293931899
"3","23238249",폴바셋,"11680",강남구,"1168010500",삼성동,서울특별시 강남구 삼성동 142-35,서울특별시 강남구 테헤란로,127.05084893094,37.5054826547048,"2019",선릉역,341.898827259802
"4","23323417",폴바셋현대모터스튜디오서울점서울점,"11680",강남구,"1168010800",논현동,서울특별시 강남구 논현동 91,서울특별시 강남구 언주로,127.034347226953,37.5212705196924,"2019",압구정역,589.184532226389
"5","23494874",폴바셋코엑스몰점,"11680",강남구,"1168010500",삼성동,서울특별시 강남구 삼성동 159,서울특별시 강남구 영동대로,127.059139102428,37.5118203253706,"2019",봉은사역,489.853750816121
"6","20274032",폴바셋,"11710",송파구,"1171010100",잠실동,서울특별시 송파구 잠실동 40-1,서울특별시 송파구 올림픽로,127.098124400184,37.5113044663838,"2019",잠실역,464.552755332972
"7","23788240",폴바셋양재점,"11650",서초구,"1165010800",서초동,서울특별시 서초구 서초동 1361-10,서울특별시 서초구 강남대로,127.032611763625,37.4865657134401,"2019",양재역,209.219240411393
"8","23715043",폴바셋,"11680",강남구,"1168010500",삼성동,서울특별시 강남구 삼성동 107,서울특별시 강남구 영동대로,127.060688099709,37.5145808720792,"2019",봉은사역,227.908863445265
"9","26487873",폴바셋서울세관사거리점,"11680",강남구,"1168010800",논현동,서울특별시 강남구 논현동 115-13,서울특별시 강남구 언주로,127.035729750176,37.5158124255606,"2019",학동역,388.45380477801
"10","25698444",폴바셋역삼점,"11680",강남구,"1168010100",역삼동,서울특별시 강남구 역삼동 736-17,서울특별시 강남구 테헤란로20길,127.034530014432,37.4991781738666,"2019",동오역,91.3334739306298
"11","23216058",폴바셋,"11680",강남구,"1168010500",삼성동,서울특별시 강남구 삼성동 158-16,서울특별시 강남구 테헤란로,127.058194516149,37.5077760687302,"2019",봉은사역,896.457546202325
"12","23260061",폴바셋,"11650",서초구,"1165010800",서초동,서울특별시 서초구 서초동 1715-9,서울특별시 서초구 서초대로,127.013000452466,37.4937471045828,"2019",교대역,407.644846365215
"13","3135122",폴바셋,"11650",서초구,"1165010800",서초동,서울특별시 서초구 서초동 1327-2,서울특별시 서초구 서초대로78길,127.027528087713,37.4957958460381,"2019",강남역,474.321054030787
"14","25327169",폴바셋청담역점,"11680",강남구,"1168010400",청담동,서울특별시 강남구 청담동 76-2,서울특별시 강남구 삼성로,127.050139060442,37.5195514209786,"2019",강남구청역,296.241444728815
"15","25733239",폴바셋압구정2호점,"11680",강남구,"1168010700",신사동,서울특별시 강남구 신사동 615-4,서울특별시 강남구 압구정로36길,127.031308348898,37.5279404466687,"2019",압구정역,554.914792212527
"16","25767946",폴바셋청담점,"11680",강남구,"1168010400",청담동,서울특별시 강남구 청담동 99-5,서울특별시 강남구 도산대로75길,127.04579584248,37.5257066441411,"2019",압구정로데오역,576.38997512099
"17","25616412",폴바셋,"11650",서초구,"1165010700",반포동,서울특별시 서초구 반포동 19-3,서울특별시 서초구 신반포로,127.00239321346,37.5039300142165,"2019",고속터미널역,243.538210415856
"18","11964981",폴바셋뉴코아강남점,"11650",서초구,"1165010600",잠원동,서울특별시 서초구 잠원동 70-1,서울특별시 서초구 잠원로,127.006957982903,37.5102488124166,"2019",반포역,482.277663425877
"19","11964995",폴바셋롯데강남점,"11680",강남구,"1168010600",대치동,서울특별시 강남구 대치동 937,서울특별시 강남구 도곡로,127.053252565617,37.496959928714,"2019",한티역,289.222742920979
"20","14235749",폴바셋롯데마트,"11650",서초구,"1165010800",서초동,서울특별시 서초구 서초동 1498-5,서울특별시 서초구 서초대로38길,127.005193298306,37.4906540762088,"2019",서초역,334.334752121553
"21","16007184",폴바셋,"11650",서초구,"1165010800",서초동,서울특별시 서초구 서초동 1317-23,서울특별시 서초구 서초대로,127.025903621913,37.4980981742341,"2019",강남역,766.044548728402
"22","16210098",폴바셋,"11680",강남구,"1168011400",일원동,서울특별시 강남구 일원동 717,서울특별시 강남구 일원로,127.08443093613,37.4840682286733,"2019",일원역,7.6676590264311
"23","16275284",폴바셋,"11650",서초구,"1165010700",반포동,서울특별시 서초구 반포동 52-1,서울특별시 서초구 고무래로,127.01122482443,37.5023373221467,"2019",사평역,324.961643696106
"24","25523640",PaulBassett,"11680",강남구,"1168010100",역삼동,서울특별시 강남구 역삼동 736-17,서울특별시 강남구 테헤란로20길,127.034530014432,37.4991781738666,"2019",동오역,91.3334739306298
"0","23494874",폴바셋코엑스몰점,"11680",강남구,"1168010500",삼성동,서울특별시 강남구 삼성동 159,서울특별시 강남구 영동대로,127.059139102428,37.5118203253706,"2020",봉은사역,489.853750816121
"1","23216058",폴바셋,"11680",강남구,"1168010500",삼성동,서울특별시 강남구 삼성동 158-16,서울특별시 강남구 테헤란로,127.058194516149,37.5077760687302,"2020",봉은사역,896.457546202325
"2","26487873",폴바셋서울세관사거리점,"11680",강남구,"1168010800",논현동,서울특별시 강남구 논현동 115-13,서울특별시 강남구 언주로,127.035729750176,37.5158124255606,"2020",학동역,388.45380477801
"3","25733239",폴바셋압구정2호점,"11680",강남구,"1168010700",신사동,서울특별시 강남구 신사동 615-4,서울특별시 강남구 압구정로36길,127.031308348898,37.5279404466687,"2020",압구정역,554.914792212527
"4","23260061",폴바셋,"11650",서초구,"1165010800",서초동,서울특별시 서초구 서초동 1715-9,서울특별시 서초구 서초대로,127.013000452466,37.4937471045828,"2020",교대역,407.644846365215
"5","25616412",폴바셋,"11650",서초구,"1165010700",반포동,서울특별시 서초구 반포동 19-3,서울특별시 서초구 신반포로,127.00239321346,37.5039300142165,"2020",고속터미널역,243.538210415856
"6","25767946",폴바셋청담점,"11680",강남구,"1168010400",청담동,서울특별시 강남구 청담동 99-5,서울특별시 강남구 도산대로75길,127.04579584248,37.5257066441411,"2020",압구정로데오역,576.38997512099
