field_1,상가업소번호,상호명,시군구코드,시군구명,법정동코드,법정동명,지번주소,도로명,경도,위도,year,NUMPOINTS
"1","16666043",메가엠지씨커피방학도깨비시장,"11320",도봉구,"1132010600",방학동,서울특별시 도봉구 방학동 661-1,서울특별시 도봉구 도당로,127.036000175233,37.6651353048547,"2019","28"
"2","16657992",메가엠지씨커피,"11710",송파구,"1171010700",가락동,서울특별시 송파구 가락동 97-5,서울특별시 송파구 중대로9길,127.118982271183,37.494963464668,"2019","23"
"3","16657946",메가엠지씨커피,"11350",노원구,"1135010500",상계동,서울특별시 노원구 상계동 709-2,서울특별시 노원구 노해로,127.058976854272,37.6542471553159,"2019","23"
"4","16724403",메가엠지씨커피,"11290",성북구,"1129013800",장위동,서울특별시 성북구 장위동 231-25,서울특별시 성북구 장위로,127.04276777629,37.6138494429076,"2019","28"
"5","16594595",메가커피,"11320",도봉구,"1132010600",방학동,서울특별시 도봉구 방학동 661-1,서울특별시 도봉구 도당로,127.036000175233,37.6651353048547,"2019","28"
"6","16948385",메가엠지씨커피,"11680",강남구,"1168010600",대치동,서울특별시 강남구 대치동 897-33,서울특별시 강남구 선릉로86길,127.0510015023,37.5032582726133,"2019","13"
"7","16767636",메가MGC커피,"11290",성북구,"1129013600",하월곡동,서울특별시 성북구 하월곡동 222,서울특별시 성북구 오패산로,127.038693032005,37.6074639935496,"2019","24"
"8","16674342",메가엠지씨커피강북,"11305",강북구,"1130510300",수유동,서울특별시 강북구 수유동 189-32,서울특별시 강북구 한천로,127.024717734895,37.6412192740028,"2019","40"
"9","16681460",메가엠지씨커피,"11305",강북구,"1130510400",우이동,서울특별시 강북구 우이동 100-34,서울특별시 강북구 삼양로149길,127.012197150958,37.654044910758,"2019","13"
"10","17011301",메가커피,"11710",송파구,"1171010600",삼전동,서울특별시 송파구 삼전동 22-2,서울특별시 송파구 석촌호수로,127.092486811269,37.5070082935035,"2019","15"
"11","17005025",메가커피위례와이즈더샵점,"11710",송파구,"1171010900",장지동,서울특별시 송파구 장지동 895,서울특별시 송파구 위례광장로,127.143659106823,37.4770605514103,"2019","13"
"12","17004065",메가엠지씨커피,"11350",노원구,"1135010600",중계동,서울특별시 노원구 중계동 366-9,서울특별시 노원구 한글비석로,127.077380803731,37.6515632816969,"2019","22"
"13","16991346",메가커피문정,"11710",송파구,"1171010800",문정동,서울특별시 송파구 문정동 652-5,서울특별시 송파구 법원로4길,127.122093311945,37.482308670163,"2019","17"
"14","16973347",메가엠지씨커피,"11290",성북구,"1129013300",정릉동,서울특별시 성북구 정릉동 409-51,서울특별시 성북구 보국문로,127.010466429496,37.6076631876075,"2019","32"
"15","16773145",메가엠지씨커피,"11320",도봉구,"1132010800",도봉동,서울특별시 도봉구 도봉동 600-1,서울특별시 도봉구 도봉로,127.044615861414,37.6774053573602,"2019","39"
"16","16966375",메가엠지씨커피사당,"11650",서초구,"1165010100",방배동,서울특별시 서초구 방배동 441-1,서울특별시 서초구 동작대로,126.982196189991,37.4803844047686,"2019","19"
"17","17055730",메가엠지씨커피,"11305",강북구,"1130510100",미아동,서울특별시 강북구 미아동 209-3,서울특별시 강북구 도봉로,127.0255990992,37.6266568249909,"2019","20"
"18","17074682",메가엠지씨커피,"11350",노원구,"1135010500",상계동,서울특별시 노원구 상계동 323-13,서울특별시 노원구 노해로,127.064538213566,37.6553996607483,"2019","32"
"19","17051958",메가엠지씨커피,"11350",노원구,"1135010300",공릉동,서울특별시 노원구 공릉동 90-1,서울특별시 노원구 노원로1길,127.086420972977,37.6222147368382,"2019","16"
"20","12667550",메가커피우이동점,"11305",강북구,"1130510400",우이동,서울특별시 강북구 우이동 100-34,서울특별시 강북구 삼양로149길,127.012172458694,37.6541978792207,"2019","13"
"21","17065303",메가엠지씨커피,"11680",강남구,"1168010600",대치동,서울특별시 강남구 대치동 938,서울특별시 강남구 도곡로,127.054626348735,37.4974304697379,"2019","14"
"22","17050981",메가커피,"11350",노원구,"1135010600",중계동,서울특별시 노원구 중계동 154-22,서울특별시 노원구 덕릉로83길,127.074396031807,37.660126760897,"2019","22"
"23","17075288",메가엠지씨커피,"11350",노원구,"1135010200",월계동,서울특별시 노원구 월계동 46-1,서울특별시 노원구 화랑로,127.06515498051,37.6152273015583,"2019","31"
"24","17132452",메가엠지씨커피,"11320",도봉구,"1132010600",방학동,서울특별시 도봉구 방학동 715-9,서울특별시 도봉구 도봉로150길,127.045343208666,37.6657609234367,"2019","24"
"25","16111201",MEGACOFFEE메가커피,"11290",성북구,"1129011900",동선동4가,서울특별시 성북구 동선동4가 42,서울특별시 성북구 아리랑로,127.016377703664,37.5939627499069,"2019","24"
"26","17122634",메가엠지씨커피,"11305",강북구,"1130510300",수유동,서울특별시 강북구 수유동 173-6,서울특별시 강북구 도봉로,127.028425374737,37.6410336178076,"2019","25"
"27","17127268",메가엠지씨커피,"11305",강북구,"1130510100",미아동,서울특별시 강북구 미아동 838-62,서울특별시 강북구 솔샘로,127.016473768299,37.6202107909287,"2019","22"
"28","16685140",메가엠지씨커피,"11680",강남구,"1168010700",신사동,서울특별시 강남구 신사동 582-3,서울특별시 강남구 압구정로28길,127.027819043696,37.5248121591123,"2019","10"
"29","17112121",메가엠지씨쌍문세라믹점,"11320",도봉구,"1132010500",쌍문동,서울특별시 도봉구 쌍문동 19-15,서울특별시 도봉구 도당로,127.035143838522,37.6594878480008,"2019","23"
"30","12594558",메가커피수락산역점,"11350",노원구,"1135010500",상계동,서울특별시 노원구 상계동 1267,서울특별시 노원구 동일로,127.055803801993,37.6801805266229,"2019","13"
"31","12492744",메가커피고대점,"11290",성북구,"1129012500",안암동5가,서울특별시 성북구 안암동5가 101-2,서울특별시 성북구 인촌로27길,127.029694397544,37.5869907922067,"2019","18"
"32","16047773",메가커피.에이치비지니,"11710",송파구,"1171010800",문정동,서울특별시 송파구 문정동 645,서울특별시 송파구 법원로11길,127.116216595299,37.4849410153847,"2019","0"
"33","17140897",메가엠지씨커피,"11290",성북구,"1129013600",하월곡동,서울특별시 성북구 하월곡동 18-14,서울특별시 성북구 화랑로13길,127.042523511543,37.6037468067144,"2019","25"
"34","16951879",메가엠지씨커피,"11350",노원구,"1135010500",상계동,서울특별시 노원구 상계동 749-5,서울특별시 노원구 동일로,127.062188968501,37.6502541217571,"2019","18"
"35","16243503",MEGACOFFEE,"11650",서초구,"1165010800",서초동,서울특별시 서초구 서초동 1716-3,서울특별시 서초구 서초대로,127.011400031016,37.4933372584402,"2019","19"
"36","16570528",메가엠지씨커피,"11650",서초구,"1165010800",서초동,서울특별시 서초구 서초동 1716-3,서울특별시 서초구 서초대로,127.011400031016,37.4933372584402,"2019","19"
"37","17168473",메가커피고투몰점,"11650",서초구,"1165010600",잠원동,서울특별시 서초구 잠원동 68-17,서울특별시 서초구 신반포로,127.005032097372,37.5062139130796,"2019","21"
"38","17179227",메가엠지씨커피정릉,"11290",성북구,"1129013300",정릉동,서울특별시 성북구 정릉동 45-72,서울특별시 성북구 북악산로,127.018372955771,37.5989621115658,"2019","25"
"39","15954955",메가커피,"11305",강북구,"1130510400",우이동,서울특별시 강북구 우이동 100-34,서울특별시 강북구 삼양로149길,127.012218143364,37.6541712308566,"2019","13"
"40","16592013",메가커피,"11320",도봉구,"1132010700",창동,서울특별시 도봉구 창동 569-85,서울특별시 도봉구 덕릉로,127.038638554479,37.6389638115153,"2019","20"
"41","16586287",메가커피,"11710",송파구,"1171010700",가락동,서울특별시 송파구 가락동 97-5,서울특별시 송파구 중대로9길,127.118982271183,37.494963464668,"2019","23"
"42","17158063",메가엠지씨,"11680",강남구,"1168010300",개포동,서울특별시 강남구 개포동 186-4,서울특별시 강남구 개포로82길,127.067741087903,37.4886502561248,"2019","17"
"43","17178583",메가엠지씨커피서울,"11710",송파구,"1171010300",풍납동,서울특별시 송파구 풍납동 405-3,서울특별시 송파구 토성로,127.116747236782,37.5291689968327,"2019","16"
"44","15658387",메가커피,"11680",강남구,"1168010100",역삼동,서울특별시 강남구 역삼동 821,서울특별시 강남구 테헤란로,127.028022534124,37.4986562606686,"2019","40"
"45","16590045",메가커피,"11680",강남구,"1168010300",개포동,서울특별시 강남구 개포동 186-4,서울특별시 강남구 개포로82길,127.067741087903,37.4886502561248,"2019","17"
"46","17264349",메가커피,"11350",노원구,"1135010600",중계동,서울특별시 노원구 중계동 366-9,서울특별시 노원구 한글비석로,127.077380803731,37.6515632816969,"2019","22"
"47","17261984",메가커피,"11350",노원구,"1135010500",상계동,서울특별시 노원구 상계동 749-5,서울특별시 노원구 동일로,127.062249816229,37.6499212225917,"2019","18"
"48","17201313",메가엠지씨커피4.19사거리점,"11305",강북구,"1130510300",수유동,서울특별시 강북구 수유동 279-124,서울특별시 강북구 삼양로,127.014308774521,37.6486203449358,"2019","15"
"49","17091435",메가엠지씨커피대치학원가점,"11680",강남구,"1168010600",대치동,서울특별시 강남구 대치동 941-32,서울특별시 강남구 도곡로77길,127.058726204464,37.4987607308839,"2019","13"
"50","17098514",메가엠지씨커피,"11290",성북구,"1129013400",길음동,서울특별시 성북구 길음동 1284,서울특별시 성북구 길음로,127.022075690652,37.6050478343417,"2019","28"
"51","16989239",MEGAMGCCOFFEE메가엠지씨커피,"11290",성북구,"1129010400",동소문동1가,서울특별시 성북구 동소문동1가 27,서울특별시 성북구 동소문로,127.00702082108,37.5891088888379,"2019","30"
"52","17143792",메가엠지씨커피,"11350",노원구,"1135010200",월계동,서울특별시 노원구 월계동 410-7,서울특별시 노원구 석계로,127.060698393035,37.6228327256067,"2019","11"
"53","17143685",메가엠지씨커피,"11320",도봉구,"1132010500",쌍문동,서울특별시 도봉구 쌍문동 96-43,서울특별시 도봉구 도봉로,127.033234692637,37.6467676594795,"2019","26"
"54","17086360",메가엠지씨커피,"11650",서초구,"1165010800",서초동,서울특별시 서초구 서초동 1575-9,서울특별시 서초구 서초중앙로,127.013765760324,37.4914467952652,"2019","22"
"55","17138794",메가엠지씨커피,"11350",노원구,"1135010500",상계동,서울특별시 노원구 상계동 456-136,서울특별시 노원구 한글비석로,127.066566038775,37.6645161637005,"2019","27"
"56","17229873",메가엠지씨커피,"11290",성북구,"1129013900",석관동,서울특별시 성북구 석관동 332-573,서울특별시 성북구 돌곶이로,127.060956947815,37.6067782508636,"2019","11"
"0","16128620",메가커피미아,"11305",강북구,"1130510100",미아동,서울특별시 강북구 미아동 217-109,서울특별시 강북구 솔매로45길,127.023695307748,37.63016413629,"2020","17"
"1","16666043",메가엠지씨커피방학도깨비시장,"11320",도봉구,"1132010600",방학동,서울특별시 도봉구 방학동 661-1,서울특별시 도봉구 도당로,127.036000175233,37.6651353048547,"2020","28"
"2","16657992",메가엠지씨커피,"11710",송파구,"1171010700",가락동,서울특별시 송파구 가락동 97-5,서울특별시 송파구 중대로9길,127.118982271183,37.494963464668,"2020","23"
"3","16657946",메가엠지씨커피,"11350",노원구,"1135010500",상계동,서울특별시 노원구 상계동 709-2,서울특별시 노원구 노해로,127.058976854272,37.6542471553159,"2020","23"
"4","16724403",메가엠지씨커피,"11290",성북구,"1129013800",장위동,서울특별시 성북구 장위동 231-25,서울특별시 성북구 장위로,127.04276777629,37.6138494429076,"2020","28"
"5","16594595",메가커피,"11320",도봉구,"1132010600",방학동,서울특별시 도봉구 방학동 661-1,서울특별시 도봉구 도당로,127.036000175233,37.6651353048547,"2020","28"
"6","16948385",메가엠지씨커피,"11680",강남구,"1168010600",대치동,서울특별시 강남구 대치동 897-33,서울특별시 강남구 선릉로86길,127.0510015023,37.5032582726133,"2020","13"
"7","16767636",메가MGC커피,"11290",성북구,"1129013600",하월곡동,서울특별시 성북구 하월곡동 222,서울특별시 성북구 오패산로,127.038693032005,37.6074639935496,"2020","24"
"8","16674342",메가엠지씨커피강북,"11305",강북구,"1130510300",수유동,서울특별시 강북구 수유동 189-32,서울특별시 강북구 한천로,127.024717734895,37.6412192740028,"2020","40"
"9","16681460",메가엠지씨커피,"11305",강북구,"1130510400",우이동,서울특별시 강북구 우이동 100-34,서울특별시 강북구 삼양로149길,127.012197150958,37.654044910758,"2020","13"
"10","17011301",메가커피,"11710",송파구,"1171010600",삼전동,서울특별시 송파구 삼전동 22-2,서울특별시 송파구 석촌호수로,127.092486811269,37.5070082935035,"2020","15"
"11","17005025",메가커피위례와이즈더샵점,"11710",송파구,"1171010900",장지동,서울특별시 송파구 장지동 895,서울특별시 송파구 위례광장로,127.143659106823,37.4770605514103,"2020","13"
"12","17004065",메가엠지씨커피,"11350",노원구,"1135010600",중계동,서울특별시 노원구 중계동 366-9,서울특별시 노원구 한글비석로,127.077380803731,37.6515632816969,"2020","22"
"13","16991346",메가커피문정,"11710",송파구,"1171010800",문정동,서울특별시 송파구 문정동 652-5,서울특별시 송파구 법원로4길,127.122093311945,37.482308670163,"2020","17"
"14","16973347",메가엠지씨커피,"11290",성북구,"1129013300",정릉동,서울특별시 성북구 정릉동 409-51,서울특별시 성북구 보국문로,127.010466429496,37.6076631876075,"2020","32"
"15","16773145",메가엠지씨커피,"11320",도봉구,"1132010800",도봉동,서울특별시 도봉구 도봉동 600-1,서울특별시 도봉구 도봉로,127.044615861414,37.6774053573602,"2020","39"
"16","16966375",메가엠지씨커피사당,"11650",서초구,"1165010100",방배동,서울특별시 서초구 방배동 441-1,서울특별시 서초구 동작대로,126.982196189991,37.4803844047686,"2020","19"
"17","17055730",메가엠지씨커피,"11305",강북구,"1130510100",미아동,서울특별시 강북구 미아동 209-3,서울특별시 강북구 도봉로,127.0255990992,37.6266568249909,"2020","20"
"18","17074682",메가엠지씨커피,"11350",노원구,"1135010500",상계동,서울특별시 노원구 상계동 323-13,서울특별시 노원구 노해로,127.064538213566,37.6553996607483,"2020","32"
"19","17051958",메가엠지씨커피,"11350",노원구,"1135010300",공릉동,서울특별시 노원구 공릉동 90-1,서울특별시 노원구 노원로1길,127.086420972977,37.6222147368382,"2020","16"
"20","12667550",메가커피우이동점,"11305",강북구,"1130510400",우이동,서울특별시 강북구 우이동 100-34,서울특별시 강북구 삼양로149길,127.012172458694,37.6541978792207,"2020","13"
"21","17065303",메가엠지씨커피,"11680",강남구,"1168010600",대치동,서울특별시 강남구 대치동 938,서울특별시 강남구 도곡로,127.054626348735,37.4974304697379,"2020","14"
"22","17050981",메가커피,"11350",노원구,"1135010600",중계동,서울특별시 노원구 중계동 154-22,서울특별시 노원구 덕릉로83길,127.074396031807,37.660126760897,"2020","22"
"23","17075288",메가엠지씨커피,"11350",노원구,"1135010200",월계동,서울특별시 노원구 월계동 46-1,서울특별시 노원구 화랑로,127.06515498051,37.6152273015583,"2020","31"
"24","17132452",메가엠지씨커피,"11320",도봉구,"1132010600",방학동,서울특별시 도봉구 방학동 715-9,서울특별시 도봉구 도봉로150길,127.045343208666,37.6657609234367,"2020","24"
"25","16111201",MEGACOFFEE메가커피,"11290",성북구,"1129011900",동선동4가,서울특별시 성북구 동선동4가 42,서울특별시 성북구 아리랑로,127.016377703664,37.5939627499069,"2020","24"
"26","17122634",메가엠지씨커피,"11305",강북구,"1130510300",수유동,서울특별시 강북구 수유동 173-6,서울특별시 강북구 도봉로,127.028425374737,37.6410336178076,"2020","25"
"27","17127268",메가엠지씨커피,"11305",강북구,"1130510100",미아동,서울특별시 강북구 미아동 838-62,서울특별시 강북구 솔샘로,127.016473768299,37.6202107909287,"2020","22"
"28","16685140",메가엠지씨커피,"11680",강남구,"1168010700",신사동,서울특별시 강남구 신사동 582-3,서울특별시 강남구 압구정로28길,127.027819043696,37.5248121591123,"2020","10"
"29","17112121",메가엠지씨쌍문세라믹점,"11320",도봉구,"1132010500",쌍문동,서울특별시 도봉구 쌍문동 19-15,서울특별시 도봉구 도당로,127.035143838522,37.6594878480008,"2020","23"
"30","12594558",메가커피수락산역점,"11350",노원구,"1135010500",상계동,서울특별시 노원구 상계동 1267,서울특별시 노원구 동일로,127.055803801993,37.6801805266229,"2020","13"
"31","12492744",메가커피고대점,"11290",성북구,"1129012500",안암동5가,서울특별시 성북구 안암동5가 101-2,서울특별시 성북구 인촌로27길,127.029694397544,37.5869907922067,"2020","18"
"32","16047773",메가커피.에이치비지니,"11710",송파구,"1171010800",문정동,서울특별시 송파구 문정동 645,서울특별시 송파구 법원로11길,127.116216595299,37.4849410153847,"2020","0"
"33","17140897",메가엠지씨커피,"11290",성북구,"1129013600",하월곡동,서울특별시 성북구 하월곡동 18-14,서울특별시 성북구 화랑로13길,127.042523511543,37.6037468067144,"2020","25"
"34","16951879",메가엠지씨커피,"11350",노원구,"1135010500",상계동,서울특별시 노원구 상계동 749-5,서울특별시 노원구 동일로,127.062188968501,37.6502541217571,"2020","18"
"35","16243503",MEGACOFFEE,"11650",서초구,"1165010800",서초동,서울특별시 서초구 서초동 1716-3,서울특별시 서초구 서초대로,127.011400031016,37.4933372584402,"2020","19"
"36","16270087",식빵은여기메가커피,"11710",송파구,"1171010100",잠실동,서울특별시 송파구 잠실동 8,서울특별시 송파구 올림픽로,127.100294698166,37.5133123554787,"2020","15"
"37","16570528",메가엠지씨커피,"11650",서초구,"1165010800",서초동,서울특별시 서초구 서초동 1716-3,서울특별시 서초구 서초대로,127.011400031016,37.4933372584402,"2020","19"
"38","17168473",메가커피고투몰점,"11650",서초구,"1165010600",잠원동,서울특별시 서초구 잠원동 68-17,서울특별시 서초구 신반포로,127.005032097372,37.5062139130796,"2020","21"
"39","17179227",메가엠지씨커피정릉,"11290",성북구,"1129013300",정릉동,서울특별시 성북구 정릉동 45-72,서울특별시 성북구 북악산로,127.018372955771,37.5989621115658,"2020","25"
"40","15954955",메가커피,"11305",강북구,"1130510400",우이동,서울특별시 강북구 우이동 100-34,서울특별시 강북구 삼양로149길,127.012218143364,37.6541712308566,"2020","13"
"41","16592013",메가커피,"11320",도봉구,"1132010700",창동,서울특별시 도봉구 창동 569-85,서울특별시 도봉구 덕릉로,127.038638554479,37.6389638115153,"2020","20"
"42","16586287",메가커피,"11710",송파구,"1171010700",가락동,서울특별시 송파구 가락동 97-5,서울특별시 송파구 중대로9길,127.118982271183,37.494963464668,"2020","23"
"43","17158063",메가엠지씨,"11680",강남구,"1168010300",개포동,서울특별시 강남구 개포동 186-4,서울특별시 강남구 개포로82길,127.067741087903,37.4886502561248,"2020","17"
"44","17178583",메가엠지씨커피서울,"11710",송파구,"1171010300",풍납동,서울특별시 송파구 풍납동 405-3,서울특별시 송파구 토성로,127.116747236782,37.5291689968327,"2020","16"
"45","15658387",메가커피,"11680",강남구,"1168010100",역삼동,서울특별시 강남구 역삼동 821,서울특별시 강남구 테헤란로,127.028022534124,37.4986562606686,"2020","40"
"46","16590045",메가커피,"11680",강남구,"1168010300",개포동,서울특별시 강남구 개포동 186-4,서울특별시 강남구 개포로82길,127.067741087903,37.4886502561248,"2020","17"
"47","17264349",메가커피,"11350",노원구,"1135010600",중계동,서울특별시 노원구 중계동 366-9,서울특별시 노원구 한글비석로,127.077380803731,37.6515632816969,"2020","22"
"48","17261984",메가커피,"11350",노원구,"1135010500",상계동,서울특별시 노원구 상계동 749-5,서울특별시 노원구 동일로,127.062249816229,37.6499212225917,"2020","18"
"49","17201313",메가엠지씨커피4.19사거리점,"11305",강북구,"1130510300",수유동,서울특별시 강북구 수유동 279-124,서울특별시 강북구 삼양로,127.014308774521,37.6486203449358,"2020","15"
"50","17091435",메가엠지씨커피대치학원가점,"11680",강남구,"1168010600",대치동,서울특별시 강남구 대치동 941-32,서울특별시 강남구 도곡로77길,127.058726204464,37.4987607308839,"2020","13"
"51","17098514",메가엠지씨커피,"11290",성북구,"1129013400",길음동,서울특별시 성북구 길음동 1284,서울특별시 성북구 길음로,127.022075690652,37.6050478343417,"2020","28"
"52","16989239",MEGAMGCCOFFEE메가엠지씨커피,"11290",성북구,"1129010400",동소문동1가,서울특별시 성북구 동소문동1가 27,서울특별시 성북구 동소문로,127.00702082108,37.5891088888379,"2020","30"
"53","17143792",메가엠지씨커피,"11350",노원구,"1135010200",월계동,서울특별시 노원구 월계동 410-7,서울특별시 노원구 석계로,127.060698393035,37.6228327256067,"2020","11"
"54","17143685",메가엠지씨커피,"11320",도봉구,"1132010500",쌍문동,서울특별시 도봉구 쌍문동 96-43,서울특별시 도봉구 도봉로,127.033234692637,37.6467676594795,"2020","26"
"55","17086360",메가엠지씨커피,"11650",서초구,"1165010800",서초동,서울특별시 서초구 서초동 1575-9,서울특별시 서초구 서초중앙로,127.013765760324,37.4914467952652,"2020","22"
"56","17138794",메가엠지씨커피,"11350",노원구,"1135010500",상계동,서울특별시 노원구 상계동 456-136,서울특별시 노원구 한글비석로,127.066566038775,37.6645161637005,"2020","27"
"57","17229873",메가엠지씨커피,"11290",성북구,"1129013900",석관동,서울특별시 성북구 석관동 332-573,서울특별시 성북구 돌곶이로,127.060956947815,37.6067782508636,"2020","11"
"0","25452162",빽다방커피,"11650",서초구,"1165010800",서초동,서울특별시 서초구 서초동 1671-5,서울특별시 서초구 서초중앙로22길,127.015446867958,37.4934611599069,"2018","21"
"1","25230845",빽다방,"11710",송파구,"1171010700",가락동,서울특별시 송파구 가락동 8,서울특별시 송파구 오금로,127.126105166905,37.5028736267339,"2018","14"
"2","25368024",빽다방성신여대점,"11290",성북구,"1129011600",동선동1가,서울특별시 성북구 동선동1가 2-12,서울특별시 성북구 동소문로20나길,127.016766340116,37.5919656787661,"2018","26"
"3","23370656",빽다방,"11305",강북구,"1130510300",수유동,서울특별시 강북구 수유동 221-22,서울특별시 강북구 도봉로87길,127.023259963084,37.6391888985702,"2018","38"
"4","25341402",빽다방,"11680",강남구,"1168010600",대치동,서울특별시 강남구 대치동 893,서울특별시 강남구 삼성로85길,127.056164781276,37.5045881509052,"2018","12"
"5","25346931",빽다방서초우성점,"11650",서초구,"1165010800",서초동,서울특별시 서초구 서초동 1329-9,서울특별시 서초구 사임당로,127.029305512251,37.4930262018367,"2018","34"
"6","25298868",빽다방,"11680",강남구,"1168010600",대치동,서울특별시 강남구 대치동 938-24,서울특별시 강남구 도곡로,127.054649873493,37.4973585734254,"2018","15"
"7","7155897",빽다방,"11680",강남구,"1168011500",수서동,서울특별시 강남구 수서동 713,서울특별시 강남구 밤고개로1길,127.101842066177,37.4880133628924,"2018","14"
"8","25233906",빽다방,"11710",송파구,"1171010700",가락동,서울특별시 송파구 가락동 80,서울특별시 송파구 송파대로28길,127.120080194832,37.4948815412923,"2018","20"
"9","25246852",빽다방,"11710",송파구,"1171010100",잠실동,서울특별시 송파구 잠실동 8,서울특별시 송파구 올림픽로,127.100574436011,37.513566782124,"2018","15"
"10","25253498",빽다방,"11350",노원구,"1135010500",상계동,서울특별시 노원구 상계동 727,서울특별시 노원구 노해로,127.061696492649,37.654268819238,"2018","27"
"11","25275058",빽다방압구정로데오점,"11680",강남구,"1168010700",신사동,서울특별시 강남구 신사동 662-1,서울특별시 강남구 선릉로161길,127.038363739911,37.5274034130564,"2018","10"
"12","25250881",빽다방,"11680",강남구,"1168010600",대치동,서울특별시 강남구 대치동 941,서울특별시 강남구 도곡로77길,127.058634041631,37.4988951550687,"2018","13"
"13","25259337",빽다방강남소망점,"11680",강남구,"1168010700",신사동,서울특별시 강남구 신사동 627-6,서울특별시 강남구 언주로159길,127.032623411179,37.5242298839832,"2018","14"
"14","25252055",빽다방,"11650",서초구,"1165010700",반포동,서울특별시 서초구 반포동 19-4,서울특별시 서초구 신반포로,127.00681633008,37.5064271601893,"2018","18"
"15","25344968",빽다방,"11710",송파구,"1171010100",잠실동,서울특별시 송파구 잠실동 183-3,서울특별시 송파구 백제고분로7길,127.083922003993,37.5109248548268,"2018","7"
"16","25323728",빽다방,"11680",강남구,"1168010100",역삼동,서울특별시 강남구 역삼동 705,서울특별시 강남구 테헤란로51길,127.046955939905,37.5047665072558,"2018","9"
"17","28450254",빽다방중계은행사거리점,"11350",노원구,"1135010600",중계동,서울특별시 노원구 중계동 360-11,서울특별시 노원구 한글비석로,127.076327240258,37.6487888574279,"2018","27"
"18","27951583",빽다방,"11680",강남구,"1168010100",역삼동,서울특별시 강남구 역삼동 858,서울특별시 강남구 강남대로,127.028289159891,37.4981538632695,"2018","41"
"19","25719537",빽다방논현본점,"11680",강남구,"1168010800",논현동,서울특별시 강남구 논현동 165-15,서울특별시 강남구 봉은사로1길,127.024034656323,37.5070121958227,"2018","20"
"20","11804327",빽다방역삼테헤란로점,"11680",강남구,"1168010100",역삼동,서울특별시 강남구 역삼동 828-21,서울특별시 강남구 테헤란로10길,127.033001346835,37.497570802009,"2018","14"
"21","11775767",빽다방,"11680",강남구,"1168010100",역삼동,서울특별시 강남구 역삼동 669-9,서울특별시 강남구 봉은사로30길,127.037105519249,37.5029385751086,"2018","10"
"22","11797256",빽다방,"11650",서초구,"1165010700",반포동,서울특별시 서초구 반포동 19-3,서울특별시 서초구 신반포로,127.00239321346,37.5039300142165,"2018","20"
"23","11806194",빽다방청담영동고점,"11680",강남구,"1168010400",청담동,서울특별시 강남구 청담동 40-2,서울특별시 강남구 선릉로,127.040846418513,37.5190618367999,"2018","12"
"24","11804350",빽다방반포고투몰2호점,"11650",서초구,"1165010700",반포동,서울특별시 서초구 반포동 128-4,서울특별시 서초구 신반포로,127.005032097372,37.5062139130796,"2018","21"
"25","11797358",빽다방,"11290",성북구,"1129013300",정릉동,서울특별시 성북구 정릉동 401-46,서울특별시 성북구 보국문로,127.010065512153,37.6088582050941,"2018","32"
"26","11797259",빽다방삼성동공항타워점,"11680",강남구,"1168010500",삼성동,서울특별시 강남구 삼성동 153-23,서울특별시 강남구 삼성로100길,127.057181907954,37.51004766128,"2018","17"
"27","11795267",빽다방월계광운대점,"11350",노원구,"1135010200",월계동,서울특별시 노원구 월계동 393-14,서울특별시 노원구 광운로,127.058995305899,37.62134145247,"2018","19"
"28","11776418",빽다방,"11290",성북구,"1129013400",길음동,서울특별시 성북구 길음동 1276,서울특별시 성북구 동소문로,127.023587192844,37.6029158766342,"2018","28"
"29","11804241",빽다방,"11290",성북구,"1129013600",하월곡동,서울특별시 성북구 하월곡동 16-7,서울특별시 성북구 화랑로,127.042091691415,37.602977418173,"2018","26"
"30","11804299",빽다방종암사거리점,"11290",성북구,"1129013500",종암동,서울특별시 성북구 종암동 132,서울특별시 성북구 종암로,127.033498416478,37.6019072022586,"2018","38"
"31","11804279",빽다방,"11290",성북구,"1129012500",안암동5가,서울특별시 성북구 안암동5가 100-5,서울특별시 성북구 인촌로,127.030139677648,37.5867061183319,"2018","19"
"32","11804545",빽다방,"11710",송파구,"1171011300",거여동,서울특별시 송파구 거여동 36-6,서울특별시 송파구 오금로,127.14614424102,37.4931535340143,"2018","16"
"33","11797355",빽다방,"11710",송파구,"1171010200",신천동,서울특별시 송파구 신천동 7,서울특별시 송파구 올림픽로35길,127.099289046588,37.5198103241711,"2018","6"
"34","11804284",빽다방서울과기대점,"11350",노원구,"1135010300",공릉동,서울특별시 노원구 공릉동 441-1,서울특별시 노원구 공릉로,127.077097252402,37.6286837276645,"2018","27"
"35","11911990",빽다방고속터미널지하점,"11650",서초구,"1165010700",반포동,서울특별시 서초구 반포동 19-11,서울특별시 서초구 신반포로,127.004876674518,37.5034373619191,"2018","17"
"36","12040768",빽다방,"11710",송파구,"1171010900",장지동,서울특별시 송파구 장지동 894,서울특별시 송파구 위례광장로,127.142222616189,37.4771132063071,"2018","17"
"37","11970433",빽다방총신대입구역점,"11650",서초구,"1165010100",방배동,서울특별시 서초구 방배동 1778,서울특별시 서초구 동작대로,126.98259197651,37.4878845831925,"2018","25"
"38","12438246",빽다방,"11710",송파구,"1171011100",방이동,서울특별시 송파구 방이동 208-1,서울특별시 송파구 마천로,127.12388804167,37.5096782306582,"2018","13"
