field_1,code,cafe_nm,gu_code,gu,dong_cd,dong,gibun,road,lng,lat,year,NUMPOINTS,HubName,HubDist,cafe_cd,star,coffee,paul,mega,paik,com,high,low,total
1155,11804241,빽다방,11290,성북구,1129013600,하월곡동,서울특별시 성북구 하월곡동 16-7,서울특별시 성북구 화랑로,127.0420917,37.60297742,2018,5,월곡역,147.4899222,0,6,0,0,4,2,0,6,6,12
1156,11804299,빽다방,11290,성북구,1129013500,종암동,서울특별시 성북구 종암동 132,서울특별시 성북구 종암로,127.0334984,37.6019072,2018,3,월곡역,700.6959788,0,6,0,0,0,2,0,6,2,8
1157,11804279,빽다방,11290,성북구,1129012500,안암동5가,서울특별시 성북구 안암동5가 100-5,서울특별시 성북구 인촌로,127.0301397,37.58670612,2018,4,안암역,93.36371096,0,15,8,0,3,2,0,23,5,28
1158,11804545,빽다방,11710,송파구,1171011300,거여동,서울특별시 송파구 거여동 36-6,서울특별시 송파구 오금로,127.1461442,37.49315353,2018,2,거여역,383.8417141,0,0,0,0,0,2,0,0,2,2
1159,11797355,빽다방,11710,송파구,1171010200,신천동,서울특별시 송파구 신천동 7,서울특별시 송파구 올림픽로35길,127.099289,37.51981032,2018,0,잠실나루역,494.7137905,0,13,4,0,0,6,4,17,11,28
1160,11804284,빽다방,11350,노원구,1135010300,공릉동,서울특별시 노원구 공릉동 441-1,서울특별시 노원구 공릉로,127.0770973,37.62868373,2018,4,공릉역,501.3873928,0,6,0,0,2,2,0,6,4,10
1161,11911990,빽다방,11650,서초구,1165010700,반포동,서울특별시 서초구 반포동 19-11,서울특별시 서초구 신반포로,127.0048767,37.50343736,2018,2,고속터미널역,156.5378327,0,21,10,5,0,8,0,38,8,46
1162,12040768,빽다방,11710,송파구,1171010900,장지동,서울특별시 송파구 장지동 894,서울특별시 송파구 위례광장로,127.1422226,37.47711321,2018,0,장지역,1380.621735,0,3,3,0,2,2,0,6,4,10
1163,11970433,빽다방,11650,서초구,1165010100,방배동,서울특별시 서초구 방배동 1778,서울특별시 서초구 동작대로,126.982592,37.48788458,2018,5,이수역,326.2074043,0,31,10,1,2,2,0,42,4,46
1164,12438246,빽다방,11710,송파구,1171011100,방이동,서울특별시 송파구 방이동 208-1,서울특별시 송파구 마천로,127.123888,37.50967823,2018,2,방이역,229.750648,0,16,11,0,0,2,0,27,2,29
1165,12611054,빽다방,11350,노원구,1135010500,상계동,서울특별시 노원구 상계동 593-1,서울특별시 노원구 상계로3길,127.0622603,37.65720166,2018,2,노원역,427.8073766,0,13,4,0,13,4,2,17,19,36
1166,12451970,빽다방,11680,강남구,1168010700,신사동,서울특별시 강남구 신사동 535-7,서울특별시 강남구 도산대로11길,127.0225229,37.51972256,2018,0,신사역,331.7636335,0,22,22,7,2,6,1,51,9,60
1167,15655401,빽다방,11710,송파구,1171010200,신천동,서울특별시 송파구 신천동 7,서울특별시 송파구 올림픽로35길,127.099289,37.51981032,2018,0,잠실나루역,494.7137905,0,13,4,0,0,6,4,17,11,28
1168,16195307,빽다방,11710,송파구,1171010800,문정동,서울특별시 송파구 문정동 644,서울특별시 송파구 법원로11길,127.1184237,37.48475927,2018,0,문정역,432.1915178,0,15,13,0,7,2,4,28,13,41
1169,23405622,빽다방,11710,송파구,1171010200,신천동,서울특별시 송파구 신천동 7,서울특별시 송파구 올림픽로35길,127.099289,37.51981032,2018,0,잠실나루역,494.7137905,0,13,4,0,0,6,4,17,11,28
1170,25452162,빽다방,11650,서초구,1165010800,서초동,서울특별시 서초구 서초동 1671-5,서울특별시 서초구 서초중앙로22길,127.0154469,37.49346116,2019,5,교대역,233.3221859,0,52,62,14,5,6,1,128,14,142
1171,25230845,빽다방,11710,송파구,1171010700,가락동,서울특별시 송파구 가락동 8,서울특별시 송파구 오금로,127.1261052,37.50287363,2019,2,오금역,61.59256646,0,13,1,0,4,4,2,14,10,24
1172,25368024,빽다방,11290,성북구,1129011600,동선동1가,서울특별시 성북구 동선동1가 2-12,서울특별시 성북구 동소문로20나길,127.0167663,37.59196568,2019,3,성신여대입구역,126.3517485,0,0,0,0,0,2,0,0,2,2
1173,23370656,빽다방,11305,강북구,1130510300,수유동,서울특별시 강북구 수유동 221-22,서울특별시 강북구 도봉로87길,127.02326,37.6391889,2019,1,가오리역,622.0901597,0,3,3,0,6,2,0,6,8,14
1174,25341402,빽다방,11680,강남구,1168010600,대치동,서울특별시 강남구 대치동 893,서울특별시 강남구 삼성로85길,127.0561648,37.50458815,2019,0,한티역,721.5605197,0,39,48,3,6,6,2,90,14,104
1175,25346931,빽다방,11650,서초구,1165010800,서초동,서울특별시 서초구 서초동 1329-9,서울특별시 서초구 사임당로,127.0293055,37.4930262,2019,7,강남역,145.1823879,0,52,62,14,5,6,1,128,14,142
1176,25298868,빽다방,11680,강남구,1168010600,대치동,서울특별시 강남구 대치동 938-24,서울특별시 강남구 도곡로,127.0546499,37.49735857,2019,2,한티역,339.3407176,0,39,48,3,6,6,2,90,14,104
1177,7155897,빽다방,11680,강남구,1168011500,수서동,서울특별시 강남구 수서동 713,서울특별시 강남구 밤고개로1길,127.1018421,37.48801336,2019,7,수서역,114.5366135,0,3,7,0,0,2,0,10,4,14
1178,24379477,빽다방,11650,서초구,1165010800,서초동,서울특별시 서초구 서초동 1316-28,서울특별시 서초구 서초대로73길,127.0252587,37.49811989,2019,4,강남역,801.0740908,0,52,62,14,5,6,1,128,14,142
1179,25233906,빽다방,11710,송파구,1171010700,가락동,서울특별시 송파구 가락동 80,서울특별시 송파구 송파대로28길,127.1200802,37.49488154,2019,0,가락시장역,273.3456934,0,13,1,0,4,4,2,14,10,24
1180,25246852,빽다방,11710,송파구,1171010100,잠실동,서울특별시 송파구 잠실동 8,서울특별시 송파구 올림픽로,127.1005744,37.51356678,2019,4,잠실역,143.4194186,0,9,9,3,1,4,0,21,5,26
1181,25253498,빽다방,11350,노원구,1135010500,상계동,서울특별시 노원구 상계동 727,서울특별시 노원구 노해로,127.0616965,37.65426882,2019,4,노원역,113.207225,0,13,4,0,13,4,2,17,19,36
1182,25275058,빽다방,11680,강남구,1168010700,신사동,서울특별시 강남구 신사동 662-1,서울특별시 강남구 선릉로161길,127.0383637,37.52740341,2019,3,압구정로데오역,342.2253719,0,22,22,7,2,6,1,51,9,60
1183,25250881,빽다방,11680,강남구,1168010600,대치동,서울특별시 강남구 대치동 941,서울특별시 강남구 도곡로77길,127.058634,37.49889516,2019,2,대치역,634.5236616,0,39,48,3,6,6,2,90,14,104
1184,25259337,빽다방,11680,강남구,1168010700,신사동,서울특별시 강남구 신사동 627-6,서울특별시 강남구 언주로159길,127.0326234,37.52422988,2019,0,압구정역,387.7158406,0,22,22,7,2,6,1,51,9,60
1185,9671976,빽다방,11680,강남구,1168010500,삼성동,서울특별시 강남구 삼성동 159,서울특별시 강남구 봉은사로,127.0571003,37.5129394,2019,2,봉은사역,580.9949686,0,41,19,12,0,3,1,72,4,76
1186,25252055,빽다방,11650,서초구,1165010700,반포동,서울특별시 서초구 반포동 19-4,서울특별시 서초구 신반포로,127.0068163,37.50642716,2019,2,고속터미널역,244.1040668,0,21,10,5,0,8,0,38,8,46
1187,25344968,빽다방,11710,송파구,1171010100,잠실동,서울특별시 송파구 잠실동 183-3,서울특별시 송파구 백제고분로7길,127.083922,37.51092485,2019,2,잠실새내역,474.5441579,0,9,9,3,1,4,0,21,5,26
1188,25323728,빽다방,11680,강남구,1168010100,역삼동,서울특별시 강남구 역삼동 705,서울특별시 강남구 테헤란로51길,127.0469559,37.50476651,2019,0,선릉역,220.4743415,0,71,59,3,3,9,0,134,12,146
1189,28450254,빽다방,11350,노원구,1135010600,중계동,서울특별시 노원구 중계동 360-11,서울특별시 노원구 한글비석로,127.0763272,37.64878886,2019,4,상계역,1384.42069,0,3,3,0,6,2,0,6,8,14
1190,28411168,빽다방,11710,송파구,1171010200,신천동,서울특별시 송파구 신천동 7,서울특별시 송파구 올림픽로35길,127.0984584,37.51645205,2019,1,잠실역,414.4459451,0,13,4,0,0,6,4,17,11,28
1191,25719537,빽다방,11680,강남구,1168010800,논현동,서울특별시 강남구 논현동 165-15,서울특별시 강남구 봉은사로1길,127.0240347,37.5070122,2019,5,신논현역,707.8182626,0,32,25,8,1,2,1,65,4,69
1192,27951583,빽다방,11680,강남구,1168010100,역삼동,서울특별시 강남구 역삼동 858,서울특별시 강남구 강남대로,127.0282892,37.49815386,2019,3,강남역,677.9246571,0,71,59,3,3,9,0,134,12,146
1193,11804279,빽다방,11290,성북구,1129012500,안암동5가,서울특별시 성북구 안암동5가 100-5,서울특별시 성북구 인촌로,127.0301397,37.58670612,2019,4,안암역,93.36371096,0,15,8,0,3,2,0,23,5,28
1194,11804545,빽다방,11710,송파구,1171011300,거여동,서울특별시 송파구 거여동 36-6,서울특별시 송파구 오금로,127.1461442,37.49315353,2019,2,거여역,383.8417141,0,0,0,0,0,2,0,0,2,2
1195,11797155,빽다방,11650,서초구,1165010800,서초동,서울특별시 서초구 서초동 1316-28,서울특별시 서초구 서초대로73길,127.0252587,37.49811989,2019,4,강남역,801.0740908,0,52,62,14,5,6,1,128,14,142
1196,11797355,빽다방,11710,송파구,1171010200,신천동,서울특별시 송파구 신천동 7,서울특별시 송파구 올림픽로35길,127.099289,37.51981032,2019,0,잠실나루역,494.7137905,0,13,4,0,0,6,4,17,11,28
1197,11806194,빽다방,11680,강남구,1168010400,청담동,서울특별시 강남구 청담동 40-2,서울특별시 강남구 선릉로,127.0408464,37.51906184,2019,2,강남구청역,573.1077694,0,21,15,9,0,2,0,45,2,47
1198,11804327,빽다방,11680,강남구,1168010100,역삼동,서울특별시 강남구 역삼동 828-21,서울특별시 강남구 테헤란로10길,127.0330013,37.4975708,2019,0,동오역,296.8337282,0,71,59,3,3,9,0,134,12,146
1199,11797358,빽다방,11290,성북구,1129013300,정릉동,서울특별시 성북구 정릉동 401-46,서울특별시 성북구 보국문로,127.0100655,37.60885821,2019,4,북한산보국문역,390.3259933,0,0,0,0,4,2,0,0,6,6
1200,11804241,빽다방,11290,성북구,1129013600,하월곡동,서울특별시 성북구 하월곡동 16-7,서울특별시 성북구 화랑로,127.0420917,37.60297742,2019,5,월곡역,147.4899222,0,6,0,0,4,2,0,6,6,12
1201,11911990,빽다방,11650,서초구,1165010700,반포동,서울특별시 서초구 반포동 19-11,서울특별시 서초구 신반포로,127.0048767,37.50343736,2019,2,고속터미널역,156.5378327,0,21,10,5,0,8,0,38,8,46
1202,11804299,빽다방,11290,성북구,1129013500,종암동,서울특별시 성북구 종암동 132,서울특별시 성북구 종암로,127.0334984,37.6019072,2019,3,월곡역,700.6959788,0,6,0,0,0,2,0,6,2,8
1203,11795267,빽다방,11350,노원구,1135010200,월계동,서울특별시 노원구 월계동 393-14,서울특별시 노원구 광운로,127.0589953,37.62134145,2019,1,광운대역,369.5545938,0,7,0,0,4,2,0,7,6,13
1204,11804284,빽다방,11350,노원구,1135010300,공릉동,서울특별시 노원구 공릉동 441-1,서울특별시 노원구 공릉로,127.0770973,37.62868373,2019,4,공릉역,501.3873928,0,6,0,0,2,2,0,6,4,10
1205,11797256,빽다방,11650,서초구,1165010700,반포동,서울특별시 서초구 반포동 19-3,서울특별시 서초구 신반포로,127.0023932,37.50393001,2019,3,고속터미널역,243.5382104,0,21,10,5,0,8,0,38,8,46
1206,11797259,빽다방,11680,강남구,1168010500,삼성동,서울특별시 강남구 삼성동 153-23,서울특별시 강남구 삼성로100길,127.0571819,37.51004766,2019,0,봉은사역,750.7241388,0,41,19,12,0,3,1,72,4,76
1207,11804350,빽다방,11650,서초구,1165010700,반포동,서울특별시 서초구 반포동 128-4,서울특별시 서초구 신반포로,127.0050321,37.50621391,2019,2,고속터미널역,152.1151453,0,21,10,5,0,8,0,38,8,46
1208,11776418,빽다방,11290,성북구,1129013400,길음동,서울특별시 성북구 길음동 1276,서울특별시 성북구 동소문로,127.0235872,37.60291588,2019,11,길음역,114.3318205,0,4,0,0,2,2,0,4,4,8
1209,11775767,빽다방,11680,강남구,1168010100,역삼동,서울특별시 강남구 역삼동 669-9,서울특별시 강남구 봉은사로30길,127.0371055,37.50293858,2019,1,동오역,425.3602673,0,71,59,3,3,9,0,134,12,146
1210,12040768,빽다방,11710,송파구,1171010900,장지동,서울특별시 송파구 장지동 894,서울특별시 송파구 위례광장로,127.1422226,37.47711321,2019,0,장지역,1380.621735,0,3,3,0,2,2,0,6,4,10
1211,11970433,빽다방,11650,서초구,1165010100,방배동,서울특별시 서초구 방배동 1778,서울특별시 서초구 동작대로,126.982592,37.48788458,2019,5,이수역,326.2074043,0,31,10,1,2,2,0,42,4,46
1212,12425857,빽다방,11680,강남구,1168010100,역삼동,서울특별시 강남구 역삼동 826-14,서울특별시 강남구 강남대로,127.0297769,37.49504844,2019,7,강남역,309.7248843,0,71,59,3,3,9,0,134,12,146
1213,12438246,빽다방,11710,송파구,1171011100,방이동,서울특별시 송파구 방이동 208-1,서울특별시 송파구 마천로,127.123888,37.50967823,2019,2,방이역,229.750648,0,16,11,0,0,2,0,27,2,29
1214,12451970,빽다방,11680,강남구,1168010700,신사동,서울특별시 강남구 신사동 535-7,서울특별시 강남구 도산대로11길,127.0225229,37.51972256,2019,0,신사역,331.7636335,0,22,22,7,2,6,1,51,9,60
1215,12611054,빽다방,11350,노원구,1135010500,상계동,서울특별시 노원구 상계동 593-1,서울특별시 노원구 상계로3길,127.0622603,37.65720166,2019,2,노원역,427.8073766,0,13,4,0,13,4,2,17,19,36
1216,15655401,빽다방,11710,송파구,1171010200,신천동,서울특별시 송파구 신천동 7,서울특별시 송파구 올림픽로35길,127.099289,37.51981032,2019,0,잠실나루역,494.7137905,0,13,4,0,0,6,4,17,11,28
1217,16195307,빽다방,11710,송파구,1171010800,문정동,서울특별시 송파구 문정동 644,서울특별시 송파구 법원로11길,127.1184237,37.48475927,2019,0,문정역,432.1915178,0,15,13,0,7,2,4,28,13,41
1218,23405622,빽다방,11710,송파구,1171010200,신천동,서울특별시 송파구 신천동 7,서울특별시 송파구 올림픽로35길,127.099289,37.51981032,2019,0,잠실나루역,494.7137905,0,13,4,0,0,6,4,17,11,28
1219,12034305,컴포스,11680,강남구,1168011500,수서동,서울특별시 강남구 수서동 713,서울특별시 강남구 밤고개로1길,127.1018421,37.48801336,2018,7,수서역,114.539594,0,3,7,0,0,2,0,10,4,14
1220,16205808,컴포스,11680,강남구,1168011800,도곡동,서울특별시 강남구 도곡동 411-20,서울특별시 강남구 남부순환로,127.0454083,37.48595797,2018,4,매봉역,162.1827515,0,9,11,0,0,0,2,21,2,23
1221,15994483,컴포스,11710,송파구,1171010200,신천동,서울특별시 송파구 신천동 7,서울특별시 송파구 올림픽로35길,127.1020144,37.51800193,2018,1,잠실나루역,265.9445329,0,13,4,0,0,6,4,17,11,28
1222,16082125,컴포스,11710,송파구,1171010800,문정동,서울특별시 송파구 문정동 645,서울특별시 송파구 법원로11길,127.1162166,37.48494102,2018,0,문정역,564.6915255,0,15,13,0,7,2,4,28,13,41
1223,12034305,컴포스,11680,강남구,1168011500,수서동,서울특별시 강남구 수서동 713,서울특별시 강남구 밤고개로1길,127.1018421,37.48801336,2019,7,수서역,114.5366135,0,3,7,0,0,2,0,10,4,14
1224,15994483,컴포스,11710,송파구,1171010200,신천동,서울특별시 송파구 신천동 7,서울특별시 송파구 올림픽로35길,127.1020144,37.51800193,2019,1,잠실나루역,265.9415677,0,13,4,0,0,6,4,17,11,28
1225,16205808,컴포스,11680,강남구,1168011800,도곡동,서울특별시 강남구 도곡동 411-20,서울특별시 강남구 남부순환로,127.0454083,37.48595797,2019,4,매봉역,162.1802749,0,9,11,0,0,0,2,21,2,23
1226,16082125,컴포스,11710,송파구,1171010800,문정동,서울특별시 송파구 문정동 645,서울특별시 송파구 법원로11길,127.1162166,37.48494102,2019,0,문정역,564.6921559,0,15,13,0,7,2,4,28,13,41
1227,16688167,컴포스,11710,송파구,1171010700,가락동,서울특별시 송파구 가락동 78,서울특별시 송파구 중대로,127.1224074,37.49508808,2020,6,경찰병원역,455.2406613,0,13,1,0,4,4,2,14,10,24
1228,16973629,컴포스,11680,강남구,1168010700,신사동,서울특별시 강남구 신사동 665-6,서울특별시 강남구 선릉로,127.0392906,37.52482494,2020,2,압구정로데오역,541.5296782,0,22,22,7,2,6,1,51,9,60
1229,17036943,컴포스,11710,송파구,1171010800,문정동,서울특별시 송파구 문정동 651,서울특별시 송파구 송파대로,127.1207441,37.4845513,2020,0,문정역,363.7383535,0,15,13,0,7,2,4,28,13,41
1230,16747089,컴포스,11680,강남구,1168010600,대치동,서울특별시 강남구 대치동 945-20,서울특별시 강남구 영동대로85길,127.0616651,37.50701977,2020,1,봉은사역,872.1915656,0,39,48,3,6,6,2,90,14,104
