구,전용면적,년,월,거래금액,면적금액,층,건축년도,도로명
용산구,124.02,2019,6,270000 ,2177 ,26,2015,이촌로 310
용산구,124.02,2019,6,346998 ,2798 ,52,2015,이촌로 310
용산구,124.02,2019,6,289998 ,2338 ,10,2015,이촌로 310
용산구,124.02,2019,6,314998 ,2540 ,47,2015,이촌로 310
용산구,124.35,2019,7,276998 ,2228 ,24,2015,이촌로 310
용산구,124.35,2019,7,219998 ,1769 ,3,2015,이촌로 310
용산구,124.02,2019,7,312998 ,2524 ,23,2015,이촌로 310
용산구,124.02,2019,7,264998 ,2137 ,5,2015,이촌로 310
용산구,124.35,2019,7,244998 ,1970 ,8,2015,이촌로 310
용산구,124.02,2019,8,259998 ,2096 ,7,2015,이촌로 310
용산구,124.02,2019,8,269998 ,2177 ,25,2015,이촌로 310
용산구,124.35,2019,8,300000 ,2413 ,28,2015,이촌로 310
용산구,124.02,2019,8,321998 ,2596 ,41,2015,이촌로 310
용산구,124.02,2019,8,233000 ,1879 ,4,2015,이촌로 310
용산구,124.35,2019,9,260000 ,2091 ,14,2015,이촌로 310
용산구,124.02,2019,9,284998 ,2298 ,22,2015,이촌로 310
용산구,124.35,2019,9,309998 ,2493 ,33,2015,이촌로 310
용산구,124.02,2019,10,289998 ,2338 ,28,2015,이촌로 310
용산구,124.02,2019,10,356000 ,2871 ,48,2015,이촌로 310
용산구,124.02,2019,11,303998 ,2451 ,12,2015,이촌로 310
용산구,124.35,2019,12,358000 ,2879 ,45,2015,이촌로 310
용산구,147.74,2019,10,149498 ,1012 ,7,1972,이촌로75길 6
용산구,147.74,2019,12,144900 ,981 ,5,1972,이촌로75길 6
용산구,138.94,2019,8,100000 ,720 ,8,1970,이촌로 224
용산구,138.94,2019,9,98500 ,709 ,6,1970,이촌로 224
용산구,152.3,2019,11,106500 ,699 ,5,1970,이촌로 224
용산구,146.28,2019,11,114400 ,782 ,8,1970,이촌로 224
용산구,147.8,2019,11,99000 ,670 ,5,1970,이촌로 224
용산구,205.75,2019,5,114000 ,554 ,2,1975,이촌로62길 18
용산구,149.09,2019,7,115000 ,771 ,3,1976,이촌로62길 9
용산구,149.12,2019,9,125000 ,838 ,3,1976,이촌로62길 9
용산구,197.46,2019,6,202000 ,1023 ,4,1977,이촌로 324-10
용산구,136.21,2019,6,198000 ,1454 ,9,1977,이촌로 324-10
용산구,136.21,2019,7,198000 ,1454 ,10,1977,이촌로 324-10
용산구,197.46,2019,9,208000 ,1053 ,9,1977,이촌로 324-10
용산구,136.21,2019,12,225000 ,1652 ,11,1977,이촌로 324-10
용산구,136.21,2019,12,210000 ,1542 ,8,1977,이촌로 324-10
용산구,84.5343,2019,10,129000 ,1526 ,3,2009,이촌로58길 19
용산구,84.5343,2019,10,133500 ,1579 ,3,2009,이촌로58길 19
용산구,84.5343,2019,12,127000 ,1502 ,2,2009,이촌로58길 19
용산구,59.55,2019,2,99000 ,1662 ,8,2001,이촌로2가길 66
용산구,59.55,2019,5,105700 ,1775 ,14,2001,이촌로2가길 66
용산구,59.55,2019,5,103500 ,1738 ,13,2001,이촌로2가길 66
용산구,59.55,2019,8,90000 ,1511 ,13,2001,이촌로2가길 66
용산구,59.55,2019,9,108000 ,1814 ,13,2001,이촌로2가길 66
용산구,59.55,2019,9,108000 ,1814 ,20,2001,이촌로2가길 66
용산구,59.55,2019,10,107000 ,1797 ,7,2001,이촌로2가길 66
용산구,59.55,2019,10,108000 ,1814 ,8,2001,이촌로2가길 66
용산구,59.55,2019,10,110000 ,1847 ,14,2001,이촌로2가길 66
용산구,59.55,2019,10,108000 ,1814 ,10,2001,이촌로2가길 66
용산구,59.55,2019,11,109000 ,1830 ,22,2001,이촌로2가길 66
용산구,59.55,2019,11,99000 ,1662 ,2,2001,이촌로2가길 66
용산구,59.55,2019,11,100000 ,1679 ,2,2001,이촌로2가길 66
용산구,59.55,2019,12,113000 ,1898 ,19,2001,이촌로2가길 66
용산구,20.3,2019,10,25000 ,1232 ,18,1974,이촌로 156
용산구,104.33,2019,5,162500 ,1558 ,11,1979,이촌로 260
용산구,145.19,2019,5,195000 ,1343 ,12,1979,이촌로 260
용산구,145.19,2019,7,210000 ,1446 ,9,1979,이촌로 260
용산구,104.86,2019,8,164500 ,1569 ,9,1979,이촌로 260
용산구,104.86,2019,9,164500 ,1569 ,12,1979,이촌로 260
용산구,104.86,2019,9,158000 ,1507 ,5,1979,이촌로 260
용산구,104.86,2019,10,163000 ,1554 ,7,1979,이촌로 260
용산구,145.19,2019,11,215000 ,1481 ,11,1979,이촌로 260
용산구,145.19,2019,11,209000 ,1439 ,5,1979,이촌로 260
용산구,105.36,2019,11,164000 ,1557 ,1,1979,이촌로 260
용산구,145.19,2019,11,196000 ,1350 ,2,1979,이촌로 260
용산구,145.19,2019,11,200000 ,1378 ,4,1979,이촌로 260
용산구,145.19,2019,11,205000 ,1412 ,12,1979,이촌로 260
용산구,105.36,2019,12,164000 ,1557 ,1,1979,이촌로 260
용산구,102.48,2019,2,139400 ,1360 ,5,1974,이촌로88길 15
용산구,102.48,2019,5,138000 ,1347 ,1,1974,이촌로88길 15
용산구,102.48,2019,5,146000 ,1425 ,3,1974,이촌로88길 15
용산구,102.48,2019,7,154500 ,1508 ,4,1974,이촌로88길 15
용산구,102.48,2019,7,155000 ,1512 ,4,1974,이촌로88길 15
용산구,102.48,2019,7,151000 ,1473 ,4,1974,이촌로88길 15
용산구,102.48,2019,9,180000 ,1756 ,5,1974,이촌로88길 15
용산구,102.48,2019,9,179000 ,1747 ,2,1974,이촌로88길 15
용산구,102.48,2019,10,165000 ,1610 ,4,1974,이촌로88길 15
용산구,102.48,2019,10,164000 ,1600 ,5,1974,이촌로88길 15
용산구,102.48,2019,10,169500 ,1654 ,3,1974,이촌로88길 15
용산구,114.74,2019,2,148000 ,1290 ,8,1995,이촌로 193
용산구,84.86,2019,4,112500 ,1326 ,1,1995,이촌로 193
용산구,58.2,2019,4,90000 ,1546 ,11,1995,이촌로 193
용산구,114.74,2019,4,110000 ,959 ,2,1995,이촌로 193
용산구,58.2,2019,5,97500 ,1675 ,13,1995,이촌로 193
용산구,114.74,2019,6,152000 ,1325 ,14,1995,이촌로 193
용산구,58.2,2019,6,89500 ,1538 ,1,1995,이촌로 193
용산구,58.2,2019,6,95000 ,1632 ,12,1995,이촌로 193
용산구,58.2,2019,7,99000 ,1701 ,15,1995,이촌로 193
용산구,58.2,2019,7,99000 ,1701 ,10,1995,이촌로 193
용산구,58.2,2019,7,100000 ,1718 ,8,1995,이촌로 193
용산구,58.2,2019,8,114000 ,1959 ,19,1995,이촌로 193
용산구,114.74,2019,9,160000 ,1394 ,13,1995,이촌로 193
용산구,58.2,2019,10,110000 ,1890 ,17,1995,이촌로 193
용산구,58.2,2019,10,110000 ,1890 ,14,1995,이촌로 193
용산구,58.2,2019,11,115000 ,1976 ,18,1995,이촌로 193
용산구,114.74,2019,11,175000 ,1525 ,10,1995,이촌로 193
용산구,84.964,2019,11,128000 ,1507 ,7,1971,이촌로62길 14
용산구,84.964,2019,12,125000 ,1471 ,2,1971,이촌로62길 14
용산구,134.9,2019,6,211000 ,1564 ,4,2002,이촌로88길 30
용산구,234.53,2019,7,218000 ,930 ,5,2002,이촌로88길 30
용산구,134.9,2019,8,220000 ,1631 ,5,2002,이촌로88길 30
용산구,180.82,2019,8,210000 ,1161 ,4,2002,이촌로88길 30
용산구,134.9,2019,8,210000 ,1557 ,3,2002,이촌로88길 30
용산구,134.9,2019,8,210000 ,1557 ,3,2002,이촌로88길 30
용산구,110.23,2019,10,185000 ,1678 ,11,2002,이촌로88길 30
용산구,234.53,2019,11,237000 ,1011 ,2,2002,이촌로88길 30
용산구,180.82,2019,11,205000 ,1134 ,2,2002,이촌로88길 30
용산구,137.37,2019,12,225000 ,1638 ,8,2002,이촌로88길 30
용산구,134.9,2019,12,240000 ,1779 ,11,2002,이촌로88길 30
용산구,59.82,2019,2,90000 ,1505 ,2,1999,이촌로87길 21
용산구,59.82,2019,4,103000 ,1722 ,15,1999,이촌로87길 21
용산구,59.82,2019,4,96500 ,1613 ,3,1999,이촌로87길 21
용산구,84.78,2019,5,137000 ,1616 ,18,1999,이촌로87길 21
용산구,114.69,2019,5,166500 ,1452 ,9,1999,이촌로87길 21
용산구,114.69,2019,5,168000 ,1465 ,14,1999,이촌로87길 21
용산구,59.82,2019,5,104000 ,1739 ,15,1999,이촌로87길 21
용산구,114.69,2019,6,170800 ,1489 ,16,1999,이촌로87길 21
용산구,59.82,2019,6,101700 ,1700 ,5,1999,이촌로87길 21
용산구,59.82,2019,6,98000 ,1638 ,2,1999,이촌로87길 21
용산구,59.82,2019,6,109500 ,1830 ,13,1999,이촌로87길 21
용산구,84.78,2019,6,135000 ,1592 ,2,1999,이촌로87길 21
용산구,59.82,2019,6,95000 ,1588 ,1,1999,이촌로87길 21
용산구,59.82,2019,7,103000 ,1722 ,3,1999,이촌로87길 21
용산구,59.82,2019,7,110800 ,1852 ,12,1999,이촌로87길 21
용산구,59.82,2019,7,110000 ,1839 ,7,1999,이촌로87길 21
용산구,59.82,2019,7,114500 ,1914 ,8,1999,이촌로87길 21
용산구,59.82,2019,7,114700 ,1917 ,21,1999,이촌로87길 21
용산구,114.69,2019,8,160000 ,1395 ,1,1999,이촌로87길 21
용산구,114.69,2019,9,170000 ,1482 ,10,1999,이촌로87길 21
용산구,59.82,2019,9,114000 ,1906 ,12,1999,이촌로87길 21
용산구,59.82,2019,9,106800 ,1785 ,4,1999,이촌로87길 21
용산구,59.82,2019,9,113000 ,1889 ,11,1999,이촌로87길 21
용산구,59.82,2019,9,114000 ,1906 ,5,1999,이촌로87길 21
용산구,59.82,2019,9,114450 ,1913 ,7,1999,이촌로87길 21
용산구,59.82,2019,10,119000 ,1989 ,13,1999,이촌로87길 21
용산구,59.82,2019,10,120000 ,2006 ,11,1999,이촌로87길 21
용산구,59.82,2019,10,116000 ,1939 ,4,1999,이촌로87길 21
용산구,114.69,2019,10,182000 ,1587 ,11,1999,이촌로87길 21
용산구,84.78,2019,10,159000 ,1875 ,15,1999,이촌로87길 21
용산구,59.82,2019,10,118500 ,1981 ,12,1999,이촌로87길 21
용산구,84.78,2019,11,150000 ,1769 ,2,1999,이촌로87길 21
용산구,59.82,2019,11,109000 ,1822 ,1,1999,이촌로87길 21
용산구,114.69,2019,11,179000 ,1561 ,5,1999,이촌로87길 21
용산구,84.78,2019,11,137500 ,1622 ,1,1999,이촌로87길 21
용산구,59.82,2019,11,115000 ,1922 ,4,1999,이촌로87길 21
용산구,114.69,2019,11,180000 ,1569 ,16,1999,이촌로87길 21
용산구,84.78,2019,12,165000 ,1946 ,12,1999,이촌로87길 21
용산구,59.82,2019,12,122800 ,2053 ,7,1999,이촌로87길 21
용산구,59.82,2019,12,120000 ,2006 ,11,1999,이촌로87길 21
용산구,84.78,2019,5,130000 ,1533 ,9,1999,이촌로89길 32
용산구,84.78,2019,6,100000 ,1180 ,4,1999,이촌로89길 32
용산구,196.71,2019,11,200000 ,1017 ,4,1975,이촌로64길 61
용산구,46.51,2019,11,55000 ,1183 ,-1,1972,이촌로18길 3-7
용산구,177.62,2019,2,143000 ,805 ,7,1974,이촌로88길 3
용산구,175.97,2019,7,120000 ,682 ,2,1974,이촌로88길 3
용산구,177.62,2019,7,147000 ,828 ,12,1974,이촌로88길 3
용산구,177.62,2019,9,138750 ,781 ,6,1974,이촌로88길 3
용산구,217.36,2019,10,170000 ,782 ,18,1974,이촌로88길 3
용산구,177.62,2019,10,140000 ,788 ,10,1974,이촌로88길 3
용산구,177.62,2019,10,140000 ,788 ,6,1974,이촌로88길 3
용산구,177.62,2019,11,130000 ,732 ,4,1974,이촌로88길 3
용산구,177.62,2019,11,140000 ,788 ,3,1974,이촌로88길 3
용산구,217.36,2019,12,140000 ,644 ,4,1974,이촌로88길 3
용산구,177.62,2019,12,150000 ,844 ,3,1974,이촌로88길 3
용산구,253.24,2019,6,150000 ,592 ,1,1972,이촌로54길 16
용산구,125.62,2019,8,90000 ,716 ,2,1976,이촌로 192
용산구,125.62,2019,9,90000 ,716 ,8,1976,이촌로 192
용산구,125.62,2019,12,99300 ,790 ,6,1976,이촌로 192
용산구,250.44,2019,11,168000 ,671 ,10,1974,이촌로54길 5
용산구,202.45,2019,12,180000 ,889 ,10,1973,이촌로46길 2
용산구,59.88,2019,1,90000 ,1503 ,10,1998,이촌로65가길 51
용산구,59.88,2019,2,107000 ,1787 ,20,1998,이촌로65길 8
용산구,114.96,2019,2,162000 ,1409 ,19,1998,이촌로65가길 51
용산구,84.96,2019,2,146500 ,1724 ,1,1998,이촌로71길 10
용산구,114.96,2019,3,159000 ,1383 ,11,1998,이촌로65가길 51
용산구,114.96,2019,3,155000 ,1348 ,13,1998,이촌로65가길 23
용산구,59.88,2019,3,105000 ,1754 ,4,1998,이촌로 201
용산구,59.88,2019,3,107500 ,1795 ,13,1998,이촌로 201
용산구,114.96,2019,4,165000 ,1435 ,15,1998,이촌로65가길 23
용산구,84.89,2019,4,140000 ,1649 ,21,1998,이촌로65길 8
용산구,59.88,2019,4,107000 ,1787 ,18,1998,이촌로65가길 23
용산구,114.96,2019,4,153000 ,1331 ,9,1998,이촌로 201
용산구,84.89,2019,4,148000 ,1743 ,10,1998,이촌로65길 8
용산구,59.88,2019,5,111500 ,1862 ,11,1998,이촌로65가길 51
용산구,114.96,2019,5,166000 ,1444 ,15,1998,이촌로65가길 51
용산구,84.89,2019,5,149500 ,1761 ,21,1998,이촌로71길 10
용산구,84.89,2019,5,153000 ,1802 ,18,1998,이촌로 201
용산구,114.96,2019,5,165000 ,1435 ,16,1998,이촌로65가길 23
용산구,59.88,2019,6,110000 ,1837 ,16,1998,이촌로65가길 51
용산구,59.88,2019,6,112500 ,1879 ,16,1998,이촌로65가길 23
용산구,114.96,2019,6,140500 ,1222 ,1,1998,이촌로 201
용산구,59.88,2019,6,115000 ,1921 ,6,1998,이촌로65길 8
용산구,84.96,2019,6,154000 ,1813 ,11,1998,이촌로 201
용산구,59.88,2019,6,112000 ,1870 ,6,1998,이촌로69길 30
용산구,114.96,2019,6,165000 ,1435 ,11,1998,이촌로69길 30
용산구,84.89,2019,6,149000 ,1755 ,10,1998,이촌로65가길 51
용산구,59.88,2019,6,112500 ,1879 ,16,1998,이촌로69길 30
용산구,114.96,2019,6,179000 ,1557 ,21,1998,이촌로65가길 51
용산구,59.88,2019,6,107000 ,1787 ,2,1998,이촌로65가길 51
용산구,59.88,2019,6,120000 ,2004 ,9,1998,이촌로65가길 51
용산구,59.88,2019,6,110000 ,1837 ,4,1998,이촌로65가길 51
용산구,59.88,2019,6,107000 ,1787 ,3,1998,이촌로65가길 51
용산구,114.96,2019,6,172500 ,1501 ,10,1998,이촌로65가길 23
용산구,59.88,2019,7,115000 ,1921 ,5,1998,이촌로65가길 51
용산구,84.96,2019,7,155000 ,1824 ,18,1998,이촌로71길 10
용산구,59.88,2019,7,120000 ,2004 ,14,1998,이촌로65가길 51
용산구,59.88,2019,7,115000 ,1921 ,6,1998,이촌로65가길 23
용산구,59.88,2019,7,114500 ,1912 ,7,1998,이촌로65길 8
용산구,84.89,2019,7,155500 ,1832 ,15,1998,이촌로65길 8
용산구,59.88,2019,7,125000 ,2088 ,10,1998,이촌로65길 8
용산구,59.88,2019,7,120000 ,2004 ,7,1998,이촌로69길 30
용산구,59.88,2019,7,125000 ,2088 ,14,1998,이촌로 201
용산구,59.88,2019,7,118000 ,1971 ,3,1998,이촌로69길 30
용산구,59.88,2019,7,109000 ,1820 ,1,1998,이촌로 201
용산구,59.88,2019,7,125000 ,2088 ,9,1998,이촌로65가길 23
용산구,84.89,2019,7,156000 ,1838 ,9,1998,이촌로71길 10
용산구,59.88,2019,8,122700 ,2049 ,13,1998,이촌로69길 30
용산구,59.88,2019,8,127000 ,2121 ,12,1998,이촌로 201
용산구,84.89,2019,8,155000 ,1826 ,7,1998,이촌로 201
용산구,59.88,2019,8,124000 ,2071 ,18,1998,이촌로65가길 23
용산구,59.88,2019,8,128000 ,2138 ,16,1998,이촌로 201
용산구,114.96,2019,8,178000 ,1548 ,14,1998,이촌로65가길 23
용산구,59.88,2019,9,110000 ,1837 ,8,1998,이촌로69길 30
용산구,59.88,2019,9,125000 ,2088 ,10,1998,이촌로65가길 51
용산구,59.88,2019,9,125000 ,2088 ,4,1998,이촌로65길 8
용산구,59.88,2019,9,130000 ,2171 ,19,1998,이촌로65가길 51
용산구,59.88,2019,9,124000 ,2071 ,7,1998,이촌로 201
용산구,59.88,2019,9,124000 ,2071 ,3,1998,이촌로69길 30
용산구,84.96,2019,9,162500 ,1913 ,12,1998,이촌로71길 10
용산구,59.88,2019,9,125000 ,2088 ,10,1998,이촌로65가길 51
용산구,59.88,2019,9,130000 ,2171 ,9,1998,이촌로65가길 51
용산구,59.88,2019,9,129000 ,2154 ,14,1998,이촌로65가길 51
용산구,59.88,2019,9,133000 ,2221 ,7,1998,이촌로65가길 51
용산구,84.96,2019,9,161000 ,1895 ,10,1998,이촌로71길 10
용산구,114.96,2019,9,177000 ,1540 ,6,1998,이촌로71길 10
용산구,84.96,2019,9,131000 ,1542 ,18,1998,이촌로 201
용산구,84.89,2019,10,162800 ,1918 ,21,1998,이촌로71길 10
용산구,84.96,2019,10,152000 ,1789 ,2,1998,이촌로71길 10
용산구,59.88,2019,10,117500 ,1962 ,2,1998,이촌로65길 8
용산구,84.96,2019,10,165000 ,1942 ,18,1998,이촌로71길 10
용산구,84.89,2019,10,164500 ,1938 ,11,1998,이촌로71길 10
용산구,114.96,2019,10,189000 ,1644 ,18,1998,이촌로65길 8
용산구,84.89,2019,10,160000 ,1885 ,11,1998,이촌로65길 8
용산구,59.88,2019,10,130000 ,2171 ,13,1998,이촌로65가길 23
용산구,84.96,2019,10,164000 ,1930 ,13,1998,이촌로71길 10
용산구,59.88,2019,10,125000 ,2088 ,7,1998,이촌로65길 8
용산구,84.96,2019,10,166000 ,1954 ,7,1998,이촌로71길 10
용산구,114.96,2019,10,170500 ,1483 ,19,1998,이촌로69길 30
용산구,59.88,2019,11,131800 ,2201 ,19,1998,이촌로65가길 51
용산구,59.88,2019,11,128000 ,2138 ,7,1998,이촌로69길 30
용산구,84.96,2019,11,162300 ,1910 ,20,1998,이촌로71길 10
용산구,59.88,2019,11,134000 ,2238 ,19,1998,이촌로65가길 51
용산구,114.96,2019,11,166000 ,1444 ,1,1998,이촌로65가길 51
용산구,84.89,2019,11,143000 ,1685 ,1,1998,이촌로65길 8
용산구,59.88,2019,11,133000 ,2221 ,10,1998,이촌로69길 30
용산구,114.96,2019,11,195000 ,1696 ,11,1998,이촌로65가길 51
용산구,84.96,2019,11,166500 ,1960 ,19,1998,이촌로 201
용산구,84.89,2019,11,167000 ,1967 ,15,1998,이촌로 201
용산구,59.88,2019,11,135000 ,2255 ,11,1998,이촌로65가길 51
용산구,59.88,2019,11,127000 ,2121 ,7,1998,이촌로69길 30
용산구,114.96,2019,11,181000 ,1574 ,5,1998,이촌로 201
용산구,84.89,2019,11,165000 ,1944 ,9,1998,이촌로 201
용산구,84.89,2019,11,142000 ,1673 ,1,1998,이촌로 201
용산구,59.88,2019,11,133000 ,2221 ,10,1998,이촌로65가길 23
용산구,84.96,2019,11,175000 ,2060 ,10,1998,이촌로71길 10
용산구,84.89,2019,11,170000 ,2003 ,13,1998,이촌로65가길 51
용산구,59.88,2019,12,123000 ,2054 ,7,1998,이촌로65가길 51
용산구,59.88,2019,12,131000 ,2188 ,7,1998,이촌로 201
용산구,59.88,2019,12,131500 ,2196 ,12,1998,이촌로65가길 23
용산구,59.88,2019,12,120500 ,2012 ,1,1998,이촌로65길 8
용산구,59.88,2019,12,131000 ,2188 ,12,1998,이촌로69길 30
용산구,60,2019,4,115000 ,1917 ,12,2000,이촌로 181
용산구,84.98,2019,4,120000 ,1412 ,12,2000,이촌로 181
용산구,84.98,2019,5,144000 ,1695 ,7,2000,이촌로65가길 3
용산구,60,2019,5,120500 ,2008 ,11,2000,이촌로 181
용산구,84.98,2019,5,140000 ,1647 ,16,2000,이촌로 181
용산구,60,2019,5,119500 ,1992 ,14,2000,이촌로 181
용산구,84.98,2019,6,137500 ,1618 ,9,2000,이촌로 181
용산구,84.98,2019,6,149000 ,1753 ,16,2000,이촌로65가길 3
용산구,60,2019,6,122000 ,2033 ,17,2000,이촌로 181
용산구,84.98,2019,6,153500 ,1806 ,21,2000,이촌로65가길 3
용산구,60,2019,7,119800 ,1997 ,13,2000,이촌로 181
용산구,60,2019,7,119500 ,1992 ,19,2000,이촌로 181
용산구,84.98,2019,7,145000 ,1706 ,18,2000,이촌로 181
용산구,84.98,2019,8,154000 ,1812 ,13,2000,이촌로 181
용산구,60,2019,8,120000 ,2000 ,4,2000,이촌로 181
용산구,84.98,2019,9,140000 ,1647 ,2,2000,이촌로65가길 3
용산구,84.94,2019,9,151000 ,1778 ,5,2000,이촌로 181
용산구,59.98,2019,9,130000 ,2167 ,5,2000,이촌로 181
용산구,84.98,2019,10,156000 ,1836 ,3,2000,이촌로 181
용산구,60,2019,10,124000 ,2067 ,2,2000,이촌로 181
용산구,60,2019,10,125000 ,2083 ,4,2000,이촌로 181
용산구,134.13,2019,10,183000 ,1364 ,9,2000,이촌로 181
용산구,60,2019,11,136500 ,2275 ,8,2000,이촌로 181
용산구,60,2019,11,134500 ,2242 ,15,2000,이촌로 181
용산구,84.98,2019,11,157500 ,1853 ,24,2000,이촌로65가길 3
용산구,134.13,2019,11,189200 ,1411 ,16,2000,이촌로65가길 3
용산구,84.98,2019,11,156500 ,1842 ,21,2000,이촌로 181
용산구,84.98,2019,11,163000 ,1918 ,9,2000,이촌로65가길 3
용산구,60,2019,12,135000 ,2250 ,15,2000,이촌로 181
용산구,60,2019,12,128000 ,2133 ,18,2000,이촌로 181
용산구,129.56,2019,11,145000 ,1119 ,6,2008,이촌로58길 16
용산구,101.95,2019,1,220000 ,2158 ,2,1971,이촌로 248
용산구,101.95,2019,2,200000 ,1962 ,1,1971,이촌로 248
용산구,101.95,2019,4,203000 ,1991 ,5,1971,이촌로 248
용산구,120.56,2019,4,235000 ,1949 ,4,1971,이촌로 248
용산구,101.95,2019,5,220000 ,2158 ,4,1971,이촌로 248
용산구,167.21,2019,5,320000 ,1914 ,3,1971,이촌로 248
용산구,89.82,2019,5,215000 ,2394 ,3,1971,이촌로 248
용산구,87.54,2019,6,209000 ,2387 ,1,1971,이촌로 248
용산구,101.95,2019,6,235000 ,2305 ,1,1971,이촌로 248
용산구,120.56,2019,9,245000 ,2032 ,1,1971,이촌로 248
용산구,178.78,2019,9,330000 ,1846 ,4,1971,이촌로 248
용산구,120.56,2019,9,245000 ,2032 ,1,1971,이촌로 248
용산구,101.95,2019,10,238000 ,2334 ,4,1971,이촌로 248
용산구,120.56,2019,11,275000 ,2281 ,1,1971,이촌로 248
용산구,139.97,2019,5,172999 ,1236 ,11,1974,이촌로 303
용산구,139.97,2019,6,169999 ,1215 ,8,1974,이촌로 303
용산구,140.07,2019,6,162999 ,1164 ,8,1974,이촌로 303
용산구,126.11,2019,7,162999 ,1293 ,13,1974,이촌로 303
용산구,99.13,2019,7,130000 ,1311 ,7,1974,이촌로 303
용산구,99.13,2019,7,129999 ,1311 ,8,1974,이촌로 303
용산구,121.44,2019,7,162999 ,1342 ,9,1974,이촌로 303
용산구,99.13,2019,8,119999 ,1211 ,2,1974,이촌로 303
용산구,139.97,2019,8,181000 ,1293 ,12,1974,이촌로 303
용산구,146.38,2019,8,156000 ,1066 ,6,1974,이촌로 303
용산구,173.16,2019,9,183999 ,1063 ,5,1974,이촌로 303
용산구,99.13,2019,9,139999 ,1412 ,8,1974,이촌로 303
용산구,140.07,2019,9,180000 ,1285 ,11,1974,이촌로 303
용산구,99.13,2019,9,135999 ,1372 ,9,1974,이촌로 303
용산구,99.13,2019,9,143500 ,1448 ,13,1974,이촌로 303
용산구,99.13,2019,9,145998 ,1473 ,12,1974,이촌로 303
용산구,146.38,2019,10,169000 ,1155 ,9,1974,이촌로 303
용산구,121.44,2019,10,156998 ,1293 ,6,1974,이촌로 303
용산구,99.13,2019,10,147500 ,1488 ,15,1974,이촌로 303
용산구,121.44,2019,10,179999 ,1482 ,13,1974,이촌로 303
용산구,146.38,2019,10,169800 ,1160 ,8,1974,이촌로 303
용산구,99.13,2019,10,150000 ,1513 ,14,1974,이촌로 303
용산구,99.13,2019,10,131999 ,1332 ,5,1974,이촌로 303
용산구,139.97,2019,11,194998 ,1393 ,8,1974,이촌로 303
용산구,121.44,2019,11,149999 ,1235 ,2,1974,이촌로 303
용산구,146.38,2019,11,167998 ,1148 ,6,1974,이촌로 303
용산구,139.97,2019,11,154999 ,1107 ,2,1974,이촌로 303
용산구,99.13,2019,11,134999 ,1362 ,4,1974,이촌로 303
용산구,146.38,2019,11,179499 ,1226 ,9,1974,이촌로 303
용산구,146.38,2019,11,172498 ,1178 ,5,1974,이촌로 303
용산구,99.13,2019,11,151998 ,1533 ,12,1974,이촌로 303
용산구,126.1,2019,11,164799 ,1307 ,8,1974,이촌로 303
용산구,139.97,2019,12,173999 ,1243 ,3,1974,이촌로 303
용산구,59.55,2019,4,94000 ,1579 ,11,1997,이촌로34길 29
용산구,59.55,2019,6,95000 ,1595 ,2,1997,이촌로34길 29
용산구,59.55,2019,6,89000 ,1495 ,13,1997,이촌로34길 29
용산구,59.55,2019,6,104000 ,1746 ,17,1997,이촌로34길 29
용산구,59.55,2019,6,102000 ,1713 ,17,1997,이촌로34길 29
용산구,84.88,2019,7,107500 ,1266 ,1,1997,이촌로34길 29
용산구,84.88,2019,7,123000 ,1449 ,19,1997,이촌로34길 29
용산구,59.55,2019,7,99000 ,1662 ,6,1997,이촌로34길 29
용산구,59.55,2019,7,100500 ,1688 ,15,1997,이촌로34길 29
용산구,84.88,2019,7,128000 ,1508 ,14,1997,이촌로34길 29
용산구,59.55,2019,8,109000 ,1830 ,9,1997,이촌로34길 29
용산구,84.88,2019,8,128000 ,1508 ,13,1997,이촌로34길 29
용산구,84.88,2019,8,128000 ,1508 ,15,1997,이촌로34길 29
용산구,84.88,2019,9,107500 ,1266 ,1,1997,이촌로34길 29
용산구,59.55,2019,12,110000 ,1847 ,15,1997,이촌로34길 29
용산구,84.88,2019,12,129000 ,1520 ,16,1997,이촌로34길 29
용산구,84.88,2019,12,128000 ,1508 ,17,1997,이촌로34길 29
용산구,149.53,2019,4,125000 ,836 ,3,1994,녹사평대로 254
용산구,84.75,2019,6,118000 ,1392 ,5,1994,녹사평대로 254
용산구,149.53,2019,7,160000 ,1070 ,1,1994,녹사평대로 254
용산구,84.75,2019,8,125000 ,1475 ,2,1994,녹사평대로 254
용산구,84.75,2019,9,123500 ,1457 ,3,1994,녹사평대로 254
용산구,59.92,2019,9,96000 ,1602 ,3,1994,녹사평대로 254
용산구,84.75,2019,9,125000 ,1475 ,1,1994,녹사평대로 254
용산구,59.92,2019,10,97000 ,1619 ,3,1994,녹사평대로 254
용산구,59.92,2019,10,101000 ,1686 ,5,1994,녹사평대로 254
용산구,59.92,2019,10,104000 ,1736 ,1,1994,녹사평대로 254
용산구,134.68,2019,10,150000 ,1114 ,5,1994,녹사평대로 254
용산구,59.92,2019,10,103000 ,1719 ,4,1994,녹사평대로 254
용산구,59.92,2019,11,104000 ,1736 ,4,1994,녹사평대로 254
용산구,84.75,2019,11,130000 ,1534 ,2,1994,녹사평대로 254
용산구,84.75,2019,11,130000 ,1534 ,3,1994,녹사평대로 254
용산구,84.75,2019,12,125000 ,1475 ,4,1994,녹사평대로 254
용산구,134.68,2019,12,160000 ,1188 ,3,1994,녹사평대로 254
용산구,149.53,2019,12,135000 ,903 ,1,1994,녹사평대로 254
