상가업소번호,지점명,시군구명,도로명주소,경도,위도
11707694,종암점,성북구,서울특별시 성북구 종암로 122,127.0339835,37.60118133
23252438,여의도알리안츠점,영등포구,서울특별시 영등포구 의사당대로 147,126.9278277,37.51881077
8733567,평창점,종로구,서울특별시 종로구 평창문화로 51,126.9667633,37.60579292
11912877,한국프레스센터점,중구,서울특별시 중구 세종대로 124,126.9778549,37.56741517
12562171,독산사거리점,금천구,서울특별시 금천구 시흥대로 426,126.8986457,37.47157973
12569821,대우재단빌딩점,중구,서울특별시 중구 퇴계로 18,126.9751399,37.5565521
16195996,이촌역점,용산구,서울특별시 용산구 서빙고로 69,126.9723312,37.52370262
25927607,국민은행명동점,중구,서울특별시 중구 남대문로 84,126.9828281,37.56463787
12573377,문정역점,송파구,서울특별시 송파구 송파대로 167,127.1207441,37.4845513
12578979,황학사거리점,성동구,서울특별시 성동구 왕십리로 410,127.0240621,37.56654474
28520579,신설동역점,동대문구,서울특별시 동대문구 왕산로 19,127.0255032,37.5767024
16195725,가산브이타워,금천구,서울특별시 금천구 가산디지털1로 128,126.8836842,37.47722405
12553778,미아점,성북구,서울특별시 성북구 동소문로 314,127.029302,37.60761238
11733281,화곡동점,강서구,서울특별시 강서구 화곡로 142,126.837569,37.54055489
12503926,금천시흥점,금천구,서울특별시 금천구 시흥대로 164,126.9032169,37.4488707
12553941,마곡GMG점,강서구,서울특별시 강서구 마곡중앙6로 16,126.828987,37.56039191
12576496,강남대로신사점,서초구,서울특별시 서초구 강남대로 595,127.019521,37.51485002
11921472,둔촌동점,강동구,서울특별시 강동구 양재대로 1303,127.1339281,37.52276357
25637642,문정로데오점,송파구,서울특별시 송파구 동남로 141,127.126233,37.49189964
25381614,신월ICDT점,양천구,서울특별시 양천구 남부순환로 430,126.8321965,37.52951826
11926380,양평동점,영등포구,서울특별시 영등포구 선유동2로 57,126.8968599,37.53381625
12573478,경희대삼거리점,동대문구,서울특별시 동대문구 회기로 141,127.0520102,37.59156021
11516500,고대안암병원점,성북구,서울특별시 성북구 인촌로 73,127.0263415,37.58709834
26262381,상수역점,마포구,서울특별시 마포구 독막로 88,126.9232071,37.54750297
12563750,잠실대교남단점,송파구,서울특별시 송파구 송파대로 570,127.098885,37.51577952
12042236,대치은마사거리점,강남구,서울특별시 강남구 도곡로 457,127.0601595,37.49899741
12636662,을지로국제빌딩점,중구,서울특별시 중구 남대문로 109,126.9822303,37.56697542
25659316,서소문배재점,중구,서울특별시 중구 서소문로 99,126.9721669,37.5628786
12076165,송파방이DT점,송파구,서울특별시 송파구 오금로 241,127.1205089,37.50654446
25660150,숙대점,용산구,서울특별시 용산구 청파로47가길 7-11,126.9673037,37.544545
16981000,광진구,광진구,서울특별시 광진구 능동로 209,127.0731707,37.55160464
25711446,보라매점,관악구,서울특별시 관악구 보라매로5가길 7,126.9253642,37.49180204
16025105,방화DT,강서구,서울특별시 강서구 방화대로 375,126.816371,37.57443928
16054670,여의도화재보험,영등포구,서울특별시 영등포구 국제금융로6길 38,126.9259809,37.52137999
25694521,신세계강남점,서초구,서울특별시 서초구 신반포로 176,127.0023932,37.50393001
12038413,강동역점,강동구,서울특별시 강동구 천호대로 1089,127.1330784,37.53656154
12041594,연세세브란스점,중구,서울특별시 중구 통일로 10,126.9736159,37.5570885
19998811,종로3가점,종로구,서울특별시 종로구 종로 113-1,126.9902072,37.57058502
16764830,대치삼성프라자점,강남구,서울특별시 강남구 영동대로 237,127.0670514,37.50045769
11869893,청계산입구역점,서초구,서울특별시 서초구 청계산로 203,127.0562524,37.4472724
12666554,강남오거리점,강남구,서울특별시 강남구 봉은사로2길 39,127.0266434,37.50209594
11970440,합정점,마포구,서울특별시 마포구 월드컵로1길 14,126.9120459,37.5500407
11931106,남산스테이트점,중구,서울특별시 중구 퇴계로 100,126.9829111,37.56019644
25539473,새문안로점,종로구,서울특별시 종로구 새문안로 92,126.9748689,37.56972298
11966216,가산디지털단지역점,금천구,서울특별시 금천구 벚꽃로 298,126.883859,37.48143359
11931101,명동입구점,중구,서울특별시 중구 남대문로 68-1,126.9822587,37.56322733
11931132,마포이마트점,마포구,서울특별시 마포구 백범로 212,126.9533465,37.54242179
11935008,가든파이브점,송파구,서울특별시 송파구 충민로 10,127.1193706,37.47826065
11931409,염창역점,강서구,서울특별시 강서구 공항대로 627,126.8745264,37.54727425
11970460,압구정점,강남구,서울특별시 강남구 압구정로30길 17,127.0295417,37.52632207
11931161,천호이마트점,강동구,서울특별시 강동구 천호대로 1017,127.1251325,37.53871953
11931445,숭실대입구역점,동작구,서울특별시 동작구 상도로 354,126.9527047,37.4968682
11931102,회현역점,중구,서울특별시 중구 퇴계로 72,126.9805829,37.55911313
11931405,논현힐탑점,강남구,서울특별시 강남구 논현로 648,127.032255,37.5115851
11930925,약수역점,중구,서울특별시 중구 다산로 129,127.0107162,37.55542289
11931273,영등포신길DT점,영등포구,서울특별시 영등포구 신길로 137,126.9100596,37.50456481
11930871,충정타워점,서대문구,서울특별시 서대문구 서소문로 21,126.9640699,37.55988846
11989664,신당역사거리점,중구,서울특별시 중구 다산로 258,127.0164407,37.56594086
11934266,신촌오거리점,마포구,서울특별시 마포구 신촌로16길 10,126.9346636,37.55516663
11930878,중구저동점,중구,서울특별시 중구 수표로 34,126.9903364,37.56436893
11931086,명동중앙로점,중구,서울특별시 중구 명동길 60,126.9857377,37.56376186
11931313,대치사거리점,강남구,서울특별시 강남구 삼성로 402,127.0588155,37.50335683
20283351,커피여의도IFC1F,영등포구,서울특별시 영등포구 국제금융로 10,126.9248631,37.52517222
23305132,여의도일신점,영등포구,서울특별시 영등포구 은행로 11,126.9202192,37.52790507
11836610,반포역점,서초구,서울특별시 서초구 신반포로 257,127.0119225,37.50861449
16952648,명동남산,중구,서울특별시 중구 퇴계로 132,126.9864465,37.56074044
17070695,서울대치과병원점,종로구,서울특별시 종로구 대학로 101,126.9971841,37.58044782
20035319,보라매타운점,동작구,서울특별시 동작구 보라매로5길 43,126.9233568,37.49142334
25317564,구의역점,광진구,서울특별시 광진구 아차산로 373,127.0840104,37.53700208
8730737,가든파이브,송파구,서울특별시 송파구 충민로 10,127.1193706,37.47826065
12665937,강남점,강남구,서울특별시 강남구 강남대로 390,127.0285648,37.49783175
26268835,강남구,강남구,서울특별시 강남구 강남대로78길 14,127.0305366,37.49489249
8735684,큰길타워점,강남구,서울특별시 강남구 테헤란로 223,127.0406526,37.50239076
26264027,동교삼거리점,서대문구,서울특별시 서대문구 신촌로 1,126.9273453,37.55881265
20078834,커피가산브이타워,금천구,서울특별시 금천구 가산디지털1로 128,126.8836842,37.47722405
20054384,연대동문점,서대문구,서울특별시 서대문구 성산로 565,126.9463211,37.56640809
20082320,서초동점,서초구,서울특별시 서초구 남부순환로339길 64,127.0215728,37.48591615
19967765,이대이씨씨점,서대문구,서울특별시 서대문구 이화여대길 52,126.9503015,37.56428106
8736083,차병원사거리점,강남구,서울특별시 강남구 봉은사로 213,127.0353547,37.50804228
16109325,송파개롱역점,송파구,서울특별시 송파구 마천로7길 14,127.1281717,37.50898908
12004643,낙성대DT점,관악구,서울특별시 관악구 남부순환로 1948,126.9650001,37.4761983
20325090,청담공원점,강남구,서울특별시 강남구 학동로 506,127.0514396,37.51868785
20488763,압구정로데오역,강남구,서울특별시 강남구 선릉로 836,127.0405131,37.52653786
11978034,성신여대정문,성북구,서울특별시 성북구 보문로34길 62,127.0188421,37.59082962
25285303,종암점,성북구,서울특별시 성북구 종암로28길 40,127.0342762,37.60130987
26268135,구파발역점,은평구,서울특별시 은평구 진관2로 12,126.9185232,37.63427473
16113431,송파개롱역점,송파구,서울특별시 송파구 오금로 420,127.1362616,37.4969833
12064739,미아뉴타운점,강북구,서울특별시 강북구 삼양로 161,127.0211081,37.61838418
11991786,한남동점,용산구,서울특별시 용산구 독서당로 94,127.0109208,37.53479964
