기준_년_코드,기준_분기_코드,상권_코드,상권_코드_명,id,구,총_유동인구_수,2020_총_유동인구_수_평균(상권코드),2019_총_유동인구_수_평균(상권코드),2018_총_유동인구_수_평균(상권코드)
2018,3,1000441,세무서2길,14,서대문구,1343496,4945789,4575788,1295404
2018,3,1000440,세검정로1길,14,서대문구,1704277,4635782,4813615,1665896
2018,3,1000439,북아현로4길,14,서대문구,11129062,17180764,16616647,8931435
2018,3,1000438,모래내로15길,14,서대문구,1528429,4501205,4357674,1325169
2018,3,1000437,명지대길,14,서대문구,1479854,5713704,5769950,1625501
2018,3,1000436,독립문로8길,14,서대문구,2025216,6074434,6182094,2055521
2018,3,1000435,가재울로6길,14,서대문구,1345705,4583841,4879416,1417027
2018,3,1000434,통일로92길,14,서대문구,1946461,6340546,6349853,1806039
2018,3,1000433,통일로87길,14,서대문구,2368021,7502037,7451579,2173438
2018,3,1000432,통일로78길,14,서대문구,1137372,4830986,4514435,1472448
2018,3,1000431,통일로69길,14,서대문구,2915752,6332443,6510168,2567609
2018,3,1000430,진흥로1길,14,서대문구,2792624,9324559,8683072,2409513
2018,3,1000429,진흥로12길,14,서대문구,2711909,7322027,7776141,2678753
2018,3,1000428,증산서길,14,서대문구,832681,2791147,2914626,681153
2018,3,1000427,증산로9길,14,서대문구,443449,3474374,3000358,433297
2018,3,1000426,증산로5길,14,서대문구,464265,2872063,2840750,431447
2018,3,1000425,증산로21길,14,서대문구,2236723,8190937,8261739,2445002
2018,3,1000424,증산로17길,14,서대문구,1041687,4750329,4542822,1044269
2018,3,1000423,증산로15길,14,서대문구,686420,3913321,3673721,630985
2018,3,1000422,증산로13길,14,서대문구,1293899,5980478,5459134,1266650
2018,3,1000421,응암로34길,14,서대문구,2544290,8035340,7000433,2386315
2018,3,1000420,응암로22길,14,서대문구,1606285,6092838,5294554,1699966
2018,3,1000419,응암로14길,14,서대문구,2020797,5696746,5599447,2023991
2018,3,1000418,응암로13길,14,서대문구,1822539,5679476,5721271,1841402
2018,3,1000417,응암로12길,14,서대문구,2036122,5530447,6071298,1996681
2018,3,1000416,은평로8길,14,서대문구,3744133,9683648,9234225,3722935
2018,3,1000415,은평로3길,14,서대문구,2770141,8026175,8416269,2867058
2018,3,1000414,은평로20길,14,서대문구,626375,2739782,2308884,692781
2018,3,1000413,은평로13길,14,서대문구,2137498,5882656,5782454,1941859
2018,3,1000412,은평로10길,14,서대문구,2010530,5421102,5126841,1774975
2018,3,1000411,연서로5길,14,서대문구,1563021,7328140,6689938,1555109
2018,3,1000410,연서로41길,14,서대문구,1030338,4663915,4640093,1040138
2018,3,1000409,연서로3길,14,서대문구,1497310,6217339,6023552,1557525
2018,3,1000408,연서로34길,14,서대문구,1287801,5019317,4970566,1339664
2018,3,1000407,연서로33길,14,서대문구,1050769,4505455,4296225,1277041
2018,3,1000406,연서로29길,14,서대문구,4628210,6601632,6965928,4107428
2018,3,1000405,연서로28길,14,서대문구,6440204,6647098,6975274,5902269
2018,3,1000404,연서로27길,14,서대문구,7080664,8815363,9290478,6216415
2018,3,1000403,연서로21길,14,서대문구,2852539,6361781,6035970,2385642
2018,3,1000402,연서로17길,14,서대문구,2607406,5979785,5727815,2346483
2018,3,1000401,연서로16길,14,서대문구,2729928,7520913,7644377,2556480
2018,3,1000400,연서로13길,14,서대문구,1938022,6396815,5762846,1889853
2018,3,1000399,연서로11길,14,서대문구,1464562,6498787,6016363,1473556
2018,3,1000398,역말로9길,14,서대문구,2471259,7089543,6989898,2167335
2018,3,1000397,수색로18길,14,서대문구,599348,1409563,1400973,535552
2018,3,1000396,서오릉로8길,14,서대문구,2015022,6348438,6727795,1828117
2018,3,1000395,서오릉로21길,14,서대문구,910013,4189661,3890816,900823
2018,3,1000394,불광천길,14,서대문구,2546143,8021908,8103283,2743321
2018,3,1000393,갈현로7길,22,은평구,1632580,6326000,6293507,1591316
2018,3,1000392,갈현로41길,22,은평구,1280214,6020917,5640203,1132916
2018,3,1000391,갈현로33길,22,은평구,1516469,6403429,6462971,1331959
2018,3,1000390,갈현로1길,22,은평구,1034877,6219092,5313008,1073363
2018,3,1000389,가좌로7길,22,은평구,2419750,9166771,9742974,2433788
2018,3,1000388,한글비석로44길,25,중랑구,1437287,6103891,5637383,1515056
2018,3,1000387,한글비석로24길,25,중랑구,2422216,6771116,6373351,2208978
2018,3,1000386,한글비석로22길,25,중랑구,2079090,4219815,4144617,1714015
2018,3,1000385,석계로1길,25,중랑구,1963122,3481800,3506596,1501418
2018,3,1000384,상계로9가길,25,중랑구,3185417,8730117,8406822,2883243
2018,3,1000383,상계로1길,25,중랑구,3890031,5934201,6384277,3549248
2018,3,1000382,상계로12길,25,중랑구,3052311,10149121,9639041,2614312
2018,3,1000381,동일로242길,25,중랑구,1261941,2764686,2566022,889390
2018,3,1000380,동일로192길,25,중랑구,4112533,9211207,8869247,3922647
2018,3,1000379,동일로173가길,3,강북구,3294725,6710324,6431720,2790735
2018,3,1000378,공릉로58길,3,강북구,746999,1580012,1645787,768859
2018,3,1000377,해등로16길,3,강북구,1380136,4539155,4801039,1272317
2018,3,1000376,우이천로4다길,3,강북구,631277,5093826,4901916,655200
2018,3,1000375,우이천로32길,3,강북구,813852,3775637,3897862,771693
2018,3,1000374,시루봉로23길,3,강북구,616826,2136800,1935864,568814
2018,3,1000373,삼양로144길,3,강북구,526249,2123665,2181974,518929
2018,3,1000372,방학로6가길,3,강북구,1653791,4771579,5331869,1754640
2018,3,1000371,방학로5길,3,강북구,1674622,5773489,5586727,1710763
2018,3,1000370,방학로15길,3,강북구,502254,2233675,2081659,486913
2018,3,1000369,방학로10길,3,강북구,1186851,3555775,3803046,1202890
2018,3,1000368,도봉산길,3,강북구,321499,1323939,1191759,262027
2018,3,1000367,도봉산4길,3,강북구,143468,354415,371126,96588
2018,3,1000366,도봉로181길,3,강북구,476958,1985453,1732698,431349
2018,3,1000365,도봉로169나길,3,강북구,255714,1578194,1540128,306992
2018,3,1000364,도봉로156길,3,강북구,648517,1721682,1758946,550340
2018,3,1000363,도봉로152가길,3,강북구,327281,1851156,1963995,364206
2018,3,1000362,도봉로147길,3,강북구,1248408,4792365,4878512,1398837
2018,3,1000361,도봉로143길,3,강북구,1056680,3460371,3860213,1131285
2018,3,1000360,도봉로114길,3,강북구,3046445,9136616,9196601,2959315
2018,3,1000359,도봉로109길,3,강북구,2300980,7346926,7383274,2159908
2018,3,1000358,도당로29길,3,강북구,1108165,4545205,3682194,1089430
2018,3,1000357,도당로19길,3,강북구,961592,4429528,4252483,1039483
2018,3,1000356,도당로13바길,3,강북구,1181692,4064134,4623733,1252741
2018,3,1000355,도당로13가길,3,강북구,1359977,4177610,4774590,1465146
2018,3,1000354,덕릉로60길,3,강북구,607729,5176328,4950756,638004
2018,3,1000353,노해로63다길,3,강북구,752251,2723800,3275493,679080
2018,3,1000352,노해로60길,3,강북구,2877739,8066310,8325393,2799182
2018,3,1000351,한천로140길,3,강북구,2187369,5691128,5486821,2092123
2018,3,1000350,한천로139가길,3,강북구,3149369,5635207,6106359,3041982
2018,3,1000349,한천로132길,3,강북구,3331059,7355703,7152250,3137793
2018,3,1000348,한천로130길,3,강북구,1829373,6359298,5875751,1808860
2018,3,1000347,한천로124나길,3,강북구,2176959,5881816,5726486,2022955
2018,3,1000346,한천로109길,3,강북구,841152,3963313,3728857,801480
2018,3,1000345,인수봉로79길,3,강북구,499617,2328191,2202839,443640
2018,3,1000344,인수봉로72길,3,강북구,1167957,5344826,5119547,1091722
2018,3,1000343,인수봉로56길,3,강북구,1092119,5207219,5005650,1048958
2018,3,1000342,오패산로67길,9,노원구,4111741,6363892,6594220,3647194
2018,3,1000341,오패산로52길,9,노원구,1135434,5320225,5222390,1094124
2018,3,1000340,오패산로30길,9,노원구,1475187,4817590,4662687,1399014
2018,3,1000339,수유로12길,9,노원구,2551961,6740151,6749385,2338256
2018,3,1000338,솔샘로65길,9,노원구,1498873,6787534,6319450,1474042
2018,3,1000337,솔매로50길,9,노원구,2359373,7114351,6896714,2355740
2018,3,1000336,솔매로45길,9,노원구,1503486,4033625,3826037,1502858
2018,3,1000335,솔매로41길,9,노원구,2037167,6416689,5912850,1910788
2018,3,1000334,삼양로93길,9,노원구,1309377,5810896,5744216,1246183
2018,3,1000333,삼양로77길,9,노원구,979304,5354571,4999843,904461
2018,3,1000332,삼양로54길,9,노원구,1830864,5481820,5580107,1504582
2018,3,1000331,삼양로41길,9,노원구,2864956,6748044,7666939,2563708
2018,3,1000330,삼양로27길,9,노원구,1989429,5019127,5302693,1893567
2018,3,1000329,삼양로24길,9,노원구,1621022,7397693,6988607,1590358
2018,3,1000328,삼양로20길,9,노원구,1362739,6434952,6043585,1324372
2018,3,1000327,삼각산로28길,17,성북구,3177532,6971880,7490887,2992109
2018,3,1000326,도봉로99길,10,도봉구,1430088,4332041,4032840,1360666
2018,3,1000325,도봉로8길,10,도봉구,1854084,3117714,3396641,1826755
2018,3,1000324,도봉로76길,10,도봉구,2797890,5929729,5971031,2416436
2018,3,1000323,도봉로67길,10,도봉구,1464648,5110401,4824542,1398904
2018,3,1000322,도봉로45길,10,도봉구,1869309,5017631,4798638,1734114
2018,3,1000321,도봉로18길,10,도봉구,1245111,5477809,5359932,1241452
2018,3,1000320,도봉로13길,10,도봉구,1491844,5294273,5470703,1377105
2018,3,1000319,덕릉로41길,10,도봉구,4058306,6841670,7206710,3711515
2018,3,1000318,덕릉로40길,10,도봉구,818799,2661706,2861066,679156
2018,3,1000317,노해로33길,10,도봉구,1344522,4719612,4743725,1260797
2018,3,1000316,노해로23길,10,도봉구,1416876,5069979,4937754,1337478
2018,3,1000315,노해로17길,10,도봉구,2098946,6349411,6779998,2038469
2018,3,1000314,화랑로40길,10,도봉구,1937249,3149617,3273216,1408416
2018,3,1000313,화랑로32길,10,도봉구,1718069,4741049,4626146,1340967
2018,3,1000312,화랑로1길,10,도봉구,2076047,6799938,5898934,1797905
2018,3,1000311,화랑로19길,10,도봉구,1157552,5108639,4905037,1177145
2018,3,1000310,화랑로14길,10,도봉구,1469347,3960763,3968729,1517167
2018,3,1000309,화랑로13길,10,도봉구,1645208,4201255,4158412,1735599
2018,3,1000308,한천로76길,9,노원구,1696593,3577116,3732954,1259068
2018,3,1000307,한천로101가길,10,도봉구,565144,3020008,2916728,539934
2018,3,1000306,창경궁로43길,10,도봉구,1433444,2964383,3245626,1430785
2018,3,1000305,지봉로20길,17,성북구,1550307,4697725,4720487,1430431
2018,3,1000304,종암로5길,17,성북구,866276,2658281,2830091,874861
2018,3,1000303,종암로24가길,17,성북구,1057108,4118750,3634791,890004
2018,3,1000302,종암로21길,17,성북구,1264005,3883926,3879063,1092987
2018,3,1000301,종암로19길,17,성북구,1238581,4688662,4280822,1073929
2018,3,1000300,종암로16길,17,성북구,1469488,5991019,5407891,1256414
2018,3,1000299,정릉로8길,3,강북구,204379,418935,498241,201680
2018,3,1000298,정릉로27길,3,강북구,1693861,6083860,5974772,1579854
2018,3,1000297,정릉로26길,23,종로구,738118,3090967,3040963,689914
2018,3,1000296,장위로50길,23,종로구,787804,2732612,2647471,738545
2018,3,1000295,장월로1길,17,성북구,1340708,3891271,3856322,1459076
2018,3,1000294,인촌로6길,17,성북구,1722259,4324196,4318241,1530979
2018,3,1000293,인촌로5길,17,성북구,2481574,4551584,5174953,2463525
2018,3,1000292,인촌로24길,17,성북구,2955147,3470988,3892187,2928814
2018,3,1000291,개운사길,17,성북구,1778512,1717132,2119289,1877899
2018,3,1000290,인촌로1길,17,성북구,2957176,5756568,6235861,2675750
2018,3,1000289,인촌로17가길,17,성북구,1194592,2997441,3425033,1245850
2018,3,1000288,오패산로4길,17,성북구,2019917,6406514,5764394,2079100
2018,3,1000287,오패산로3길,17,성북구,1618426,5635797,5067089,1537576
2018,3,1000286,오패산로19길,17,성북구,1718677,4770904,4697502,1688546
2018,3,1000285,안암로5길,17,성북구,2046908,4847738,4957805,1779805
2018,3,1000284,아리랑로4길,17,성북구,3859933,6305512,6829142,3294943
2018,3,1000283,솔샘로6길,17,성북구,843486,2547606,2420680,795001
2018,3,1000282,성북로8길,17,성북구,1073810,2739715,2922236,993284
2018,3,1000281,삼양로8길,17,성북구,1506105,5238671,5232731,1451096
2018,3,1000280,삼선교로16가길,17,성북구,1754353,3350181,3522584,1813372
2018,3,1000279,삼선교로10다길,17,성북구,1940192,3294591,3692029,2057897
2018,3,1000278,삼선교로10길,17,성북구,2466803,4110061,4613810,2437422
2018,3,1000277,보문로32길,17,성북구,3741969,5357487,6468709,3421550
2018,3,1000276,보문로31길,17,성북구,2756307,5416691,5875763,2426145
2018,3,1000275,보문로26길,17,성북구,1751113,4186598,4555914,1836201
2018,3,1000274,보문로13길,17,성북구,1981077,5476406,5828559,1599728
2018,3,1000273,보국문로16길,17,성북구,1005847,3436498,3406988,876973
2018,3,1000272,동소문로6길,3,강북구,1838383,3298952,3572991,1765140
2018,3,1000271,동소문로2길,17,성북구,2121883,3430020,3741929,1962582
2018,3,1000270,동소문로26가길,17,성북구,3896495,5513087,6108988,3366000
2018,3,1000269,동소문로15길,17,성북구,3868812,4848864,5489081,3010626
2018,3,1000268,동소문로13길,17,성북구,4081449,5603376,6576690,3076528
2018,3,1000267,돌곶이로8길,17,성북구,1109012,4776401,4452697,1025948
2018,3,1000266,돌곶이로41길,17,성북구,732424,3244396,3497035,692447
2018,3,1000265,돌곶이로28길,17,성북구,1334818,3740865,3577164,1013381
2018,3,1000264,돌곶이로27길,17,성북구,1469820,4992973,5044535,1184708
2018,3,1000263,돌곶이로22길,17,성북구,1803824,4296075,4231506,1412038
2018,3,1000262,돌곶이로14길,17,성북구,1370359,4862503,4678206,1219271
2018,3,1000261,길음로7길,17,성북구,1277348,3165034,3392566,1071128
2018,3,1000260,중랑천로10길,17,성북구,1815546,4841915,4882446,1801178
2018,3,1000259,용마산로94길,17,성북구,697232,3425243,3375286,790437
2018,3,1000258,용마산로118길,17,성북구,1177248,5523793,5238195,1197401
2018,3,1000257,용마산로112길,17,성북구,897503,4307541,4109345,913262
2018,3,1000256,용마산로100길,17,성북구,684673,3947136,3657250,634506
2018,3,1000255,신내로7가길,17,성북구,1379768,5210759,5443439,1333834
2018,3,1000254,사가정로54길,17,성북구,2260769,6686023,6456301,2174479
2018,3,1000253,사가정로42길,17,성북구,1776071,6170317,5695343,1629136
2018,3,1000252,봉화산로56길,25,중랑구,1710845,6327572,5803135,1721835
2018,3,1000251,봉화산로4길,25,중랑구,1522078,5803881,5057375,1494006
2018,3,1000250,봉화산로30길,25,중랑구,1490512,7160279,6408268,1548552
2018,3,1000249,봉우재로33길,25,중랑구,2395860,5705796,5906605,2541672
2018,3,1000248,면목로78길,25,중랑구,2242936,8257596,7862271,2366927
2018,3,1000247,면목로56길,25,중랑구,1657195,5357224,6032806,1669340
2018,3,1000246,면목로55길,25,중랑구,1321142,4660766,4601562,1358093
2018,3,1000245,면목로49길,25,중랑구,2346016,5617627,5771263,2331348
2018,3,1000244,면목로48길,25,중랑구,1871478,5476175,5828296,1867725
2018,3,1000243,면목로45길,25,중랑구,2525675,5335466,5483829,2427542
2018,3,1000242,면목로33길,25,중랑구,1221858,5960186,5456132,1151416
2018,3,1000241,면목로21길,25,중랑구,1151273,4679006,4558553,1087122
2018,3,1000240,망우로73길,25,중랑구,680087,3280743,3103102,751397
2018,3,1000239,망우로68길,25,중랑구,1444460,5587507,5352229,1375081
2018,3,1000238,동일로163길,25,중랑구,1402268,5107957,4663609,1491716
2018,3,1000237,동일로157길,25,중랑구,2415530,8140811,7499229,2400931
2018,3,1000236,동일로149길,25,중랑구,946071,3513052,3666342,966949
2018,3,1000235,동일로140길,25,중랑구,1466173,4919294,5073924,1449567
2018,3,1000234,동일로139길,25,중랑구,1189253,3534375,3852032,1215881
2018,3,1000233,동일로139가길,25,중랑구,1583425,4954845,5213261,1600747
2018,3,1000232,동일로130길,25,중랑구,1739408,6893060,6429467,1804209
2018,3,1000231,동일로123길,25,중랑구,1980723,6044896,5754926,1998690
2018,3,1000230,동일로112길,25,중랑구,2276291,6214055,6688210,2351526
2018,3,1000229,동일로101길,25,중랑구,1604037,5493595,4914147,1647500
2018,3,1000228,동일로100길,25,중랑구,1465290,6065109,5826024,1496750
2018,3,1000227,답십리로75길,11,동대문구,1140826,4851807,4625499,1062240
2018,3,1000226,공릉로2길,9,노원구,1607171,5458994,4909870,1567387
2018,3,1000225,공릉로12가길,9,노원구,813666,2348787,2880758,737246
2018,3,1000224,겸재로54길,25,중랑구,2271229,8236571,8740254,2418227
2018,3,1000223,겸재로36길,25,중랑구,1739087,5610225,5572143,1842088
2018,3,1000222,겸재로29길,25,중랑구,1711362,5691685,5504572,1838600
2018,3,1000221,휘경로3길,11,동대문구,2825311,5892915,6274687,2832811
2018,3,1000220,휘경로2길,11,동대문구,2432743,4660895,4945647,2383125
2018,3,1000219,휘경로23길,11,동대문구,1487072,5255710,5006394,1374396
2018,3,1000218,휘경로14길,11,동대문구,2283074,5909437,5948427,2190578
2018,3,1000217,한천로46길,11,동대문구,459107,2822821,2512943,449263
2018,3,1000216,한천로40길,11,동대문구,1029717,4124700,3972329,1004977
2018,3,1000215,한천로33길,11,동대문구,747412,3334201,3065059,727540
2018,3,1000214,한천로14길,11,동대문구,1682916,5312241,5170302,1704286
2018,3,1000213,천호대로97길,11,동대문구,698279,2846520,2746746,647758
2018,3,1000212,천호대로77길,11,동대문구,1348168,3295596,3436440,1342204
2018,3,1000211,천호대로45길,11,동대문구,1645601,3726035,3790685,1565942
2018,3,1000210,천호대로17길,11,동대문구,2023732,5476093,5091234,1832176
2018,3,1000209,천호대로12길,11,동대문구,867601,2844870,2677764,964571
2018,3,1000208,천장산로7길,11,동대문구,1087479,1862111,2269260,1180208
2018,3,1000207,제기로5길,11,동대문구,1332528,2921927,3108070,1380552
2018,3,1000206,제기로21길,11,동대문구,833738,3854043,3750432,767701
2018,3,1000205,전농로4길,11,동대문구,1972094,5597832,5170223,1800282
2018,3,1000204,전농로3길,11,동대문구,2345244,6297749,5823583,1872627
2018,3,1000203,전농로29길,11,동대문구,1698747,5986800,6069834,1726769
2018,3,1000202,장한로8길,11,동대문구,1271782,3901909,3879989,1208100
2018,3,1000201,장한로5길,11,동대문구,1771472,4880220,4907653,1765985
2018,3,1000200,장한로27길,11,동대문구,2661998,4405924,4145644,2063502
2018,3,1000199,장한로27가길,11,동대문구,2008917,4271999,4146726,1672700
2018,3,1000198,장한로26길,11,동대문구,1996379,3288103,3379761,1849771
2018,3,1000197,장한로26가길,11,동대문구,2282387,4277244,4245607,2029580
2018,3,1000196,장한로25길,11,동대문구,2723675,4179886,4050979,2111093
2018,3,1000195,장한로14길,11,동대문구,726365,3176948,2943429,714930
2018,3,1000194,이문로42길,11,동대문구,1439180,5112380,5260393,1439962
2018,3,1000193,왕산로43길,11,동대문구,1803929,5374852,5455505,1743512
2018,3,1000192,왕산로33길,11,동대문구,1981610,3261523,3866802,1934911
2018,3,1000191,왕산로32길,11,동대문구,1205358,3424439,3455618,1247174
2018,3,1000190,약령시로17길,11,동대문구,1467642,4674390,4803701,1493601
2018,3,1000189,서울시립대로4길,11,동대문구,2472159,5592414,5111494,1991875
2018,3,1000188,서울시립대로29길,11,동대문구,2413640,7077321,6934681,2108003
2018,3,1000187,서울시립대로16길,11,동대문구,1940791,6063401,6202348,2063620
2018,3,1000186,사가정로2길,25,중랑구,2480578,4234017,4278954,1909501
2018,3,1000185,사가정로23가길,25,중랑구,804552,4111799,3856024,802671
2018,3,1000184,사가정로13길,25,중랑구,802673,3067567,2772096,769362
2018,3,1000183,무학로45길,11,동대문구,2086754,3830602,3949203,1699271
2018,3,1000182,무학로16길,11,동대문구,721267,2853451,2717405,663722
2018,3,1000181,망우로21길,11,동대문구,2038115,5273368,5633507,1868951
2018,3,1000180,망우로18길,11,동대문구,1532998,3669224,3965047,1444347
2018,3,1000179,망우로18가길,11,동대문구,1129746,2834381,3031863,1103983
2018,3,1000178,답십리로72길,11,동대문구,1923398,4037563,4013895,1791686
2018,3,1000177,답십리로69길,11,동대문구,1021059,3080799,3043415,1052514
2018,3,1000176,답십리로68길,11,동대문구,2624196,4588717,4564518,2118004
2018,3,1000175,답십리로64길,11,동대문구,2060903,4209662,4103863,1608308
2018,3,1000174,답십리로63길,11,동대문구,1705395,4040015,3724215,1381519
2018,3,1000173,답십리로60길,11,동대문구,1189382,4009386,3699267,1090356
2018,3,1000172,답십리로56길,11,동대문구,1495034,5467134,5178856,1228294
2018,3,1000171,답십리로23길,11,동대문구,1840463,4772243,4932586,1939628
2018,3,1000170,난계로30길,24,중구,1939945,3360236,3345326,1899364
2018,3,1000169,경희대로4길,11,동대문구,3763582,5228411,5428542,3597007
2018,3,1000168,경희대로3길,11,동대문구,2785971,3845573,4002587,2702962
2018,3,1000167,천호대로129길,6,광진구,1827650,6875546,6866405,1826232
2018,3,1000166,천호대로123길,6,광진구,1886959,5761651,5752497,1792839
2018,3,1000165,천호대로109길,6,광진구,2367633,5025788,4744223,2235237
2018,3,1000164,자양번영로3길,6,광진구,1368944,5536577,5395223,1266032
2018,3,1000163,자양로53길,6,광진구,1811173,5973377,5992447,1733125
2018,3,1000162,자양로50길,6,광진구,1145648,5053421,5072535,1161593
2018,3,1000161,자양로45길,6,광진구,1603001,5262580,5284376,1583914
2018,3,1000160,자양로26길,6,광진구,1846708,7730115,6974265,1841843
2018,3,1000159,자양로15길,6,광진구,2526778,6515254,6923651,2301213
2018,3,1000158,자양로11길,6,광진구,2840331,7672453,7859624,2508071
2018,3,1000157,용마산로3길,6,광진구,2095156,4765303,4684672,1936138
2018,3,1000156,용마산로21길,6,광진구,2112324,6378277,6294902,2086272
2018,3,1000155,아차산로78길,6,광진구,900164,2066591,2300015,795049
2018,3,1000154,아차산로65길,6,광진구,1904335,6697190,6836090,1924168
2018,3,1000153,아차산로55길,6,광진구,1934446,6503538,6347718,1920510
2018,3,1000152,아차산로51길,6,광진구,1464377,4673394,4693688,1428762
2018,3,1000151,아차산로40길,6,광진구,2514564,8025482,8243493,2369458
2018,3,1000150,면목로17길,6,광진구,1428004,5265376,5376051,1369410
2018,3,1000149,뚝섬로64길,16,성동구,942041,2624183,2858607,844371
2018,3,1000148,뚝섬로58길,16,성동구,1421015,4230201,4303508,1185479
2018,3,1000147,뚝섬로54길,16,성동구,1130585,3726069,3604095,946432
2018,3,1000146,뚝섬로48길,16,성동구,1789097,5860141,5599120,1572175
2018,3,1000145,뚝섬로24길,16,성동구,1446125,5417832,5280034,1438713
2018,3,1000144,뚝섬로23길,16,성동구,2288625,6544222,6509101,2227675
2018,3,1000143,동일로24길,16,성동구,3329071,6244160,6706085,3140552
2018,3,1000142,동일로18길,16,성동구,3071409,6115327,6301528,2809339
2018,3,1000141,능동로4길,6,광진구,1633452,6780007,6329710,1613906
2018,3,1000140,능동로3길,6,광진구,1720430,6480829,6028884,1696483
2018,3,1000139,능동로34길,6,광진구,1991763,4128771,4112994,1896610
2018,3,1000138,능동로19길,6,광진구,2685574,4952986,5209963,2518118
2018,3,1000137,능동로13길,6,광진구,4602203,7566862,7986184,4374141
2018,3,1000136,긴고랑로9길,6,광진구,1643960,5269386,5364212,1628551
2018,3,1000135,긴고랑로8길,6,광진구,1131316,4062320,3774538,1147899
2018,3,1000134,긴고랑로7길,6,광진구,1593012,5586745,5622730,1562636
2018,3,1000133,긴고랑로20길,6,광진구,2921153,7297645,7120006,2782035
2018,3,1000132,광나루로52길,6,광진구,2286322,6914696,7138548,2283524
2018,3,1000131,광나루로40길,6,광진구,1709265,6081078,6457385,1791464
2018,3,1000130,광나루로37길,6,광진구,893252,3271336,3692290,983158
2018,3,1000129,광나루로36길,6,광진구,1115259,5145741,4958147,1178373
2018,3,1000128,광나루로24길,6,광진구,1098665,1608402,1938011,1041911
2018,3,1000127,광나루로12길,6,광진구,2591361,5938177,5886380,2385010
2018,3,1000126,한림말길,16,성동구,1215541,2281846,2532707,1038147
2018,3,1000125,한림말3길,16,성동구,1274005,2541146,2595134,1078298
2018,3,1000124,청계천로10나길,16,성동구,1106908,2792410,2986038,942680
2018,3,1000123,장터길,16,성동구,1637484,4798719,4380619,1525420
2018,3,1000122,용답중앙길,16,성동구,1655454,3103387,3249436,1318991
2018,3,1000121,용답29길,16,성동구,2403399,4644543,4787847,1902159
2018,3,1000120,왕십리로6길,16,성동구,2006724,5039212,4653937,1897299
2018,3,1000119,왕십리로31길,16,성동구,1729120,5040482,4477046,1438032
2018,3,1000118,왕십리로26길,16,성동구,3022846,5079944,5595643,2725336
2018,3,1000117,왕십리로21길,16,성동구,1837831,4844892,5535259,1533072
2018,3,1000116,왕십리로14길,16,성동구,1663748,4690163,4348414,1588532
2018,3,1000115,아차산로5길,6,광진구,1570630,3807428,3298008,1472773
2018,3,1000114,아차산로15길,6,광진구,1713000,4168743,4187085,1563237
2018,3,1000113,아차산로11길,6,광진구,1382104,2454597,2389027,1288843
2018,3,1000112,송정4가길,16,성동구,1560699,4132396,4002436,1379019
2018,3,1000111,송정12라길,16,성동구,1358893,3312878,3431390,1265319
2018,3,1000110,성수일로6길,16,성동구,2122217,3791240,3690472,1975674
2018,3,1000109,성수이로7길,16,성동구,1838458,2888775,2932187,1683547
2018,3,1000108,성수이로18길,16,성동구,2002698,3701645,3639759,1793532
2018,3,1000107,성덕정길,16,성동구,722383,2447739,2418374,667601
2018,3,1000106,성덕정17길,16,성동구,1731553,4951841,4764472,1683038
2018,3,1000105,서울숲2길,16,성동구,1220635,3302337,2904230,1153099
2018,3,1000104,상원길,16,성동구,1337910,4021406,3954405,1271739
2018,3,1000103,상원12길,16,성동구,793673,2586253,2592536,753314
2018,3,1000102,사근동길,16,성동구,1330167,2416552,2383436,1166375
2018,3,1000101,무학봉길,24,중구,1811789,5517517,5338957,1434632
2018,3,1000100,무학봉28길,24,중구,1879053,3797461,4347111,1625280
2018,3,1000099,무학로6길,11,동대문구,2384257,4400929,4478521,2135646
2018,3,1000098,무수막길,16,성동구,1873895,4978361,5174348,1797631
2018,3,1000097,매봉길,16,성동구,1101220,4001377,3696702,960007
2018,3,1000096,마조로1길,16,성동구,2437627,2788067,2974078,2144564
2018,3,1000095,마조로16길,16,성동구,1645412,2868071,3059086,1422425
2018,3,1000094,마장로39길,16,성동구,1272175,2525856,2657092,1052142
2018,3,1000093,마장로27길,16,성동구,1902333,3604255,3868413,1647559
2018,3,1000092,뚝섬로5길,16,성동구,1345045,2865306,2993596,1236492
2018,3,1000091,둘레9길,16,성동구,1037652,3033964,2770744,983764
2018,3,1000090,금호산길,16,성동구,2145664,5579813,5806141,2080632
2018,3,1000089,금호산2길,16,성동구,1766547,5004678,4930160,1632105
2018,3,1000088,고산자로6길,16,성동구,2545417,5180827,6065998,2326537
2018,3,1000087,후암로28길,21,용산구,916355,3391909,3177523,931360
2018,3,1000086,효창원로39길,21,용산구,1393561,4559702,4548337,1368398
2018,3,1000085,회나무로13길,21,용산구,1159394,3366426,3208742,1187493
2018,3,1000084,한남대로20길,21,용산구,1099945,1285192,1206490,1094952
2018,3,1000083,한강대로88길,21,용산구,652872,1174709,1337282,663829
2018,3,1000082,한강대로7길,21,용산구,456906,1826498,1695428,486833
2018,3,1000081,한강대로62길,21,용산구,995378,1800266,2136081,1044462
2018,3,1000080,한강대로52길,21,용산구,1081453,1512402,1719051,1157936
2018,3,1000079,한강대로43길,21,용산구,1225194,1879547,2106250,1315251
2018,3,1000078,한강대로15길,21,용산구,355324,1255600,1186426,395278
2018,3,1000077,한강대로104길,21,용산구,1352041,3474688,3578178,1356741
2018,3,1000076,청파로73길,21,용산구,1108307,3755328,3812443,1147132
2018,3,1000075,청파로71길,21,용산구,1697959,6294303,6355964,1807348
