No,year,seoul,gu,emd,pop_total,도로명,도로명_합,경도,위도,상태
562,2018,서울특별시,강남구,청담동,1445166,삼성로147길,서울특별시강남구삼성로147길,127.0466671,37.52077836,인근좌표
563,2018,서울특별시,강남구,삼성2동,1169133,삼성로115길,서울특별시강남구삼성로115길,127.0502003,37.51498219,인근좌표
564,2018,서울특별시,강남구,삼성2동,1570285,봉은사로68길,서울특별시강남구봉은사로68길,127.0491883,37.51126027,인근좌표
565,2018,서울특별시,강남구,삼성2동,1448905,봉은사로57길,서울특별시강남구봉은사로57길,127.0444267,37.51307945,인근좌표
566,2018,서울특별시,강남구,논현2동,2363893,봉은사로43길,서울특별시강남구봉은사로43길,127.0393694,37.51104299,인근좌표
567,2018,서울특별시,강남구,논현2동,3169731,봉은사로29길,서울특별시강남구봉은사로29길,127.0339859,37.50915273,인근좌표
568,2018,서울특별시,강남구,삼성1동,1016258,봉은사로109길,서울특별시강남구봉은사로109길,127.0634415,37.51868396,인근좌표
569,2018,서울특별시,강남구,청담동,779541,도산대로89길,서울특별시강남구도산대로89길,127.0506448,37.52594525,인근좌표
570,2018,서울특별시,강남구,청담동,1051609,도산대로81길,서울특별시강남구도산대로81길,127.0469541,37.52669255,인근좌표
571,2018,서울특별시,강남구,논현2동,2255957,도산대로50길,서울특별시강남구도산대로50길,127.0376152,37.52065985,인근좌표
572,2018,서울특별시,강남구,논현2동,1320996,도산대로38길,서울특별시강남구도산대로38길,127.0327531,37.51883964,인근좌표
573,2018,서울특별시,강남구,논현2동,1331289,도산대로30길,서울특별시강남구도산대로30길,127.029468,37.5187617,인근좌표
574,2018,서울특별시,강남구,신사동,1708640,도산대로23길,서울특별시강남구도산대로23길,127.0258171,37.52055027,인근좌표
575,2018,서울특별시,강남구,신사동,1841903,도산대로15길,서울특별시강남구도산대로15길,127.0237522,37.5206596,인근좌표
576,2018,서울특별시,강남구,역삼2동,2126924,도곡로37길,서울특별시강남구도곡로37길,127.0449833,37.49556768,인근좌표
577,2018,서울특별시,강남구,개포4동,444970,논현로8길,서울특별시강남구논현로8길,127.0533985,37.47461961,인근좌표
578,2018,서울특별시,강남구,역삼1동,1688181,논현로63길,서울특별시강남구논현로63길,127.0378986,37.49205905,인근좌표
579,2018,서울특별시,강남구,도곡2동,1204684,논현로28길,서울특별시강남구논현로28길,127.0444696,37.48358545,인근좌표
580,2018,서울특별시,강남구,도곡2동,1247956,논현로26길,서울특별시강남구논현로26길,127.0448047,37.48254431,인근좌표
581,2018,서울특별시,강남구,신사동,1944187,논현로159길,서울특별시강남구논현로159길,127.0254515,37.52252247,인근좌표
582,2018,서울특별시,강남구,논현1동,1950620,논현로139길,서울특별시강남구논현로139길,127.0272146,37.51613802,인근좌표
583,2018,서울특별시,강남구,논현1동,981541,논현로123길,서울특별시강남구논현로123길,127.029421,37.51135535,인근좌표
584,2018,서울특별시,강남구,논현1동,3054929,논현로115길,서울특별시강남구논현로115길,127.0282387,37.50861849,인근좌표
585,2018,서울특별시,강남구,개포4동,792685,논현로10길,서울특별시강남구논현로10길,127.0498475,37.47444958,인근좌표
586,2018,서울특별시,강남구,역삼1동,2719839,논현로106길,서울특별시강남구논현로106길,127.0362115,37.50611818,인근좌표
587,2018,서울특별시,강남구,도곡1동,1271066,남부순환로365길,서울특별시강남구남부순환로365길,127.0395669,37.48730014,인근좌표
588,2018,서울특별시,강남구,개포2동,134029,개포로82길,서울특별시강남구개포로82길,127.0679117,37.48906763,인근좌표
589,2018,서울특별시,강남구,개포4동,793736,개포로28길,서울특별시강남구개포로28길,127.0509711,37.47687347,인근좌표
590,2018,서울특별시,강남구,개포4동,1088049,개포로20길,서울특별시강남구개포로20길,127.0475071,37.47697141,인근좌표
591,2018,서울특별시,강남구,개포4동,988569,개포로17길,서울특별시강남구개포로17길,127.0465809,37.47985449,인근좌표
592,2018,서울특별시,강남구,논현1동,2213541,강남대로140길,서울특별시강남구강남대로140길,127.0229061,37.51424944,인근좌표
593,2018,서울특별시,강남구,논현1동,2212644,강남대로136길,서울특별시강남구강남대로136길,127.0211994,37.5134462,인근좌표
594,2018,서울특별시,강남구,논현1동,1847877,강남대로118길,서울특별시강남구강남대로118길,127.0259677,37.50732695,인근좌표
595,2018,서울특별시,강남구,청담동,1206765,학동로77길,서울특별시강남구학동로77길,127.0484708,37.52038143,인근좌표
596,2018,서울특별시,강남구,논현1동,1611156,학동로6길,서울특별시강남구학동로6길,127.023558,37.51097969,인근좌표
597,2018,서울특별시,강남구,삼성2동,2848052,학동로56길,서울특별시강남구학동로56길,127.0428009,37.51563313,인근좌표
598,2018,서울특별시,강남구,논현2동,1492605,학동로38길,서울특별시강남구학동로38길,127.0344855,37.5133268,인근좌표
599,2018,서울특별시,강남구,삼성1동,1693364,테헤란로81길,서울특별시강남구테헤란로81길,127.0559234,37.51064948,인근좌표
600,2018,서울특별시,강남구,일원1동,1111390,일원로9길,서울특별시강남구일원로9길,127.0847752,37.49029792,인근좌표
601,2018,서울특별시,강남구,일원1동,1239690,일원로3길,서울특별시강남구일원로3길,127.0837362,37.49239428,인근좌표
602,2018,서울특별시,강남구,대치2동,1689937,영동대로65길,서울특별시강남구영동대로65길,127.0641207,37.50198703,인근좌표
603,2018,서울특별시,강남구,삼성1동,1061235,영동대로112길,서울특별시강남구영동대로112길,127.0629962,37.51547658,인근좌표
604,2018,서울특별시,강남구,역삼2동,3150564,언주로81길,서울특별시강남구언주로81길,127.0413139,37.49974411,인근좌표
605,2018,서울특별시,강남구,신사동,1945905,압구정로2길,서울특별시강남구압구정로2길,127.0204154,37.51965179,인근좌표
606,2018,서울특별시,강남구,개포2동,208314,선릉로18길,서울특별시강남구선릉로18길,127.0613325,37.48446017,인근좌표
607,2018,서울특별시,강남구,청담동,1650712,선릉로146길,서울특별시강남구선릉로146길,127.0422095,37.52230733,인근좌표
608,2018,서울특별시,강남구,논현2동,2459792,선릉로133길,서울특별시강남구선릉로133길,127.0396899,37.5180836,인근좌표
609,2018,서울특별시,강남구,청담동,2764060,선릉로132길,서울특별시강남구선릉로132길,127.0438014,37.51874708,인근좌표
610,2018,서울특별시,강남구,논현2동,2410471,선릉로121길,서울특별시강남구선릉로121길,127.0398045,37.51385912,인근좌표
611,2018,서울특별시,강남구,대치4동,3051774,삼성로75길,서울특별시강남구삼성로75길,127.0553669,37.50342157,인근좌표
612,2018,서울특별시,강남구,대치4동,2281578,삼성로69길,서울특별시강남구삼성로69길,127.0572305,37.5012363,인근좌표
613,2018,서울특별시,강남구,대치2동,1573801,삼성로64길,서울특별시강남구삼성로64길,127.0625099,37.50033287,인근좌표
614,2018,서울특별시,강남구,대치4동,2451396,삼성로63길,서울특별시강남구삼성로63길,127.0581754,37.50051453,인근좌표
615,2018,서울특별시,강남구,대치1동,2018248,삼성로57길,서울특별시강남구삼성로57길,127.0604077,37.49780195,인근좌표
616,2018,서울특별시,강남구,청담동,1364698,삼성로147길,서울특별시강남구삼성로147길,127.0466671,37.52077836,인근좌표
617,2018,서울특별시,강남구,삼성2동,1050353,삼성로115길,서울특별시강남구삼성로115길,127.0502003,37.51498219,인근좌표
618,2018,서울특별시,강남구,삼성2동,1484086,봉은사로68길,서울특별시강남구봉은사로68길,127.0491883,37.51126027,인근좌표
619,2018,서울특별시,강남구,삼성2동,1403929,봉은사로57길,서울특별시강남구봉은사로57길,127.0444267,37.51307945,인근좌표
620,2018,서울특별시,강남구,논현2동,2277036,봉은사로43길,서울특별시강남구봉은사로43길,127.0393694,37.51104299,인근좌표
621,2018,서울특별시,강남구,논현2동,2912288,봉은사로29길,서울특별시강남구봉은사로29길,127.0339859,37.50915273,인근좌표
622,2018,서울특별시,강남구,삼성1동,984472,봉은사로109길,서울특별시강남구봉은사로109길,127.0634415,37.51868396,인근좌표
623,2018,서울특별시,강남구,청담동,760053,도산대로89길,서울특별시강남구도산대로89길,127.0506448,37.52594525,인근좌표
624,2018,서울특별시,강남구,청담동,1021951,도산대로81길,서울특별시강남구도산대로81길,127.0469541,37.52669255,인근좌표
625,2018,서울특별시,강남구,논현2동,2212397,도산대로50길,서울특별시강남구도산대로50길,127.0376152,37.52065985,인근좌표
626,2018,서울특별시,강남구,논현2동,1258017,도산대로38길,서울특별시강남구도산대로38길,127.0327531,37.51883964,인근좌표
627,2018,서울특별시,강남구,논현2동,1266536,도산대로30길,서울특별시강남구도산대로30길,127.029468,37.5187617,인근좌표
628,2018,서울특별시,강남구,신사동,1637352,도산대로23길,서울특별시강남구도산대로23길,127.0258171,37.52055027,인근좌표
629,2018,서울특별시,강남구,신사동,1654396,도산대로15길,서울특별시강남구도산대로15길,127.0237522,37.5206596,인근좌표
630,2018,서울특별시,강남구,역삼2동,1904083,도곡로37길,서울특별시강남구도곡로37길,127.0449833,37.49556768,인근좌표
631,2018,서울특별시,강남구,개포4동,427820,논현로8길,서울특별시강남구논현로8길,127.0533985,37.47461961,인근좌표
632,2018,서울특별시,강남구,역삼1동,1675502,논현로63길,서울특별시강남구논현로63길,127.0378986,37.49205905,인근좌표
633,2018,서울특별시,강남구,도곡2동,1149802,논현로28길,서울특별시강남구논현로28길,127.0444696,37.48358545,인근좌표
634,2018,서울특별시,강남구,도곡2동,1200908,논현로26길,서울특별시강남구논현로26길,127.0448047,37.48254431,인근좌표
635,2018,서울특별시,강남구,신사동,1836326,논현로159길,서울특별시강남구논현로159길,127.0254515,37.52252247,인근좌표
636,2018,서울특별시,강남구,논현1동,1877841,논현로139길,서울특별시강남구논현로139길,127.0272146,37.51613802,인근좌표
637,2018,서울특별시,강남구,논현1동,1005167,논현로123길,서울특별시강남구논현로123길,127.029421,37.51135535,인근좌표
638,2018,서울특별시,강남구,논현1동,2858464,논현로115길,서울특별시강남구논현로115길,127.0282387,37.50861849,인근좌표
639,2018,서울특별시,강남구,개포4동,738215,논현로10길,서울특별시강남구논현로10길,127.0498475,37.47444958,인근좌표
640,2018,서울특별시,강남구,역삼1동,2600550,논현로106길,서울특별시강남구논현로106길,127.0362115,37.50611818,인근좌표
641,2018,서울특별시,강남구,도곡1동,1352608,남부순환로365길,서울특별시강남구남부순환로365길,127.0395669,37.48730014,인근좌표
642,2018,서울특별시,강남구,개포2동,139339,개포로82길,서울특별시강남구개포로82길,127.0679117,37.48906763,인근좌표
643,2018,서울특별시,강남구,개포4동,800018,개포로28길,서울특별시강남구개포로28길,127.0509711,37.47687347,인근좌표
644,2018,서울특별시,강남구,개포4동,1029365,개포로20길,서울특별시강남구개포로20길,127.0475071,37.47697141,인근좌표
645,2018,서울특별시,강남구,개포4동,985431,개포로17길,서울특별시강남구개포로17길,127.0465809,37.47985449,인근좌표
646,2018,서울특별시,강남구,논현1동,2265360,강남대로140길,서울특별시강남구강남대로140길,127.0229061,37.51424944,인근좌표
647,2018,서울특별시,강남구,논현1동,2252861,강남대로136길,서울특별시강남구강남대로136길,127.0211994,37.5134462,인근좌표
648,2018,서울특별시,강남구,논현1동,1738121,강남대로118길,서울특별시강남구강남대로118길,127.0259677,37.50732695,인근좌표
649,2020,서울특별시,강북구,수유3동,5918761,한천로140길,서울특별시강북구한천로140길,127.026871,37.64151069,인근좌표
650,2020,서울특별시,강북구,수유3동,5403466,한천로139가길,서울특별시강북구한천로139가길,127.0246366,37.64013308,인근좌표
651,2020,서울특별시,강북구,번1동,7484470,한천로132길,서울특별시강북구한천로132길,127.0303341,37.64074094,인근좌표
652,2020,서울특별시,강북구,번1동,6500531,한천로130길,서울특별시강북구한천로130길,127.032168,37.63988638,인근좌표
653,2020,서울특별시,강북구,번1동,5830763,한천로124나길,서울특별시강북구한천로124나길,127.0307691,37.63854269,인근좌표
654,2020,서울특별시,강북구,번3동,3834693,한천로109길,서울특별시강북구한천로109길,127.0399663,37.62653321,인근좌표
655,2020,서울특별시,강북구,인수동,2326316,인수봉로79길,서울특별시강북구인수봉로79길,127.0092218,37.64378303,인근좌표
656,2020,서울특별시,강북구,인수동,5256790,인수봉로72길,서울특별시강북구인수봉로72길,127.0114597,37.64238485,인근좌표
657,2020,서울특별시,강북구,인수동,5167303,인수봉로56길,서울특별시강북구인수봉로56길,127.0138716,37.63598383,인근좌표
658,2020,서울특별시,강북구,번1동,6058694,오패산로67길,서울특별시강북구오패산로67길,127.0255426,37.63532592,인근좌표
659,2020,서울특별시,강북구,송중동,5388790,오패산로52길,서울특별시강북구오패산로52길,127.0321357,37.62354929,인근좌표
660,2020,서울특별시,강북구,송중동,4762664,오패산로30길,서울특별시강북구오패산로30길,127.0343738,37.61383305,인근좌표
661,2020,서울특별시,강북구,수유1동,6646079,수유로12길,서울특별시강북구수유로12길,127.022239,37.63046962,인근좌표
662,2020,서울특별시,강북구,송천동,6341303,솔샘로65길,서울특별시강북구솔샘로65길,127.0275812,37.61824689,인근좌표
663,2020,서울특별시,강북구,미아동,6856791,솔매로50길,서울특별시강북구솔매로50길,127.0278796,37.624983,인근좌표
664,2020,서울특별시,강북구,미아동,3925736,솔매로45길,서울특별시강북구솔매로45길,127.024932,37.62716521,인근좌표
665,2020,서울특별시,강북구,미아동,6327764,솔매로41길,서울특별시강북구솔매로41길,127.0223778,37.62736674,인근좌표
666,2020,서울특별시,강북구,인수동,5692833,삼양로93길,서울특별시강북구삼양로93길,127.0167348,37.63709818,인근좌표
667,2020,서울특별시,강북구,수유1동,5434582,삼양로77길,서울특별시강북구삼양로77길,127.0165222,37.62993914,인근좌표
668,2020,서울특별시,강북구,송천동,5315173,삼양로54길,서울특별시강북구삼양로54길,127.0249388,37.62332761,인근좌표
669,2020,서울특별시,강북구,삼양동,6645187,삼양로41길,서울특별시강북구삼양로41길,127.0182484,37.62185632,인근좌표
670,2020,서울특별시,강북구,삼각산동,5035273,삼양로27길,서울특별시강북구삼양로27길,127.0186064,37.61896798,인근좌표
671,2020,서울특별시,강북구,송천동,7181099,삼양로24길,서울특별시강북구삼양로24길,127.0231048,37.61839253,인근좌표
672,2020,서울특별시,강북구,송천동,6360039,삼양로20길,서울특별시강북구삼양로20길,127.0240346,37.61451263,인근좌표
673,2020,서울특별시,강북구,수유3동,6672582,삼각산로28길,서울특별시강북구삼각산로28길,127.0198528,37.6373354,인근좌표
674,2020,서울특별시,강북구,수유3동,4486466,도봉로99길,서울특별시강북구도봉로99길,127.0278915,37.64274393,인근좌표
675,2020,서울특별시,강북구,송중동,2951328,도봉로8길,서울특별시강북구도봉로8길,127.0320712,37.61205279,인근좌표
676,2020,서울특별시,강북구,미아동,5732589,도봉로76길,서울특별시강북구도봉로76길,127.0273943,37.63447562,인근좌표
677,2020,서울특별시,강북구,미아동,5069614,도봉로67길,서울특별시강북구도봉로67길,127.0218935,37.62993842,인근좌표
678,2020,서울특별시,강북구,미아동,4795615,도봉로45길,서울특별시강북구도봉로45길,127.0235035,37.62385099,인근좌표
679,2020,서울특별시,강북구,송중동,5445490,도봉로18길,서울특별시강북구도봉로18길,127.0308319,37.61838965,인근좌표
680,2020,서울특별시,강북구,송천동,5236279,도봉로13길,서울특별시강북구도봉로13길,127.0261412,37.61547351,인근좌표
681,2020,서울특별시,강북구,번1동,6562927,덕릉로41길,서울특별시강북구덕릉로41길,127.0297026,37.63701713,인근좌표
682,2020,서울특별시,강북구,번2동,2624733,덕릉로40길,서울특별시강북구덕릉로40길,127.0315467,37.63386045,인근좌표
683,2020,서울특별시,강북구,수유2동,4348808,노해로33길,서울특별시강북구노해로33길,127.0215176,37.64665631,인근좌표
684,2020,서울특별시,강북구,수유2동,4763873,노해로23길,서울특별시강북구노해로23길,127.0198318,37.64595581,인근좌표
685,2020,서울특별시,강북구,수유3동,6106691,노해로17길,서울특별시강북구노해로17길,127.0201985,37.64053135,인근좌표
686,2020,서울특별시,강북구,수유3동,5528402,한천로140길,서울특별시강북구한천로140길,127.026871,37.64151069,인근좌표
687,2020,서울특별시,강북구,수유3동,5523000,한천로139가길,서울특별시강북구한천로139가길,127.0246366,37.64013308,인근좌표
688,2020,서울특별시,강북구,번1동,7195253,한천로132길,서울특별시강북구한천로132길,127.0303341,37.64074094,인근좌표
689,2020,서울특별시,강북구,번1동,6201615,한천로130길,서울특별시강북구한천로130길,127.032168,37.63988638,인근좌표
690,2020,서울특별시,강북구,번1동,5750918,한천로124나길,서울특별시강북구한천로124나길,127.0307691,37.63854269,인근좌표
691,2020,서울특별시,강북구,번3동,3953165,한천로109길,서울특별시강북구한천로109길,127.0399663,37.62653321,인근좌표
692,2020,서울특별시,강북구,인수동,2313616,인수봉로79길,서울특별시강북구인수봉로79길,127.0092218,37.64378303,인근좌표
693,2020,서울특별시,강북구,인수동,5270300,인수봉로72길,서울특별시강북구인수봉로72길,127.0114597,37.64238485,인근좌표
694,2020,서울특별시,강북구,인수동,5163095,인수봉로56길,서울특별시강북구인수봉로56길,127.0138716,37.63598383,인근좌표
695,2020,서울특별시,강북구,번1동,6368277,오패산로67길,서울특별시강북구오패산로67길,127.0255426,37.63532592,인근좌표
696,2020,서울특별시,강북구,송중동,5251690,오패산로52길,서울특별시강북구오패산로52길,127.0321357,37.62354929,인근좌표
697,2020,서울특별시,강북구,송중동,4830685,오패산로30길,서울특별시강북구오패산로30길,127.0343738,37.61383305,인근좌표
698,2020,서울특별시,강북구,수유1동,6632447,수유로12길,서울특별시강북구수유로12길,127.022239,37.63046962,인근좌표
699,2020,서울특별시,강북구,송천동,6765346,솔샘로65길,서울특별시강북구솔샘로65길,127.0275812,37.61824689,인근좌표
700,2020,서울특별시,강북구,미아동,7147096,솔매로50길,서울특별시강북구솔매로50길,127.0278796,37.624983,인근좌표
701,2020,서울특별시,강북구,미아동,3954122,솔매로45길,서울특별시강북구솔매로45길,127.024932,37.62716521,인근좌표
702,2020,서울특별시,강북구,미아동,6254167,솔매로41길,서울특별시강북구솔매로41길,127.0223778,37.62736674,인근좌표
703,2020,서울특별시,강북구,인수동,5729848,삼양로93길,서울특별시강북구삼양로93길,127.0167348,37.63709818,인근좌표
704,2020,서울특별시,강북구,수유1동,5293809,삼양로77길,서울특별시강북구삼양로77길,127.0165222,37.62993914,인근좌표
705,2020,서울특별시,강북구,송천동,5304600,삼양로54길,서울특별시강북구삼양로54길,127.0249388,37.62332761,인근좌표
706,2020,서울특별시,강북구,삼양동,6508780,삼양로41길,서울특별시강북구삼양로41길,127.0182484,37.62185632,인근좌표
707,2020,서울특별시,강북구,삼각산동,4836889,삼양로27길,서울특별시강북구삼양로27길,127.0186064,37.61896798,인근좌표
708,2020,서울특별시,강북구,송천동,7313781,삼양로24길,서울특별시강북구삼양로24길,127.0231048,37.61839253,인근좌표
709,2020,서울특별시,강북구,송천동,6371936,삼양로20길,서울특별시강북구삼양로20길,127.0240346,37.61451263,인근좌표
710,2020,서울특별시,강북구,수유3동,6848798,삼각산로28길,서울특별시강북구삼각산로28길,127.0198528,37.6373354,인근좌표
711,2020,서울특별시,강북구,수유3동,4211081,도봉로99길,서울특별시강북구도봉로99길,127.0278915,37.64274393,인근좌표
712,2020,서울특별시,강북구,송중동,3102241,도봉로8길,서울특별시강북구도봉로8길,127.0320712,37.61205279,인근좌표
713,2020,서울특별시,강북구,미아동,5938515,도봉로76길,서울특별시강북구도봉로76길,127.0273943,37.63447562,인근좌표
714,2020,서울특별시,강북구,미아동,4979672,도봉로67길,서울특별시강북구도봉로67길,127.0218935,37.62993842,인근좌표
715,2020,서울특별시,강북구,미아동,4961045,도봉로45길,서울특별시강북구도봉로45길,127.0235035,37.62385099,인근좌표
716,2020,서울특별시,강북구,송중동,5497156,도봉로18길,서울특별시강북구도봉로18길,127.0308319,37.61838965,인근좌표
717,2020,서울특별시,강북구,송천동,5236554,도봉로13길,서울특별시강북구도봉로13길,127.0261412,37.61547351,인근좌표
718,2020,서울특별시,강북구,번1동,6734731,덕릉로41길,서울특별시강북구덕릉로41길,127.0297026,37.63701713,인근좌표
719,2020,서울특별시,강북구,번2동,2642636,덕릉로40길,서울특별시강북구덕릉로40길,127.0315467,37.63386045,인근좌표
720,2020,서울특별시,강북구,수유2동,4727849,노해로33길,서울특별시강북구노해로33길,127.0215176,37.64665631,인근좌표
721,2020,서울특별시,강북구,수유2동,5097646,노해로23길,서울특별시강북구노해로23길,127.0198318,37.64595581,인근좌표
722,2020,서울특별시,강북구,수유3동,6218545,노해로17길,서울특별시강북구노해로17길,127.0201985,37.64053135,인근좌표
723,2020,서울특별시,강북구,수유3동,5581004,한천로140길,서울특별시강북구한천로140길,127.026871,37.64151069,인근좌표
724,2020,서울특별시,강북구,수유3동,5665265,한천로139가길,서울특별시강북구한천로139가길,127.0246366,37.64013308,인근좌표
725,2020,서울특별시,강북구,번1동,7279756,한천로132길,서울특별시강북구한천로132길,127.0303341,37.64074094,인근좌표
726,2020,서울특별시,강북구,번1동,6284379,한천로130길,서울특별시강북구한천로130길,127.032168,37.63988638,인근좌표
727,2020,서울특별시,강북구,번1동,5856109,한천로124나길,서울특별시강북구한천로124나길,127.0307691,37.63854269,인근좌표
728,2020,서울특별시,강북구,번3동,3968378,한천로109길,서울특별시강북구한천로109길,127.0399663,37.62653321,인근좌표
729,2020,서울특별시,강북구,인수동,2327186,인수봉로79길,서울특별시강북구인수봉로79길,127.0092218,37.64378303,인근좌표
730,2020,서울특별시,강북구,인수동,5369794,인수봉로72길,서울특별시강북구인수봉로72길,127.0114597,37.64238485,인근좌표
731,2020,서울특별시,강북구,인수동,5230440,인수봉로56길,서울특별시강북구인수봉로56길,127.0138716,37.63598383,인근좌표
732,2020,서울특별시,강북구,번1동,6455869,오패산로67길,서울특별시강북구오패산로67길,127.0255426,37.63532592,인근좌표
733,2020,서울특별시,강북구,송중동,5287033,오패산로52길,서울특별시강북구오패산로52길,127.0321357,37.62354929,인근좌표
734,2020,서울특별시,강북구,송중동,4826272,오패산로30길,서울특별시강북구오패산로30길,127.0343738,37.61383305,인근좌표
735,2020,서울특별시,강북구,수유1동,6729412,수유로12길,서울특별시강북구수유로12길,127.022239,37.63046962,인근좌표
736,2020,서울특별시,강북구,송천동,6873138,솔샘로65길,서울특별시강북구솔샘로65길,127.0275812,37.61824689,인근좌표
737,2020,서울특별시,강북구,미아동,7154566,솔매로50길,서울특별시강북구솔매로50길,127.0278796,37.624983,인근좌표
738,2020,서울특별시,강북구,미아동,4082641,솔매로45길,서울특별시강북구솔매로45길,127.024932,37.62716521,인근좌표
739,2020,서울특별시,강북구,미아동,6463926,솔매로41길,서울특별시강북구솔매로41길,127.0223778,37.62736674,인근좌표
740,2020,서울특별시,강북구,인수동,5827697,삼양로93길,서울특별시강북구삼양로93길,127.0167348,37.63709818,인근좌표
741,2020,서울특별시,강북구,수유1동,5341143,삼양로77길,서울특별시강북구삼양로77길,127.0165222,37.62993914,인근좌표
742,2020,서울특별시,강북구,송천동,5478915,삼양로54길,서울특별시강북구삼양로54길,127.0249388,37.62332761,인근좌표
743,2020,서울특별시,강북구,삼양동,6730298,삼양로41길,서울특별시강북구삼양로41길,127.0182484,37.62185632,인근좌표
744,2020,서울특별시,강북구,삼각산동,5021968,삼양로27길,서울특별시강북구삼양로27길,127.0186064,37.61896798,인근좌표
745,2020,서울특별시,강북구,송천동,7531816,삼양로24길,서울특별시강북구삼양로24길,127.0231048,37.61839253,인근좌표
746,2020,서울특별시,강북구,송천동,6589520,삼양로20길,서울특별시강북구삼양로20길,127.0240346,37.61451263,인근좌표
747,2020,서울특별시,강북구,수유3동,6959930,삼각산로28길,서울특별시강북구삼각산로28길,127.0198528,37.6373354,인근좌표
748,2020,서울특별시,강북구,수유3동,4260721,도봉로99길,서울특별시강북구도봉로99길,127.0278915,37.64274393,인근좌표
749,2020,서울특별시,강북구,송중동,3154080,도봉로8길,서울특별시강북구도봉로8길,127.0320712,37.61205279,인근좌표
750,2020,서울특별시,강북구,미아동,6022415,도봉로76길,서울특별시강북구도봉로76길,127.0273943,37.63447562,인근좌표
751,2020,서울특별시,강북구,미아동,5133435,도봉로67길,서울특별시강북구도봉로67길,127.0218935,37.62993842,인근좌표
752,2020,서울특별시,강북구,미아동,5054057,도봉로45길,서울특별시강북구도봉로45길,127.0235035,37.62385099,인근좌표
753,2020,서울특별시,강북구,송중동,5416186,도봉로18길,서울특별시강북구도봉로18길,127.0308319,37.61838965,인근좌표
754,2020,서울특별시,강북구,송천동,5392281,도봉로13길,서울특별시강북구도봉로13길,127.0261412,37.61547351,인근좌표
755,2020,서울특별시,강북구,번1동,6917399,덕릉로41길,서울특별시강북구덕릉로41길,127.0297026,37.63701713,인근좌표
756,2020,서울특별시,강북구,번2동,2684888,덕릉로40길,서울특별시강북구덕릉로40길,127.0315467,37.63386045,인근좌표
757,2020,서울특별시,강북구,수유2동,4794833,노해로33길,서울특별시강북구노해로33길,127.0215176,37.64665631,인근좌표
758,2020,서울특별시,강북구,수유2동,5154627,노해로23길,서울특별시강북구노해로23길,127.0198318,37.64595581,인근좌표
759,2020,서울특별시,강북구,수유3동,6336030,노해로17길,서울특별시강북구노해로17길,127.0201985,37.64053135,인근좌표
760,2020,서울특별시,강북구,수유3동,5736344,한천로140길,서울특별시강북구한천로140길,127.026871,37.64151069,인근좌표
761,2020,서울특별시,강북구,수유3동,5949097,한천로139가길,서울특별시강북구한천로139가길,127.0246366,37.64013308,인근좌표
762,2020,서울특별시,강북구,번1동,7463333,한천로132길,서울특별시강북구한천로132길,127.0303341,37.64074094,인근좌표
763,2020,서울특별시,강북구,번1동,6450668,한천로130길,서울특별시강북구한천로130길,127.032168,37.63988638,인근좌표
764,2020,서울특별시,강북구,번1동,6089472,한천로124나길,서울특별시강북구한천로124나길,127.0307691,37.63854269,인근좌표
765,2020,서울특별시,강북구,번3동,4097014,한천로109길,서울특별시강북구한천로109길,127.0399663,37.62653321,인근좌표
766,2020,서울특별시,강북구,인수동,2345647,인수봉로79길,서울특별시강북구인수봉로79길,127.0092218,37.64378303,인근좌표
767,2020,서울특별시,강북구,인수동,5482418,인수봉로72길,서울특별시강북구인수봉로72길,127.0114597,37.64238485,인근좌표
768,2020,서울특별시,강북구,인수동,5268038,인수봉로56길,서울특별시강북구인수봉로56길,127.0138716,37.63598383,인근좌표
769,2020,서울특별시,강북구,번1동,6572728,오패산로67길,서울특별시강북구오패산로67길,127.0255426,37.63532592,인근좌표
770,2020,서울특별시,강북구,송중동,5353387,오패산로52길,서울특별시강북구오패산로52길,127.0321357,37.62354929,인근좌표
771,2020,서울특별시,강북구,송중동,4850738,오패산로30길,서울특별시강북구오패산로30길,127.0343738,37.61383305,인근좌표
772,2020,서울특별시,강북구,수유1동,6952665,수유로12길,서울특별시강북구수유로12길,127.022239,37.63046962,인근좌표
773,2020,서울특별시,강북구,송천동,7170347,솔샘로65길,서울특별시강북구솔샘로65길,127.0275812,37.61824689,인근좌표
774,2020,서울특별시,강북구,미아동,7298951,솔매로50길,서울특별시강북구솔매로50길,127.0278796,37.624983,인근좌표
775,2020,서울특별시,강북구,미아동,4172000,솔매로45길,서울특별시강북구솔매로45길,127.024932,37.62716521,인근좌표
776,2020,서울특별시,강북구,미아동,6620900,솔매로41길,서울특별시강북구솔매로41길,127.0223778,37.62736674,인근좌표
777,2020,서울특별시,강북구,인수동,5993204,삼양로93길,서울특별시강북구삼양로93길,127.0167348,37.63709818,인근좌표
778,2020,서울특별시,강북구,수유1동,5348749,삼양로77길,서울특별시강북구삼양로77길,127.0165222,37.62993914,인근좌표
779,2020,서울특별시,강북구,송천동,5828592,삼양로54길,서울특별시강북구삼양로54길,127.0249388,37.62332761,인근좌표
780,2020,서울특별시,강북구,삼양동,7107911,삼양로41길,서울특별시강북구삼양로41길,127.0182484,37.62185632,인근좌표
781,2020,서울특별시,강북구,삼각산동,5182378,삼양로27길,서울특별시강북구삼양로27길,127.0186064,37.61896798,인근좌표
