year,road,pop,gu,dong,pop_avg
2020,학동로77길,3975574,강남구,청담동,4092532.25
2020,학동로6길,4513457,강남구,논현동,4429965.417
2020,학동로56길,6153451,강남구,삼성동,3461443
2020,학동로38길,3659583,강남구,논현동,4429965.417
2020,테헤란로81길,2512458,강남구,삼성동,3461443
2020,일원로9길,3487938,강남구,일원동,3715174
2020,일원로3길,3791332,강남구,일원동,3715174
2020,영동대로65길,4410979,강남구,대치동,5611517.833
2020,영동대로112길,1754375,강남구,삼성동,3461443
2020,언주로81길,6646037,강남구,역삼동,5328652.813
2020,압구정로2길,3410819,강남구,신사동,3608338.688
2020,선릉로18길,948903,강남구,개포동,2238836.929
2020,선릉로146길,4437131,강남구,청담동,4092532.25
2020,선릉로133길,5040911,강남구,논현동,4429965.417
2020,선릉로132길,6732222,강남구,청담동,4092532.25
2020,선릉로121길,4862277,강남구,논현동,4429965.417
2020,삼성로75길,7344389,강남구,대치동,5611517.833
2020,삼성로69길,6798942,강남구,대치동,5611517.833
2020,삼성로64길,4159716,강남구,대치동,5611517.833
2020,삼성로63길,6205077,강남구,대치동,5611517.833
2020,삼성로57길,5302129,강남구,대치동,5611517.833
2020,삼성로147길,4067969,강남구,청담동,4092532.25
2020,삼성로115길,4100688,강남구,삼성동,3461443
2020,봉은사로68길,3740055,강남구,삼성동,3461443
2020,봉은사로57길,3728565,강남구,삼성동,3461443
2020,봉은사로43길,5811240,강남구,논현동,4429965.417
2020,봉은사로29길,5964702,강남구,논현동,4429965.417
2020,봉은사로109길,1987933,강남구,삼성동,3461443
2020,도산대로89길,2805800,강남구,청담동,4092532.25
2020,도산대로81길,2810434,강남구,청담동,4092532.25
2020,도산대로50길,4503501,강남구,논현동,4429965.417
2020,도산대로38길,2396360,강남구,논현동,4429965.417
2020,도산대로30길,2652730,강남구,논현동,4429965.417
2020,도산대로23길,3592229,강남구,신사동,3608338.688
2020,도산대로15길,3746472,강남구,신사동,3608338.688
2020,도곡로37길,5965022,강남구,역삼동,5328652.813
2020,논현로8길,2093256,강남구,개포동,2238836.929
2020,논현로63길,4517934,강남구,역삼동,5328652.813
2020,논현로28길,2966246,강남구,도곡동,3305493
2020,논현로26길,2910501,강남구,도곡동,3305493
2020,논현로159길,3528854,강남구,신사동,3608338.688
2020,논현로139길,3765334,강남구,논현동,4429965.417
2020,논현로123길,4142563,강남구,논현동,4429965.417
2020,논현로115길,6310002,강남구,논현동,4429965.417
2020,논현로10길,3320875,강남구,개포동,2238836.929
2020,논현로106길,4181239,강남구,역삼동,5328652.813
2020,남부순환로365길,4128447,강남구,도곡동,3305493
2020,개포로82길,657870,강남구,개포동,2238836.929
2020,개포로28길,2320336,강남구,개포동,2238836.929
2020,개포로20길,3553961,강남구,개포동,2238836.929
2020,개포로17길,2637301,강남구,개포동,2238836.929
2020,강남대로140길,3578456,강남구,논현동,4429965.417
2020,강남대로136길,4598487,강남구,논현동,4429965.417
2020,강남대로118길,5001211,강남구,논현동,4429965.417
2020,서초중앙로8길,4358482,서초구,서초동,3440839.063
2020,방배중앙로21길,4705611,서초구,방배동,4141027.766
2020,효령로72길,3105782,서초구,서초동,3440839.063
2020,효령로34길,1986600,서초구,방배동,4141027.766
2020,효령로31길,3933764,서초구,방배동,4141027.766
2020,효령로23길,3776780,서초구,방배동,4141027.766
2020,청두곶길,4772941,서초구,방배동,4141027.766
2020,주흥길,5379677,서초구,반포동,3900812.607
2020,주흥15길,4881521,서초구,반포동,3900812.607
2020,언남길,2778980,서초구,양재동,2856692.25
2020,신반포로45길,4423355,서초구,잠원동,4419595
2020,서초대로8길,3412789,서초구,방배동,4141027.766
2020,서초대로64길,3366600,서초구,서초동,3440839.063
2020,서초대로4길,4676673,서초구,방배동,4141027.766
2020,서초대로25길,4658354,서초구,방배동,4141027.766
2020,서초대로23길,3988309,서초구,방배동,4141027.766
2020,서초대로15길,3792433,서초구,방배동,4141027.766
2020,사평대로57길,5092942,서초구,반포동,3900812.607
2020,사평대로26길,2184482,서초구,반포동,3900812.607
2020,사평대로22길,3272492,서초구,반포동,3900812.607
2020,사임당로17길,4196520,서초구,서초동,3440839.063
2020,방배로42길,3280300,서초구,방배동,4141027.766
2020,방배로35길,4595534,서초구,방배동,4141027.766
2020,방배로18길,3300426,서초구,방배동,4141027.766
2020,반포대로9길,2948796,서초구,서초동,3440839.063
2020,바우뫼로39길,3376966,서초구,양재동,2856692.25
2020,마방로2길,2178646,서초구,양재동,2856692.25
2020,방배천로4안길,3933445,서초구,방배동,4141027.766
2020,동산로19길,3738789,서초구,양재동,2856692.25
2020,동산로10길,2780750,서초구,양재동,2856692.25
2020,동광로39길,3295826,서초구,반포동,3900812.607
2020,동광로1길,4938597,서초구,방배동,4141027.766
2020,동광로12길,5794898,서초구,방배동,4141027.766
2020,논현로27길,2773098,서초구,양재동,2856692.25
2020,논현로1길,3316859,서초구,양재동,2856692.25
2020,남부순환로339길,2628876,서초구,서초동,3440839.063
2020,남부순환로325길,3253815,서초구,서초동,3440839.063
2020,남부순환로317길,3468467,서초구,서초동,3440839.063
2020,고무래로8길,2833905,서초구,반포동,3900812.607
2020,강남대로8길,2829519,서초구,양재동,2856692.25
2020,강남대로34길,3484106,서초구,양재동,2856692.25
2020,강남대로23길,1225384,서초구,양재동,2856692.25
2020,한글비석로44길,6056335,노원구,상계동,6381849.429
2020,한글비석로24길,6745592,노원구,상계동,6381849.429
2020,한글비석로22길,4191666,노원구,상계동,6381849.429
2020,석계로1길,3442585,노원구,월계동,4329064
2020,상계로9가길,8681532,노원구,상계동,6381849.429
2020,상계로1길,5820494,노원구,상계동,6381849.429
2020,상계로12길,10146888,노원구,상계동,6381849.429
2020,동일로242길,2680353,노원구,상계동,6381849.429
2020,동일로192길,9140526,노원구,공릉동,7960765.375
2020,동일로173가길,6734877,노원구,공릉동,7960765.375
2020,공릉로58길,1585561,노원구,하계동,1580011.5
2020,해등로16길,4399050,도봉구,창동,5373349
2020,우이천로4다길,5084488,도봉구,창동,5373349
2020,우이천로32길,3670706,도봉구,쌍문동,5328134.75
2020,시루봉로23길,2116576,도봉구,방학동,3994593.523
2020,삼양로144길,2123224,도봉구,쌍문동,5328134.75
2020,방학로6가길,4659893,도봉구,방학동,3994593.523
2020,방학로5길,5724736,도봉구,방학동,3994593.523
2020,방학로15길,2306485,도봉구,방학동,3994593.523
2020,방학로10길,3455245,도봉구,방학동,3994593.523
2020,도봉산길,1318075,도봉구,도봉동,1469139.708
2020,도봉산4길,347720,도봉구,도봉동,1469139.708
2020,도봉로181길,1994502,도봉구,도봉동,1469139.708
2020,도봉로169나길,1592915,도봉구,도봉동,1469139.708
2020,도봉로156길,1663146,도봉구,도봉동,1469139.708
2020,도봉로152가길,1807937,도봉구,도봉동,1469139.708
2020,도봉로147길,4768905,도봉구,방학동,3994593.523
2020,도봉로143길,3366670,도봉구,방학동,3994593.523
2020,도봉로114길,9109444,도봉구,창동,5373349
2020,도봉로109길,7169446,도봉구,쌍문동,5328134.75
2020,도당로29길,4526245,도봉구,방학동,3994593.523
2020,도당로19길,4401041,도봉구,방학동,3994593.523
2020,도당로13바길,3977286,도봉구,방학동,3994593.523
2020,도당로13가길,4088515,도봉구,방학동,3994593.523
2020,덕릉로60길,5276086,노원구,월계동,4329064
2020,노해로63다길,2556699,도봉구,창동,5373349
2020,노해로60길,7881006,도봉구,쌍문동,5328134.75
2020,한천로140길,5528402,강북구,수유동,5350393.135
2020,한천로139가길,5523000,강북구,수유동,5350393.135
2020,한천로132길,7195253,강북구,번동,5632485.393
2020,한천로130길,6201615,강북구,번동,5632485.393
2020,한천로124나길,5750918,강북구,번동,5632485.393
2020,한천로109길,3953165,강북구,번동,5632485.393
2020,인수봉로79길,2313616,강북구,수유동,5350393.135
2020,인수봉로72길,5270300,강북구,수유동,5350393.135
2020,인수봉로56길,5163095,강북구,수유동,5350393.135
2020,오패산로67길,6368277,강북구,번동,5632485.393
2020,오패산로52길,5251690,강북구,미아동,5618776.765
2020,오패산로30길,4830685,강북구,미아동,5618776.765
2020,수유로12길,6632447,강북구,수유동,5350393.135
2020,솔샘로65길,6765346,강북구,미아동,5618776.765
2020,솔매로50길,7147096,강북구,미아동,5618776.765
2020,솔매로45길,3954122,강북구,미아동,5618776.765
2020,솔매로41길,6254167,강북구,미아동,5618776.765
2020,삼양로93길,5729848,강북구,수유동,5350393.135
2020,삼양로77길,5293809,강북구,수유동,5350393.135
2020,삼양로54길,5304600,강북구,미아동,5618776.765
2020,삼양로41길,6508780,강북구,미아동,5618776.765
2020,삼양로27길,4836889,강북구,미아동,5618776.765
2020,삼양로24길,7313781,강북구,미아동,5618776.765
2020,삼양로20길,6371936,강북구,미아동,5618776.765
2020,삼각산로28길,6848798,강북구,수유동,5350393.135
2020,도봉로99길,4211081,강북구,수유동,5350393.135
2020,도봉로8길,3102241,강북구,미아동,5618776.765
2020,도봉로76길,5938515,강북구,미아동,5618776.765
2020,도봉로67길,4979672,강북구,미아동,5618776.765
2020,도봉로45길,4961045,강북구,미아동,5618776.765
2020,도봉로18길,5497156,강북구,미아동,5618776.765
2020,도봉로13길,5236554,강북구,미아동,5618776.765
2020,덕릉로41길,6734731,강북구,번동,5632485.393
2020,덕릉로40길,2642636,강북구,번동,5632485.393
2020,노해로33길,4727849,강북구,수유동,5350393.135
2020,노해로23길,5097646,강북구,수유동,5350393.135
2020,노해로17길,6218545,강북구,수유동,5350393.135
2020,화랑로40길,3138593,성북구,석관동,4132342.25
2020,화랑로1길,6665269,성북구,하월곡동,5295861.917
2020,화랑로19길,5262647,성북구,상월곡동,4499954.75
2020,화랑로14길,3702899,성북구,하월곡동,5295861.917
2020,화랑로13길,3994213,성북구,하월곡동,5295861.917
2020,한천로76길,3469691,성북구,석관동,4132342.25
2020,한천로101가길,2940042,성북구,장위동,3546170.45
2020,창경궁로43길,2977943,성북구,성북동1가,3204882
2020,지봉로20길,4587413,성북구,보문동3가,4697724.5
2020,종암로5길,2635699,성북구,종암동,4268127.35
2020,종암로24가길,4210290,성북구,종암동,4268127.35
2020,종암로21길,3904304,성북구,종암동,4268127.35
2020,종암로19길,4660460,성북구,종암동,4268127.35
2020,종암로16길,6014765,성북구,종암동,4268127.35
2020,정릉로8길,409619,성북구,정릉동,3115573.05
2020,정릉로27길,6114583,성북구,정릉동,3115573.05
2020,정릉로26길,3102112,성북구,정릉동,3115573.05
2020,장위로50길,2668418,성북구,장위동,3546170.45
2020,장월로1길,3815977,성북구,상월곡동,4499954.75
2020,인촌로6길,4263437,성북구,보문동,4877449.333
2020,인촌로5길,4596749,성북구,보문동,4877449.333
2020,인촌로24길,3350568,성북구,안암동,3234214.625
2020,개운사길,1670698,성북구,안암동5가,1717131.5
2020,인촌로1길,5734907,성북구,보문동,4877449.333
2020,인촌로17가길,2982944,성북구,안암동,3234214.625
2020,오패산로4길,6039385,성북구,하월곡동,5295861.917
2020,오패산로3길,5529592,성북구,하월곡동,5295861.917
2020,오패산로19길,4795882,성북구,하월곡동,5295861.917
2020,안암로5길,4754592,성북구,안암동4가,4847738
2020,아리랑로4길,6183062,성북구,동선동5가,6305511.5
2020,솔샘로6길,2487613,성북구,정릉동,3115573.05
2020,성북로8길,2690006,성북구,성북동,2739714.5
2020,삼양로8길,5165328,성북구,길음동,4201852.125
2020,삼선교로16가길,3285278,성북구,삼선동2가,3730121.125
2020,삼선교로10다길,3251420,성북구,삼선동1가,3294590.5
2020,삼선교로10길,4043754,성북구,삼선동2가,3730121.125
2020,보문로32길,5364514,성북구,삼선동5가,5387088.75
2020,보문로31길,5361487,성북구,삼선동5가,5387088.75
2020,보문로26길,4205243,성북구,보문동1가,4186598
2020,보문로13길,5363579,성북구,보문동7가,5476405.75
2020,보국문로16길,3390052,성북구,정릉동,3115573.05
2020,동소문로6길,3241233,성북구,동소문동2가,3364486
2020,동소문로2길,3364595,성북구,동소문동2가,3364486
2020,동소문로26가길,5467683,성북구,동선동3가,5513086.75
2020,동소문로15길,4758156,성북구,동소문동6가,5226119.5
2020,동소문로13길,5515550,성북구,동소문동6가,5226119.5
2020,돌곶이로8길,4616326,성북구,석관동,4132342.25
2020,돌곶이로41길,3185843,성북구,장위동,3546170.45
2020,돌곶이로28길,3727255,성북구,장위동,3546170.45
2020,돌곶이로27길,4959468,성북구,장위동,3546170.45
2020,돌곶이로22길,4231116,성북구,석관동,4132342.25
2020,돌곶이로14길,4670765,성북구,석관동,4132342.25
2020,길음로7길,3123807,성북구,길음동,4201852.125
2020,창경궁로35길,3480388,성북구,성북동1가,3204882
2020,풍성로25길,5913228,송파구,풍납동,6319992.25
2020,오금로46길,5848119,송파구,가락동,4673559.786
2020,오금로36길,4076325,송파구,가락동,4673559.786
2020,오금로11길,6737134,송파구,방이동,5326691.75
2020,양재대로72길,3479619,송파구,오금동,3409494.75
2020,양재대로71길,3795172,송파구,방이동,5326691.75
2020,양재대로64길,5131019,송파구,가락동,4673559.786
2020,양재대로62길,3367801,송파구,가락동,4673559.786
2020,송파대로30길,4370081,송파구,가락동,4673559.786
2020,송이로36길,4551513,송파구,문정동,5082128.5
2020,송이로32길,5759926,송파구,문정동,5082128.5
2020,송이로23길,4732243,송파구,가락동,4673559.786
2020,삼전로13길,8068374,송파구,잠실동,7837713.75
2020,백제고분로50길,5680821,송파구,방이동,5326691.75
2020,백제고분로46길,5198162,송파구,송파동,5279196.083
2020,백제고분로45길,6001248,송파구,송파동,5279196.083
2020,백제고분로42길,4482966,송파구,송파동,5279196.083
2020,백제고분로39길,4271172,송파구,석촌동,5186843.833
2020,백제고분로34길,5444784,송파구,석촌동,5186843.833
2020,백제고분로33길,5974155,송파구,석촌동,5186843.833
2020,백제고분로32길,4385246,송파구,삼전동,5355901.688
2020,백제고분로31길,7207647,송파구,삼전동,5355901.688
2020,백제고분로22길,4321324,송파구,삼전동,5355901.688
2020,백제고분로21길,5773295,송파구,삼전동,5355901.688
2020,마천로51길,4755403,송파구,마천동,5327755.875
2020,동남로20길,5326519,송파구,가락동,4673559.786
2020,거마로20길,5363527,송파구,마천동,5327755.875
2020,학동로77길,4004751,강남구,청담동,4092532.25
2020,학동로6길,4554520,강남구,논현동,4429965.417
2020,학동로56길,5879034,강남구,삼성동,3461443
2020,학동로38길,3456874,강남구,논현동,4429965.417
2020,테헤란로81길,2494213,강남구,삼성동,3461443
2020,일원로9길,3569515,강남구,일원동,3715174
2020,일원로3길,3853838,강남구,일원동,3715174
2020,영동대로65길,4479056,강남구,대치동,5611517.833
2020,영동대로112길,1931231,강남구,삼성동,3461443
2020,언주로81길,6508444,강남구,역삼동,5328652.813
2020,압구정로2길,3625092,강남구,신사동,3608338.688
2020,선릉로18길,936788,강남구,개포동,2238836.929
2020,선릉로146길,4422816,강남구,청담동,4092532.25
2020,선릉로133길,4712904,강남구,논현동,4429965.417
2020,선릉로132길,6433845,강남구,청담동,4092532.25
2020,선릉로121길,5085292,강남구,논현동,4429965.417
2020,삼성로75길,7301115,강남구,대치동,5611517.833
2020,삼성로69길,6620864,강남구,대치동,5611517.833
2020,삼성로64길,4108064,강남구,대치동,5611517.833
2020,삼성로63길,6125555,강남구,대치동,5611517.833
2020,삼성로57길,5213720,강남구,대치동,5611517.833
2020,삼성로147길,4070099,강남구,청담동,4092532.25
2020,삼성로115길,4150175,강남구,삼성동,3461443
2020,봉은사로68길,3821410,강남구,삼성동,3461443
2020,봉은사로57길,3836763,강남구,삼성동,3461443
2020,봉은사로43길,5884800,강남구,논현동,4429965.417
2020,봉은사로29길,5810064,강남구,논현동,4429965.417
2020,봉은사로109길,2199144,강남구,삼성동,3461443
2020,도산대로89길,2851004,강남구,청담동,4092532.25
2020,도산대로81길,2841634,강남구,청담동,4092532.25
2020,도산대로50길,4194284,강남구,논현동,4429965.417
2020,도산대로38길,2449376,강남구,논현동,4429965.417
2020,도산대로30길,2682166,강남구,논현동,4429965.417
2020,도산대로23길,3636803,강남구,신사동,3608338.688
2020,도산대로15길,3827762,강남구,신사동,3608338.688
2020,도곡로37길,6034482,강남구,역삼동,5328652.813
2020,논현로8길,2100435,강남구,개포동,2238836.929
2020,논현로63길,4592168,강남구,역삼동,5328652.813
2020,논현로28길,2892399,강남구,도곡동,3305493
2020,논현로26길,2832587,강남구,도곡동,3305493
2020,논현로159길,3694609,강남구,신사동,3608338.688
2020,논현로139길,3809070,강남구,논현동,4429965.417
2020,논현로123길,4143050,강남구,논현동,4429965.417
2020,논현로115길,6290255,강남구,논현동,4429965.417
2020,논현로10길,3361415,강남구,개포동,2238836.929
2020,논현로106길,4259131,강남구,역삼동,5328652.813
2020,남부순환로365길,4218048,강남구,도곡동,3305493
2020,개포로82길,669915,강남구,개포동,2238836.929
2020,개포로28길,2342051,강남구,개포동,2238836.929
2020,개포로20길,3594554,강남구,개포동,2238836.929
2020,개포로17길,2580720,강남구,개포동,2238836.929
2020,강남대로140길,3455511,강남구,논현동,4429965.417
2020,강남대로136길,4606110,강남구,논현동,4429965.417
2020,강남대로118길,4931397,강남구,논현동,4429965.417
2020,서초중앙로8길,4468324,서초구,서초동,3440839.063
2020,방배중앙로21길,4807337,서초구,방배동,4141027.766
2020,효령로72길,3124946,서초구,서초동,3440839.063
2020,효령로34길,2030763,서초구,방배동,4141027.766
2020,효령로31길,3944739,서초구,방배동,4141027.766
2020,효령로23길,3745596,서초구,방배동,4141027.766
2020,청두곶길,4887406,서초구,방배동,4141027.766
2020,주흥길,5633689,서초구,반포동,3900812.607
2020,주흥15길,5109462,서초구,반포동,3900812.607
2020,언남길,2657651,서초구,양재동,2856692.25
2020,신반포로45길,4525951,서초구,잠원동,4419595
2020,서초대로8길,3391924,서초구,방배동,4141027.766
2020,서초대로64길,3415431,서초구,서초동,3440839.063
2020,서초대로4길,4813223,서초구,방배동,4141027.766
2020,서초대로25길,4684504,서초구,방배동,4141027.766
2020,서초대로23길,4060792,서초구,방배동,4141027.766
2020,서초대로15길,3962258,서초구,방배동,4141027.766
2020,사평대로57길,5327142,서초구,반포동,3900812.607
2020,사평대로26길,2213653,서초구,반포동,3900812.607
2020,사평대로22길,3335940,서초구,반포동,3900812.607
2020,사임당로17길,4311992,서초구,서초동,3440839.063
2020,방배로42길,3195336,서초구,방배동,4141027.766
2020,방배로35길,4595890,서초구,방배동,4141027.766
2020,방배로18길,3406231,서초구,방배동,4141027.766
2020,반포대로9길,2838396,서초구,서초동,3440839.063
2020,바우뫼로39길,3437167,서초구,양재동,2856692.25
2020,마방로2길,2177812,서초구,양재동,2856692.25
2020,방배천로4안길,4059196,서초구,방배동,4141027.766
2020,동산로19길,3678744,서초구,양재동,2856692.25
2020,동산로10길,2828239,서초구,양재동,2856692.25
2020,동광로39길,3373684,서초구,반포동,3900812.607
2020,동광로1길,4802273,서초구,방배동,4141027.766
2020,동광로12길,6042642,서초구,방배동,4141027.766
2020,논현로27길,2849243,서초구,양재동,2856692.25
2020,논현로1길,3301301,서초구,양재동,2856692.25
2020,남부순환로339길,2634743,서초구,서초동,3440839.063
2020,남부순환로325길,3315947,서초구,서초동,3440839.063
2020,남부순환로317길,3456893,서초구,서초동,3440839.063
2020,고무래로8길,2823454,서초구,반포동,3900812.607
2020,강남대로8길,2956570,서초구,양재동,2856692.25
2020,강남대로34길,3532653,서초구,양재동,2856692.25
2020,강남대로23길,1389878,서초구,양재동,2856692.25
2020,한글비석로44길,6167590,노원구,상계동,6381849.429
2020,한글비석로24길,6849177,노원구,상계동,6381849.429
2020,한글비석로22길,4231774,노원구,상계동,6381849.429
2020,석계로1길,3502366,노원구,월계동,4329064
2020,상계로9가길,8802402,노원구,상계동,6381849.429
2020,상계로1길,6079185,노원구,상계동,6381849.429
2020,상계로12길,10229718,노원구,상계동,6381849.429
2020,동일로242길,2828302,노원구,상계동,6381849.429
2020,동일로192길,9250552,노원구,공릉동,7960765.375
2020,동일로173가길,6801251,노원구,공릉동,7960765.375
2020,공릉로58길,1564997,노원구,하계동,1580011.5
2020,해등로16길,4600571,도봉구,창동,5373349
2020,우이천로4다길,5116191,도봉구,창동,5373349
2020,우이천로32길,3767688,도봉구,쌍문동,5328134.75
2020,시루봉로23길,2103140,도봉구,방학동,3994593.523
2020,삼양로144길,2114459,도봉구,쌍문동,5328134.75
2020,방학로6가길,4798387,도봉구,방학동,3994593.523
2020,방학로5길,5711271,도봉구,방학동,3994593.523
2020,방학로15길,2338029,도봉구,방학동,3994593.523
2020,방학로10길,3599220,도봉구,방학동,3994593.523
2020,도봉산길,1361700,도봉구,도봉동,1469139.708
2020,도봉산4길,368245,도봉구,도봉동,1469139.708
2020,도봉로181길,2038215,도봉구,도봉동,1469139.708
2020,도봉로169나길,1546229,도봉구,도봉동,1469139.708
2020,도봉로156길,1660876,도봉구,도봉동,1469139.708
2020,도봉로152가길,1773638,도봉구,도봉동,1469139.708
2020,도봉로147길,4782046,도봉구,방학동,3994593.523
2020,도봉로143길,3487733,도봉구,방학동,3994593.523
2020,도봉로114길,9005314,도봉구,창동,5373349
2020,도봉로109길,7328221,도봉구,쌍문동,5328134.75
2020,도당로29길,4519813,도봉구,방학동,3994593.523
2020,도당로19길,4386080,도봉구,방학동,3994593.523
2020,도당로13바길,4045645,도봉구,방학동,3994593.523
2020,도당로13가길,4139938,도봉구,방학동,3994593.523
2020,덕릉로60길,5208075,노원구,월계동,4329064
2020,노해로63다길,2818258,도봉구,창동,5373349
2020,노해로60길,8053714,도봉구,쌍문동,5328134.75
2020,한천로140길,5581004,강북구,수유동,5350393.135
2020,한천로139가길,5665265,강북구,수유동,5350393.135
2020,한천로132길,7279756,강북구,번동,5632485.393
2020,한천로130길,6284379,강북구,번동,5632485.393
2020,한천로124나길,5856109,강북구,번동,5632485.393
2020,한천로109길,3968378,강북구,번동,5632485.393
2020,인수봉로79길,2327186,강북구,수유동,5350393.135
2020,인수봉로72길,5369794,강북구,수유동,5350393.135
2020,인수봉로56길,5230440,강북구,수유동,5350393.135
2020,오패산로67길,6455869,강북구,번동,5632485.393
2020,오패산로52길,5287033,강북구,미아동,5618776.765
2020,오패산로30길,4826272,강북구,미아동,5618776.765
2020,수유로12길,6729412,강북구,수유동,5350393.135
2020,솔샘로65길,6873138,강북구,미아동,5618776.765
2020,솔매로50길,7154566,강북구,미아동,5618776.765
2020,솔매로45길,4082641,강북구,미아동,5618776.765
2020,솔매로41길,6463926,강북구,미아동,5618776.765
2020,삼양로93길,5827697,강북구,수유동,5350393.135
2020,삼양로77길,5341143,강북구,수유동,5350393.135
2020,삼양로54길,5478915,강북구,미아동,5618776.765
2020,삼양로41길,6730298,강북구,미아동,5618776.765
2020,삼양로27길,5021968,강북구,미아동,5618776.765
2020,삼양로24길,7531816,강북구,미아동,5618776.765
2020,삼양로20길,6589520,강북구,미아동,5618776.765
2020,삼각산로28길,6959930,강북구,수유동,5350393.135
2020,도봉로99길,4260721,강북구,수유동,5350393.135
2020,도봉로8길,3154080,강북구,미아동,5618776.765
2020,도봉로76길,6022415,강북구,미아동,5618776.765
2020,도봉로67길,5133435,강북구,미아동,5618776.765
2020,도봉로45길,5054057,강북구,미아동,5618776.765
2020,도봉로18길,5416186,강북구,미아동,5618776.765
2020,도봉로13길,5392281,강북구,미아동,5618776.765
2020,덕릉로41길,6917399,강북구,번동,5632485.393
2020,덕릉로40길,2684888,강북구,번동,5632485.393
2020,노해로33길,4794833,강북구,수유동,5350393.135
2020,노해로23길,5154627,강북구,수유동,5350393.135
2020,노해로17길,6336030,강북구,수유동,5350393.135
2020,화랑로40길,3193358,성북구,석관동,4132342.25
2020,화랑로1길,6753656,성북구,하월곡동,5295861.917
2020,화랑로19길,5265197,성북구,상월곡동,4499954.75
2020,화랑로14길,4221595,성북구,하월곡동,5295861.917
2020,화랑로13길,4405482,성북구,하월곡동,5295861.917
2020,한천로76길,3606354,성북구,석관동,4132342.25
2020,한천로101가길,3120665,성북구,장위동,3546170.45
2020,창경궁로43길,2974099,성북구,성북동1가,3204882
2020,지봉로20길,4721848,성북구,보문동3가,4697724.5
2020,종암로5길,2729866,성북구,종암동,4268127.35
2020,종암로24가길,3934198,성북구,종암동,4268127.35
2020,종암로21길,3731242,성북구,종암동,4268127.35
2020,종암로19길,4674815,성북구,종암동,4268127.35
2020,종암로16길,5903969,성북구,종암동,4268127.35
2020,정릉로8길,440863,성북구,정릉동,3115573.05
2020,정릉로27길,6024717,성북구,정릉동,3115573.05
2020,정릉로26길,3035622,성북구,정릉동,3115573.05
2020,장위로50길,2794277,성북구,장위동,3546170.45
2020,장월로1길,4005071,성북구,상월곡동,4499954.75
2020,인촌로6길,4397731,성북구,보문동,4877449.333
2020,인촌로5길,4785826,성북구,보문동,4877449.333
2020,인촌로24길,3639848,성북구,안암동,3234214.625
2020,개운사길,1824385,성북구,안암동5가,1717131.5
2020,인촌로1길,5931426,성북구,보문동,4877449.333
2020,인촌로17가길,3086467,성북구,안암동,3234214.625
2020,오패산로4길,6799594,성북구,하월곡동,5295861.917
2020,오패산로3길,5606558,성북구,하월곡동,5295861.917
2020,오패산로19길,4878199,성북구,하월곡동,5295861.917
2020,안암로5길,4900942,성북구,안암동4가,4847738
2020,아리랑로4길,6323055,성북구,동선동5가,6305511.5
2020,솔샘로6길,2637195,성북구,정릉동,3115573.05
2020,성북로8길,2823896,성북구,성북동,2739714.5
2020,삼양로8길,5387253,성북구,길음동,4201852.125
2020,삼선교로16가길,3405301,성북구,삼선동2가,3730121.125
2020,삼선교로10다길,3334674,성북구,삼선동1가,3294590.5
2020,삼선교로10길,4187403,성북구,삼선동2가,3730121.125
2020,보문로32길,5617087,성북구,삼선동5가,5387088.75
2020,보문로31길,5520368,성북구,삼선동5가,5387088.75
2020,보문로26길,4362732,성북구,보문동1가,4186598
2020,보문로13길,5420592,성북구,보문동7가,5476405.75
2020,보국문로16길,3519761,성북구,정릉동,3115573.05
2020,동소문로6길,3414623,성북구,동소문동2가,3364486
2020,동소문로2길,3508335,성북구,동소문동2가,3364486
2020,동소문로26가길,5632797,성북구,동선동3가,5513086.75
2020,동소문로15길,4844025,성북구,동소문동6가,5226119.5
2020,동소문로13길,5624120,성북구,동소문동6가,5226119.5
2020,돌곶이로8길,4791827,성북구,석관동,4132342.25
2020,돌곶이로41길,3310639,성북구,장위동,3546170.45
2020,돌곶이로28길,3858031,성북구,장위동,3546170.45
2020,돌곶이로27길,5201178,성북구,장위동,3546170.45
2020,돌곶이로22길,4351758,성북구,석관동,4132342.25
2020,돌곶이로14길,4889325,성북구,석관동,4132342.25
2020,길음로7길,3120648,성북구,길음동,4201852.125
2020,창경궁로35길,3396045,성북구,성북동1가,3204882
2020,풍성로25길,6461927,송파구,풍납동,6319992.25
2020,오금로46길,5943507,송파구,가락동,4673559.786
2020,오금로36길,4184722,송파구,가락동,4673559.786
2020,오금로11길,6788009,송파구,방이동,5326691.75
2020,양재대로72길,3557969,송파구,오금동,3409494.75
2020,양재대로71길,3904663,송파구,방이동,5326691.75
2020,양재대로64길,5387333,송파구,가락동,4673559.786
2020,양재대로62길,3578289,송파구,가락동,4673559.786
2020,송파대로30길,4576473,송파구,가락동,4673559.786
2020,송이로36길,4717755,송파구,문정동,5082128.5
2020,송이로32길,5809763,송파구,문정동,5082128.5
2020,송이로23길,4877981,송파구,가락동,4673559.786
2020,삼전로13길,8317408,송파구,잠실동,7837713.75
2020,백제고분로50길,5756131,송파구,방이동,5326691.75
2020,백제고분로46길,5280115,송파구,송파동,5279196.083
2020,백제고분로45길,6107313,송파구,송파동,5279196.083
2020,백제고분로42길,4690377,송파구,송파동,5279196.083
2020,백제고분로39길,4175114,송파구,석촌동,5186843.833
2020,백제고분로34길,5600681,송파구,석촌동,5186843.833
2020,백제고분로33길,5991631,송파구,석촌동,5186843.833
2020,백제고분로32길,4474669,송파구,삼전동,5355901.688
